,autovalores
"('sourcebus.1',)",0.4029035656392567
"('sourcebus.2',)",0.5126043603860486
"('sourcebus.3',)",0.7250395634807181
"('800.1',)",0.406035304606752
"('800.2',)",0.5165747089617643
"('800.3',)",0.7306936538055059
"('802.1',)",9.967377155466579
"('802.2',)",10.281411961630813
"('802.3',)",16.15517940899539
"('806.1',)",13.076378237737682
"('806.2',)",12.678839258231449
"('806.3',)",19.27136952867192
"('808.1',)",20.876325064482646
"('808.2',)",29.68283299121068
"('808.3',)",30.53258851910208
"('810.2',)",31.28908734333982
"('812.1',)",18.495130294284756
"('812.2',)",17.870086617781183
"('812.3',)",20.672730630436206
"('814.1',)",26.551525896306757
"('814.2',)",29.18775118563124
"('814.3',)",31.807869808905743
"('814r.1',)",26.292752949950643
"('814r.2',)",53.244494841993465
"('814r.3',)",40.73186193844274
"('850.1',)",37.47818807674682
"('850.2',)",37.16900049072152
"('850.3',)",55.910072955675695
"('816.1',)",48.699752041395925
"('816.2',)",52.34420834354283
"('816.3',)",54.94741396557664
"('818.1',)",61.99625185430405
"('824.1',)",69.50693971964922
"('824.2',)",108.09734311697888
"('824.3',)",101.07941566952131
"('820.1',)",72.99662378110686
"('822.1',)",74.05059568555585
"('826.2',)",86.08161517508263
"('828.1',)",144.18855448100766
"('828.2',)",97.17660453538348
"('828.3',)",90.07690497913849
"('830.1',)",113.53347060970997
"('830.2',)",159.98867342985753
"('830.3',)",172.54968034198947
"('854.1',)",200.90034937425366
"('854.2',)",163.90465632154698
"('854.3',)",159.04862462249523
"('832.1',)",169.82364329642036
"('832.2',)",229.65433244639541
"('832.3',)",243.77147969476528
"('858.1',)",265.1328511410751
"('858.2',)",253.9350509998389
"('858.3',)",289.8902747737511
"('834.1',)",286.73573362844525
"('834.2',)",312.4413851029336
"('834.3',)",428.4841313899376
"('860.1',)",317.4829578526303
"('860.2',)",432.8384608648248
"('860.3',)",359.8030801980988
"('842.1',)",350.1596585998254
"('842.2',)",386.14334557776436
"('842.3',)",541.0043343060443
"('836.1',)",624.598782921302
"('836.2',)",808.7109048352547
"('836.3',)",893.007795219352
"('840.1',)",929.73460601133
"('840.2',)",1005.2335892974634
"('840.3',)",1071.6705104765526
"('862.1',)",1209.628873126562
"('862.2',)",1181.5799249969268
"('862.3',)",1238.7614117150479
"('844.1',)",1311.0766074645687
"('844.2',)",1566.72756269803
"('844.3',)",1692.3615018992093
"('846.1',)",1783.8896129428397
"('846.2',)",1967.1365962908878
"('846.3',)",1878.879786973264
"('848.1',)",2231.606167973893
"('848.2',)",45173.20389665038
"('848.3',)",5631.589385702522
"('852r.1',)",5424.688529293943
"('852r.2',)",3769.2550773683924
"('852r.3',)",35489.60493811912
"('888.1',)",8510.193399164402
"('888.2',)",29766.069411327706
"('888.3',)",2943.5251401179753
"('856.2',)",3487.8549019334328
"('852.1',)",13702.629754886488
"('852.2',)",28211.24287453559
"('852.3',)",2420.141146545224
"('864.1',)",3237.2823694655667
"('838.2',)",2779.232361240806
"('890.1',)",9732.709459716505
"('890.2',)",15391.647877857275
"('890.3',)",15469.819780151507
