,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,(0.00506937968547288-1.3891679585875885j),(-0.0025224065146997477+0.6928882649831627j),(-0.002522406514699747+0.6928882649831626j),(-0.003967332317679391+1.82563408818546j),(0.003967332317679391-1.82563408818546j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1,(-0.0025224065146997477+0.6928882649831627j),(0.005069379685472893-1.3891679585875907j),(-0.00252240651469976+0.6928882649831645j),0j,(-0.003967332317679391+1.82563408818546j),(0.003967332317679391-1.82563408818546j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2,(-0.002522406514699747+0.6928882649831626j),(-0.00252240651469976+0.6928882649831645j),(0.005069379685472892-1.3891679585875905j),(0.003967332317679391-1.82563408818546j),0j,(-0.003967332317679391+1.82563408818546j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3,(-0.003967332317679391+1.82563408818546j),0j,(0.003967332317679391-1.82563408818546j),(0.0216983037736162-8.808445987950739j),(0.0007978725229121317+0.012753452361041325j),(0.001141556573300223+0.008945188090624204j),(-0.0026564620472540315+0.04608511181138934j),(-0.0007978725229121317-0.012770667914721479j),(-0.001141556573300223-0.008956366452162778j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4,(0.003967332317679391-1.82563408818546j),(-0.003967332317679391+1.82563408818546j),0j,(0.0007978725229121317+0.012753452361041325j),(0.021667773171947246-8.806650573527806j),(0.0013367882747511053+0.006363474208672768j),(-0.0007978725229121317-0.012770667914721479j),(-0.0026259314455850764+0.04428703180512417j),(-0.0013367882747511053-0.006370458014546401j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
5,0j,(0.003967332317679391-1.82563408818546j),(-0.003967332317679391+1.82563408818546j),(0.001141556573300223+0.008945188090624204j),(0.0013367882747511053+0.006363474208672768j),(0.021842004987032006-8.805196605808792j),(-0.001141556573300223-0.008956366452162778j),(-0.0013367882747511053-0.006370458014546401j),(-0.002800163260669838+0.04283070429723001j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
6,0j,0j,0j,(-0.0026564620472540315+0.04608511181138934j),(-0.0007978725229121317-0.012770667914721479j),(-0.001141556573300223-0.008956366452162778j),(0.00661812221021091-0.11471300109974648j),(0.00198776333742849+0.031787182135863824j),(0.002843993543886682+0.022294585844338313j),(-0.0039616601629568786+0.06872808582276561j),(-0.0011898908145163585-0.019045273537561518j),(-0.0017024369705864592-0.013356893321722532j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
7,0j,0j,0j,(-0.0007978725229121317-0.012770667914721479j),(-0.0026259314455850764+0.04428703180512417j),(-0.0013367882747511053-0.006370458014546401j),(0.00198776333742849+0.031787182135863824j),(0.006578435796461181-0.11024020649846783j),(0.003330380037096684+0.01585924310579771j),(-0.0011898908145163585-0.019045273537561518j),(-0.003916128976652888+0.06604655610243954j),(-0.001993591762345579-0.009500451836722379j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
8,0j,0j,0j,(-0.001141556573300223-0.008956366452162778j),(-0.0013367882747511053-0.006370458014546401j),(-0.002800163260669838+0.04283070429723001j),(0.002843993543886682+0.022294585844338313j),(0.003330380037096684+0.01585924310579771j),(0.007006430550512731-0.10661550209777111j),(-0.0017024369705864592-0.013356893321722532j),(-0.001993591762345579-0.009500451836722379j),(-0.004175966018802419+0.06387469195771876j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
9,0j,0j,0j,0j,0j,0j,(-0.0039616601629568786+0.06872808582276561j),(-0.0011898908145163585-0.019045273537561518j),(-0.0017024369705864592-0.013356893321722532j),(0.004174309001986212-0.07162769898135639j),(0.0012537602252862406+0.0198409562175911j),(0.0017938181669598559+0.013926708827218054j),(-0.00021264883902933303+0.0036890967568533827j),(-6.386941076988201e-05-0.0010222874098660079j),(-9.138119637339663e-05-0.0007169539387707099j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
10,0j,0j,0j,0j,0j,0j,(-0.0011898908145163585-0.019045273537561518j),(-0.003916128976652888+0.06604655610243954j),(-0.001993591762345579-0.009500451836722379j),(0.0012537602252862406+0.0198409562175911j),(0.0041627092261354755-0.0688396822683081j),(0.0021006011867594123+0.009918478352753161j),(-6.386941076988201e-05-0.0010222874098660079j),(-0.00021020487525937018+0.003545161093925548j),(-0.00010700942441383351-0.0005099528910186075j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
11,0j,0j,0j,0j,0j,0j,(-0.0017024369705864592-0.013356893321722532j),(-0.001993591762345579-0.009500451836722379j),(-0.004175966018802419+0.06387469195771876j),(0.0017938181669598559+0.013926708827218054j),(0.0021006011867594123+0.009918478352753161j),(0.00443041935973207-0.06658184615731509j),(-9.138119637339663e-05-0.0007169539387707099j),(-0.00010700942441383351-0.0005099528910186075j),(-0.0002241520698891773+0.003428582596551457j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
12,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.00021264883902933303+0.0036890967568533827j),(-6.386941076988201e-05-0.0010222874098660079j),(-9.138119637339663e-05-0.0007169539387707099j),(0.0003954134278804104-0.0052387073579913575j),(0.00011876304034623674+0.0014356223243689892j),(0.00016992028861645197+0.0010310329002590486j),0j,(-0.00018276458885107738+0.003170655692623588j),(-5.489362957635474e-05-0.000878621952532838j),(-7.853909224305534e-05-0.0006161980119087999j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
13,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.386941076988201e-05-0.0010222874098660079j),(-0.00021020487525937018+0.003545161093925548j),(-0.00010700942441383351-0.0005099528910186075j),(0.00011876304034623674+0.0014356223243689892j),(0.0023210976641406-0.02047890807808836j),(0.0001989804577167096+0.0007594881607262019j),(-0.0019108285058392607+0.015541399070703432j),(-5.489362957635474e-05-0.000878621952532838j),(-0.00018066408345625317+0.003046947788192544j),(-9.19710333028761e-05-0.00043828751140079274j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
14,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-9.138119637339663e-05-0.0007169539387707099j),(-0.00010700942441383351-0.0005099528910186075j),(-0.0002241520698891773+0.003428582596551457j),(0.00016992028861645197+0.0010310329002590486j),(0.0001989804577167096+0.0007594881607262019j),(0.00041680330222326225-0.004890111357776511j),0j,(-7.853909224305534e-05-0.0006161980119087999j),(-9.19710333028761e-05-0.00043828751140079274j),(-0.00019265123233408498+0.0029467524556494266j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
15,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.0019108285058392607+0.015541399070703432j),0j,(0.0019302287054249764-0.015435801215435972j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
16,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.00018276458885107738+0.003170655692623588j),(-5.489362957635474e-05-0.000878621952532838j),(-7.853909224305534e-05-0.0006161980119087999j),0j,(0.0004132950995108621-0.005607042677295919j),(0.00012413382833563154+0.0015382683585853738j),(0.00017760454663641475+0.0011021534063438581j),(-0.00023053051065978473+0.003999313436709872j),(-6.92401987592768e-05-0.0011082517060202292j),(-9.90654543933594e-05-0.0007772426991786065j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
17,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-5.489362957635474e-05-0.000878621952532838j),(-0.00018066408345625317+0.003046947788192544j),(-9.19710333028761e-05-0.00043828751140079274j),0j,(0.00012413382833563154+0.0015382683585853738j),(0.0004085451170791761-0.005396755681656944j),(0.00020797889569298212+0.0008091374268425387j),(-6.92401987592768e-05-0.0011082517060202292j),(-0.00022788103362292295+0.003843274203068294j),(-0.00011600786239010603-0.0005528349033814236j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
18,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-7.853909224305534e-05-0.0006161980119087999j),(-9.19710333028761e-05-0.00043828751140079274j),(-0.00019265123233408498+0.0029467524556494266j),0j,(0.00017760454663641475+0.0011021534063438581j),(0.00020797889569298212+0.0008091374268425387j),(0.0004356522822004887-0.005231670456943705j),(-9.90654543933594e-05-0.0007772426991786065j),(-0.00011600786239010603-0.0005528349033814236j),(-0.00024300104986640372+0.00371689260298868j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
19,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.00023053051065978473+0.003999313436709872j),(-6.92401987592768e-05-0.0011082517060202292j),(-9.90654543933594e-05-0.0007772426991786065j),(0.002058423353681298-0.21359205411212168j),(6.92401987592768e-05+0.0009098724769849842j),(9.90654543933594e-05+0.0006484315795887554j),(-0.001680821005077254+0.1933644497924284j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
20,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-6.92401987592768e-05-0.0011082517060202292j),(-0.00022788103362292295+0.003843274203068294j),(-0.00011600786239010603-0.0005528349033814236j),(6.92401987592768e-05+0.0009098724769849842j),(0.002055773876644436-0.2134667310771199j),(0.00011600786239010603+0.00047235872174455586j),0j,(-0.001783310090752696+0.20515496502367397j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
21,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-9.90654543933594e-05-0.0007772426991786065j),(-0.00011600786239010603-0.0005528349033814236j),(-0.00024300104986640372+0.00371689260298868j),(9.90654543933594e-05+0.0006484315795887554j),(0.00011600786239010603+0.00047235872174455586j),(0.002070893892887917-0.21336754192797214j),0j,0j,(-0.00177250215080874+0.2039116015992881j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
22,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.001680821005077254+0.1933644497924284j),0j,0j,(0.7653925321696242-11.724868429971933j),(0.05308080866444198+3.446309370799356j),(0.1561643798716576+2.5116110321533673j),(-0.7638469496362198+11.5470622141081j),(-0.05308080866444198-3.4463094333910065j),(-0.1561643798716576-2.511611073122923j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
23,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.001783310090752696+0.20515496502367397j),0j,(0.05308080866444198+3.446309370799356j),(0.7483632805820816-11.325220024230113j),(0.22659122391485653+1.8431525012193697j),(-0.05308080866444198-3.4463094333910065j),(-0.746623465859396+11.125069004213639j),(-0.22659122391485653-1.8431525271510678j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
24,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.00177250215080874+0.2039116015992881j),(0.1561643798716576+2.5116110321533673j),(0.22659122391485653+1.8431525012193697j),(0.7571799393058427-10.898009371498233j),(-0.1561643798716576-2.511611073122923j),(-0.22659122391485653-1.8431525271510678j),(-0.7554611493414222+10.700277066430148j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
25,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.7638469496362198+11.5470622141081j),(-0.05308080866444198-3.4463094333910065j),(-0.1561643798716576-2.511611073122923j),(0.7884871738180333-11.91954095161911j),(0.05479309281490786+3.5574787025030656j),(0.1612019405126788+2.5926294741333655j),(-0.024640224181813535+0.372485877874455j),0j,(-0.0017122841504658799-0.11117127204487119j),(-0.005037560641021213-0.08101971203622339j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
26,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.05308080866444198-3.4463094333910065j),(-0.746623465859396+11.125069004213639j),(-0.22659122391485653-1.8431525271510678j),(0.05479309281490786+3.5574787025030656j),(0.7707080937903442-11.48393535761188j),(0.2339006182346906+1.902608230470635j),(-0.0017122841504658799-0.11117127204487119j),0j,(-0.024084627930948253+0.3588731936843109j),(-0.007309394319834087-0.05945653313390542j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
27,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.1561643798716576-2.511611073122923j),(-0.22659122391485653-1.8431525271510678j),(-0.7554611493414222+10.700277066430148j),(0.1612019405126788+2.5926294741333655j),(0.2339006182346906+1.902608230470635j),(0.7798308638363067-11.04544071917108j),(-0.005037560641021213-0.08101971203622339j),0j,(-0.007309394319834087-0.05945653313390542j),(-0.024369714494884592+0.3451702279493597j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
28,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,(-0.024640224181813535+0.372485877874455j),(-0.0017122841504658799-0.11117127204487119j),(-0.005037560641021213-0.08101971203622339j),(0.03187400275767066-0.4362790884391597j),(-0.006485642484146824+0.05274987146570919j),(0.0017642731893145012+0.11448085112660816j),(0.0051905130209150985+0.08343656414313398j),(-0.000748136091710303+0.011309561424199902j),(-5.1989038848621185e-05-0.003375425497934385j),(-0.00015295237989388573-0.002459952079454381j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
