,autovalores
"('890.2',)",25083.569598959795
"('888.1',)",18382.37660810559
"('852r.3',)",15666.751077112749
"('890.1',)",6726.21576964059
"('852.1',)",4613.938394309067
"('856.2',)",3858.044385031369
"('888.3',)",3645.1297206564686
"('852r.2',)",1444.1035725878216
"('888.2',)",1310.7499101147623
"('890.3',)",1214.2270834432227
"('852r.1',)",1021.2032692195617
"('864.1',)",825.3990092116353
"('848.3',)",718.0681971767704
"('848.1',)",670.8203697962796
"('846.3',)",587.0051442579664
"('846.2',)",476.99375975495025
"('852.3',)",406.7651252859297
"('838.2',)",402.4201413214775
"('848.2',)",373.93707521467326
"('846.1',)",326.33052298526263
"('844.3',)",307.26096762684887
"('862.3',)",285.13700053846884
"('844.1',)",244.5367422338794
"('844.2',)",239.59437523135063
"('852.2',)",232.34002218497645
"('862.2',)",215.88539273922888
"('862.1',)",203.89146306906216
"('840.3',)",184.31472901335462
"('840.2',)",176.71907911481827
"('840.1',)",158.89554215517987
"('836.3',)",142.8725512016342
"('836.2',)",134.94669759807854
"('836.1',)",126.20581088696329
"('842.3',)",116.30442039895301
"('842.1',)",112.34226772118954
"('842.2',)",103.11877412909617
"('860.3',)",90.80195316551622
"('860.2',)",77.70445541985701
"('834.2',)",66.73287974105264
"('860.1',)",55.65842006932504
"('834.3',)",54.32594906376791
"('834.1',)",49.293974654677726
"('832.3',)",44.77422750327974
"('858.3',)",43.831895913309104
"('858.1',)",41.88181594424084
"('858.2',)",39.16034673565322
"('832.2',)",36.0495657037679
"('832.1',)",35.612986426059166
"('854.3',)",34.50105317445806
"('854.2',)",31.947180709404048
"('854.1',)",30.836367182871594
"('830.3',)",29.379411255480054
"('830.2',)",28.189510548830096
"('826.2',)",21.470073517434418
"('828.1',)",20.842444244068712
"('830.1',)",19.96043909096893
"('820.1',)",19.62669228591597
"('822.1',)",18.718391507891216
"('828.3',)",18.667620797404545
"('824.1',)",16.955680064990812
"('828.2',)",16.441050018907156
"('824.3',)",14.361639159238589
"('816.1',)",13.316281334916741
"('824.2',)",12.079453161963132
"('816.3',)",11.224552655209799
"('818.1',)",10.809039385093238
"('816.2',)",10.64027557802313
"('850.3',)",8.653281160121313
"('850.2',)",7.7565934317852
"('814r.2',)",7.128589398585657
"('814r.3',)",7.087504812092576
"('850.1',)",7.03110592745968
"('814.2',)",5.233652777898805
"('814.3',)",5.099453737438562
"('814.1',)",4.593312659241882
"('814r.1',)",4.546406264161643
"('808.2',)",4.354714158359039
"('808.1',)",3.820313291341688
"('806.3',)",3.7357593753776044
"('810.2',)",3.6157194721785966
"('812.3',)",3.4957044422217396
"('812.2',)",3.382330367623131
"('808.3',)",3.301177939705702
"('812.1',)",3.2685506340268122
"('802.3',)",2.51018978866864
"('806.1',)",2.260364166261899
"('806.2',)",2.194934041226207
"('802.2',)",1.624976788359645
"('802.1',)",1.5772293243039086
"('800.3',)",0.13794380170683018
"('800.1',)",0.1368778120761735
"('800.2',)",0.08923826207456925
"('sourcebus.2',)",0.08854721548895333
"('sourcebus.3',)",0.06416622421529768
"('sourcebus.1',)",0.06367238475587672
