,autovalores
"('890.3',)",23216.658897542693
"('864.1',)",16052.411764793189
"('888.3',)",13822.57061868151
"('890.2',)",5522.72009831166
"('852.3',)",3275.691959879716
"('888.2',)",2788.9361689168095
"('848.3',)",2445.7573872369608
"('852r.3',)",1086.2266107923822
"('890.1',)",932.2965559394577
"('838.2',)",902.1643607694458
"('888.1',)",763.9726784789065
"('852r.2',)",604.1723441187647
"('852.2',)",518.8740602668673
"('852r.1',)",485.52158506171185
"('848.2',)",423.32993399026907
"('848.1',)",331.68523386537817
"('852.1',)",304.45802990932884
"('856.2',)",299.48549281210217
"('846.3',)",268.77049960914405
"('844.3',)",241.44404833298427
"('846.2',)",215.11062657028137
"('846.1',)",209.2358068833619
"('844.2',)",173.95722790009694
"('844.1',)",168.53491834417468
"('862.3',)",164.19922395188266
"('862.2',)",159.30931831343798
"('862.1',)",153.29555777920336
"('840.3',)",127.56840794867833
"('840.2',)",120.98457572556518
"('840.1',)",116.40628333083991
"('836.2',)",99.05288067410582
"('836.3',)",98.61252739450748
"('836.1',)",96.72957566544812
"('842.3',)",91.4942296698943
"('842.2',)",76.24770876462718
"('860.3',)",75.89458919754917
"('842.1',)",68.88956624267712
"('860.2',)",55.50382459226488
"('860.1',)",47.556160344234065
"('834.3',)",47.307847178033846
"('834.2',)",40.313334784049374
"('834.1',)",37.91693962804399
"('832.2',)",32.853009246003914
"('858.3',)",29.96182127118196
"('832.3',)",28.801690103242844
"('858.2',)",26.805217401149594
"('832.1',)",25.928021857409426
"('858.1',)",24.33832544916571
"('854.2',)",24.021802992986892
"('854.1',)",23.697580046219088
"('854.3',)",21.705311552274893
"('830.3',)",19.860008401485036
"('830.2',)",19.115845128270607
"('826.2',)",15.178870252963582
"('828.1',)",15.063563417428025
"('828.3',)",14.723976286350231
"('822.1',)",13.849472451803445
"('830.1',)",13.560088545481415
"('824.3',)",13.163591064006399
"('828.2',)",12.951887937251438
"('816.3',)",11.760881817811162
"('820.1',)",9.763196981433376
"('814r.3',)",8.988048448394473
"('818.1',)",8.35492513435383
"('824.2',)",8.233445469514649
"('824.1',)",8.103551793985588
"('816.2',)",7.33636106583608
"('850.3',)",5.8852744594117405
"('850.2',)",5.589466807314089
"('816.1',)",5.545630107526173
"('850.1',)",5.27551338606783
"('814r.2',)",4.839301537581115
"('814.3',)",4.096391187655268
"('812.2',)",3.4735207376070902
"('812.3',)",3.1163864968524826
"('814r.1',)",3.084708177186835
"('808.2',)",2.9599889113764895
"('814.1',)",2.757073781911583
"('814.2',)",2.6673987210775505
"('808.1',)",2.5633705157256386
"('806.3',)",2.5070619869508466
"('808.3',)",2.4514500678108395
"('810.2',)",2.2424533725778826
"('812.1',)",2.220008075923442
"('802.3',)",1.7105314635286977
"('806.2',)",1.533593337638825
"('806.1',)",1.4892088559174887
"('802.2',)",1.1036634183337524
"('802.1',)",1.0715140216067784
"('800.3',)",0.10877309949940123
"('800.1',)",0.10793155126931758
"('800.2',)",0.06054341115628502
"('sourcebus.2',)",0.0600745649481406
"('sourcebus.3',)",0.04357966797062224
"('sourcebus.1',)",0.04324428289484858
