,autovalores
"('846.3',)",56095.53116080701
"('848.1',)",44044.15523263947
"('852r.1',)",39392.28017110713
"('852r.2',)",32054.455560519596
"('890.1',)",17727.583762154693
"('890.3',)",17360.63241695129
"('838.2',)",15514.105409019487
"('890.2',)",14160.534349177111
"('888.3',)",11800.124081047421
"('848.2',)",8165.622849422718
"('848.3',)",7551.367379812985
"('852r.3',)",5169.299776095932
"('852.2',)",4582.2291187876135
"('864.1',)",4448.326372604566
"('852.1',)",3892.6989285141576
"('852.3',)",3522.240919438677
"('888.1',)",3377.8664672000764
"('846.2',)",2888.134229076988
"('846.1',)",2804.094245001513
"('888.2',)",2548.9109791985156
"('844.3',)",2453.5868828957246
"('856.2',)",2300.3644527345364
"('844.2',)",2188.4961937179037
"('844.1',)",1871.015538450484
"('862.3',)",1809.983204865888
"('862.2',)",1756.804258630332
"('862.1',)",1701.3863114154042
"('840.1',)",1335.7209815348574
"('840.3',)",1302.1964181156463
"('840.2',)",1286.7324348580885
"('836.3',)",1148.1542358856352
"('836.1',)",981.9545627328494
"('836.2',)",895.7714665345027
"('842.3',)",776.736534780914
"('842.2',)",547.6673170755147
"('860.3',)",545.3547547240948
"('834.1',)",528.8420387184309
"('842.1',)",495.82883620577627
"('834.2',)",456.886823963117
"('860.2',)",439.3587628150568
"('834.3',)",428.76261961964036
"('860.1',)",420.1193938210909
"('858.3',)",381.19164337021414
"('858.2',)",377.3673650684941
"('858.1',)",358.8597072307619
"('832.3',)",338.3527862748451
"('832.2',)",331.0123925432116
"('854.1',)",258.41004780486946
"('830.3',)",254.69005751956897
"('830.2',)",236.66225308789197
"('832.1',)",231.43519474919933
"('854.3',)",216.45006712475399
"('854.2',)",215.0837755819671
"('830.1',)",212.96795523622842
"('828.3',)",165.7052363155157
"('822.1',)",159.74496348300323
"('828.2',)",142.05803420224365
"('826.2',)",132.65314135706612
"('828.1',)",126.1577858111612
"('820.1',)",108.70713429817984
"('824.3',)",101.62094807375843
"('824.2',)",90.57601738486795
"('816.3',)",81.72858298725536
"('824.1',)",74.97083889438606
"('818.1',)",74.2570283542692
"('816.2',)",69.04413490404485
"('814r.2',)",65.90746945207044
"('816.1',)",65.27045914336425
"('850.3',)",59.05853587432898
"('814r.3',)",59.00233704547042
"('850.1',)",55.264811305199046
"('850.2',)",54.807538148048906
"('812.3',)",46.23523557940065
"('812.2',)",45.14408416677067
"('814.1',)",43.039991947385126
"('808.2',)",40.60973622482108
"('814.2',)",39.114086433526865
"('814.3',)",38.756147521993796
"('814r.1',)",38.749228709219594
"('808.1',)",28.037971637221702
"('812.1',)",27.28410237095375
"('810.2',)",26.33904708688434
"('806.3',)",25.262385748604643
"('808.3',)",25.007846468456933
"('802.3',)",19.55752360200798
"('806.2',)",19.27688655842083
"('806.1',)",18.66641193101238
"('802.2',)",12.438137008480911
"('802.1',)",12.063313675478584
"('800.3',)",1.0783282622895884
"('sourcebus.3',)",1.0699838237236308
"('800.2',)",0.761707936600713
"('sourcebus.2',)",0.7558513366330676
"('800.1',)",0.4912480254407062
"('sourcebus.1',)",0.487462469150745
