,autovalores
"('864.1',)",10968.271924491826
"('888.3',)",4524.678492107876
"('888.2',)",3978.2316662760654
"('888.1',)",1365.1863369347475
"('890.3',)",418.4449999619597
"('852.3',)",413.2862732312779
"('852r.1',)",236.48657138975076
"('852r.3',)",221.3594782707807
"('852.2',)",177.39037051100522
"('852r.2',)",148.12162231269724
"('856.2',)",119.59875984504731
"('838.2',)",98.74880227988902
"('848.3',)",83.51473319567152
"('852.1',)",65.03254516131645
"('890.1',)",62.7815681223723
"('890.2',)",61.69149606810421
"('846.3',)",54.256925763490266
"('846.2',)",49.288087172828256
"('848.1',)",46.6313714921487
"('848.2',)",46.514121238472256
"('846.1',)",40.456998378129676
"('844.3',)",33.60410151655184
"('844.2',)",29.05545032985316
"('844.1',)",26.5397371937924
"('862.3',)",25.176153931028278
"('862.2',)",22.763478790656716
"('862.1',)",21.26207539201172
"('840.3',)",19.704225839959808
"('840.1',)",18.232008834544388
"('840.2',)",17.54182705508964
"('836.2',)",16.258339541441465
"('836.3',)",15.715065372723187
"('836.1',)",13.675097274108511
"('842.3',)",13.32885359446732
"('842.2',)",12.5025481612644
"('842.1',)",10.915262003914673
"('860.2',)",8.78103548209749
"('860.1',)",8.378062910821422
"('860.3',)",8.201472006929826
"('834.3',)",6.375940117871813
"('834.2',)",5.969609769570826
"('858.2',)",5.458660077273432
"('834.1',)",5.274363475392109
"('858.3',)",5.1572575562109595
"('832.3',)",4.3867099887861185
"('858.1',)",3.8249313794746915
"('854.2',)",3.6950836169858126
"('854.3',)",3.457096573582105
"('832.2',)",3.300044179575144
"('832.1',)",3.1778816812078237
"('854.1',)",2.7726466605120574
"('830.2',)",2.441664570357425
"('830.1',)",2.343010574912643
"('830.3',)",2.186345959354527
"('828.3',)",2.049351866461162
"('828.1',)",2.0290680998315698
"('828.2',)",1.9957441976939487
"('822.1',)",1.7637356184693516
"('826.2',)",1.6327998403860864
"('816.2',)",1.4542839901657607
"('818.1',)",1.2950917872100445
"('824.3',)",1.2927116656369186
"('824.2',)",1.2628105302801573
"('824.1',)",1.2072990220010713
"('816.3',)",1.1988942654069787
"('820.1',)",1.198765676404518
"('816.1',)",0.9861982781220782
"('850.1',)",0.985737502036098
"('850.3',)",0.883722600591736
"('814r.3',)",0.8388204550784694
"('850.2',)",0.7617916899966363
"('814r.2',)",0.6833566807444951
"('814r.1',)",0.5959257075732259
"('814.2',)",0.5848672271154224
"('814.3',)",0.5756245608189174
"('812.3',)",0.4517321499921897
"('812.2',)",0.3746063505089586
"('814.1',)",0.37071476449971946
"('808.2',)",0.2951625017012038
"('808.3',)",0.2935634045842945
"('810.2',)",0.28969136380189825
"('812.1',)",0.286685701548126
"('806.1',)",0.2474086873042882
"('802.3',)",0.24322358337497874
"('806.2',)",0.22245029880912073
"('806.3',)",0.18429309330670213
"('808.1',)",0.17902937431175006
"('802.2',)",0.1425184623354642
"('802.1',)",0.13844613006928544
"('800.3',)",0.023469259848429704
"('800.2',)",0.023286058240903885
"('800.1',)",0.007273761478543502
"('sourcebus.2',)",0.007217345340769451
"('sourcebus.3',)",0.005626252074687387
"('sourcebus.1',)",0.005582945678558869
