,autovalores
"('852r.1',)",47235.51588764472
"('856.2',)",36213.37664417611
"('888.1',)",32288.222635983664
"('888.3',)",28980.360757415776
"('838.2',)",15882.605066150305
"('890.3',)",15813.721715163661
"('852.3',)",14075.452200291287
"('890.2',)",10529.28711222361
"('888.2',)",9120.427659244246
"('848.2',)",6085.923775164251
"('848.3',)",5814.949165149485
"('852r.3',)",4013.7491091909287
"('852.1',)",3664.439823574736
"('864.1',)",3459.206572895195
"('852.2',)",3088.314659085849
"('890.1',)",2979.576238602651
"('852r.2',)",2587.763252991423
"('848.1',)",2357.383849077461
"('846.2',)",2125.0867411901318
"('846.3',)",1987.8518699187896
"('846.1',)",1906.3107198789098
"('844.2',)",1803.1940379326934
"('844.3',)",1696.1204225141762
"('844.1',)",1412.8853706605007
"('862.3',)",1339.646762637636
"('862.1',)",1307.4966239890618
"('862.2',)",1273.420479060253
"('840.3',)",1114.8042216584026
"('840.2',)",1062.2164432704262
"('840.1',)",988.616293283284
"('836.3',)",954.4748151743133
"('836.2',)",842.6418146425085
"('836.1',)",672.9374787022105
"('842.3',)",583.0693096704562
"('860.1',)",454.5380297309527
"('834.3',)",447.50780255926077
"('842.2',)",413.8461855124979
"('842.1',)",383.85460483735255
"('860.3',)",363.8300566511405
"('860.2',)",340.37616018197014
"('834.2',)",338.07961437304795
"('858.3',)",314.42554380968363
"('834.1',)",304.26659420803713
"('832.3',)",285.5584787081482
"('858.2',)",269.6434188216493
"('858.1',)",263.9753892673636
"('832.2',)",248.7707074157211
"('830.2',)",211.80625197255182
"('830.3',)",187.11043038850713
"('854.2',)",178.9722588784257
"('854.1',)",173.53724655585643
"('854.3',)",173.46150631838518
"('832.1',)",171.9759164247398
"('826.2',)",156.35081598306977
"('830.1',)",122.79808129170894
"('818.1',)",117.2252431169398
"('824.2',)",106.9963977996265
"('828.3',)",105.16257456597342
"('828.2',)",93.91391135999203
"('828.1',)",93.0307044156797
"('824.3',)",75.18890936073079
"('822.1',)",74.27182688641871
"('820.1',)",73.29946017623678
"('824.1',)",67.04346736672959
"('816.1',)",60.50474904923646
"('816.3',)",57.41941706863724
"('814r.2',)",55.59375390602385
"('816.2',)",55.08809302996824
"('850.3',)",50.741929883026586
"('814r.3',)",43.960442134063605
"('850.1',)",40.620706171478346
"('850.2',)",40.285321961167924
"('810.2',)",33.92396148765333
"('814.3',)",33.18651335215373
"('808.3',)",33.108785767685056
"('808.2',)",31.761661504797267
"('814.2',)",31.636725163287803
"('814.1',)",28.765275287733232
"('814r.1',)",28.48820893759299
"('808.1',)",21.737539394872382
"('812.3',)",21.523651989500085
"('806.3',)",20.835824445611298
"('812.2',)",20.0473686777962
"('812.1',)",19.366934913604922
"('802.3',)",16.818727659336187
"('806.2',)",14.169020405487002
"('806.1',)",13.734075050752677
"('802.2',)",10.704691071503595
"('802.1',)",10.379063020795861
"('800.3',)",0.7920713221408311
"('sourcebus.3',)",0.7859421991150394
"('800.2',)",0.5597639079374531
"('sourcebus.2',)",0.5554611000697527
"('800.1',)",0.42275838914172575
"('sourcebus.1',)",0.4194984459653268
