,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,(0.013402843158369787-2.2587703899993476j),(-0.006668947560825364+1.1266281499657835j),(-0.006668947560825365+1.1266281499657835j),(-0.010489448373650435+2.968513889743063j),(0.010489448373650435-2.968513889743063j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
1,(-0.006668947560825364+1.1266281499657835j),(0.013402843158369657-2.25877038999934j),(-0.00666894756082523+1.1266281499657758j),0j,(-0.010489448373650435+2.968513889743063j),(0.010489448373650435-2.968513889743063j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
2,(-0.006668947560825365+1.1266281499657835j),(-0.00666894756082523+1.1266281499657758j),(0.013402843158369655-2.25877038999934j),(0.010489448373650435-2.968513889743063j),0j,(-0.010489448373650435+2.968513889743063j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
3,(-0.010489448373650435+2.968513889743063j),0j,(0.010489448373650435-2.968513889743063j),(0.055777451035085114-14.32201813606843j),(0.0004739384421430736+0.021347210381997644j),(0.0012234607912095898+0.015236889150403837j),(-0.0054316771663784225+0.07420099747575419j),(-0.0004739384421430736-0.021357797853982032j),(-0.0012234607912095898-0.015243763782020098j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
4,(0.010489448373650435-2.968513889743063j),(-0.010489448373650435+2.968513889743063j),0j,(0.0004739384421430736+0.021347210381997644j),(0.05559146657187456-14.319067666987378j),(0.0016794069118984977+0.011075633461882199j),(-0.0004739384421430736-0.021357797853982032j),(-0.0052456927031678665+0.07124888907543332j),(-0.0016794069118984977-0.011079928464552764j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
5,0j,(0.010489448373650435-2.968513889743063j),(-0.010489448373650435+2.968513889743063j),(0.0012234607912095898+0.015236889150403837j),(0.0016794069118984977+0.011075633461882199j),(0.055711767622586394-14.316576977585589j),(-0.0012234607912095898-0.015243763782020098j),(-0.0016794069118984977-0.011079928464552764j),(-0.005365993753879704+0.0687567484163035j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
6,0j,0j,0j,(-0.0054316771663784225+0.07420099747575419j),(-0.0004739384421430736-0.021357797853982032j),(-0.0012234607912095898-0.015243763782020098j),(0.013532097449185551-0.18479751211528367j),(0.001180736812506732+0.05319162459321421j),(0.0030480439364816946+0.03796575372755899j),(-0.008100420282807129+0.11065813496384154j),(-0.0007067983703636584-0.031851513562585934j),(-0.0018245831452721047-0.022733474310758308j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
7,0j,0j,0j,(-0.0004739384421430736-0.021357797853982032j),(-0.0052456927031678665+0.07124888907543332j),(-0.0016794069118984977-0.011079928464552764j),(0.001180736812506732+0.05319162459321421j),(0.013105264153622525-0.17744940703135j),(0.0041839559481401875+0.027596577432388143j),(-0.0007067983703636584-0.031851513562585934j),(-0.007823056170042253+0.10625556867896994j),(-0.00250454903624169-0.01652382395291683j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
8,0j,0j,0j,(-0.0012234607912095898-0.015243763782020098j),(-0.0016794069118984977-0.011079928464552764j),(-0.005365993753879704+0.0687567484163035j),(0.0030480439364816946+0.03796575372755899j),(0.0041839559481401875+0.027596577432388143j),(0.013398857506879604-0.1712423520001572j),(-0.0018245831452721047-0.022733474310758308j),(-0.00250454903624169-0.01652382395291683j),(-0.008002464673415975+0.10253896584627921j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
9,0j,0j,0j,0j,0j,0j,(-0.008100420282807129+0.11065813496384154j),(-0.0007067983703636584-0.031851513562585934j),(-0.0018245831452721047-0.022733474310758308j),(0.008535224101896683-0.11611237021227241j),(0.0007447369735510344+0.03342183698236426j),(0.0019225207450648675+0.02386324282528671j),(-0.0004348038190895542+0.005939763372244674j),(-3.793860318737597e-05-0.0017096840975263316j),(-9.793759979276281e-05-0.0012202578516168744j),0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j,0j
