,autovalores
"('890.1',)",30392.057559528275
"('888.3',)",26233.158624812968
"('888.2',)",20779.348688107584
"('890.3',)",10860.166292602897
"('864.1',)",10783.817556442707
"('838.2',)",9971.050808612916
"('852.2',)",8447.4845897817
"('852.3',)",3655.1075354827503
"('888.1',)",3499.920743462833
"('890.2',)",2392.476010690088
"('852r.2',)",2171.7371549269005
"('852r.1',)",2072.4066897108737
"('848.1',)",1820.330991247438
"('848.3',)",1408.9839315971703
"('852.1',)",1348.812297404684
"('848.2',)",1220.5285873087187
"('856.2',)",1048.2749601263422
"('852r.3',)",1015.863680232698
"('844.3',)",889.0029215887901
"('846.1',)",764.5285967751739
"('846.2',)",747.425273905766
"('844.2',)",683.6504343127776
"('844.1',)",612.1300330200625
"('862.3',)",593.6069081362826
"('840.3',)",556.2015598556593
"('846.3',)",502.44827509706266
"('862.2',)",482.2375772806126
"('862.1',)",479.85178460967404
"('840.2',)",469.7220096042348
"('840.1',)",448.5399880472426
"('836.3',)",402.24007270433344
"('836.2',)",329.86706019566645
"('836.1',)",262.80642079171633
"('860.3',)",249.47222177362698
"('842.1',)",224.83878402384525
"('842.2',)",214.07664674413508
"('842.3',)",211.75138355109394
"('860.2',)",189.53704134145596
"('860.1',)",153.20772977633592
"('834.3',)",139.83620987818736
"('834.2',)",122.1103109358133
"('858.3',)",117.42779445835893
"('834.1',)",107.79763642541637
"('858.1',)",105.17484014579978
"('832.3',)",101.94931575495154
"('832.2',)",100.28342911564539
"('858.2',)",90.53589591866468
"('832.1',)",84.87491124349644
"('854.1',)",79.3302329543714
"('854.3',)",78.16903763318605
"('854.2',)",69.1579843411301
"('830.3',)",66.35576751932018
"('828.3',)",62.73898064835781
"('830.2',)",61.052634078459064
"('828.1',)",57.98944922237492
"('830.1',)",53.097041781606244
"('822.1',)",52.503487118801864
"('826.2',)",48.44601810660538
"('828.2',)",41.46060694845415
"('816.1',)",39.3795462373227
"('820.1',)",37.07870114050214
"('824.3',)",32.49261195275996
"('824.2',)",32.18953937157923
"('850.3',)",31.522029444715155
"('824.1',)",29.105271342870743
"('818.1',)",26.314485092764528
"('816.3',)",24.624523464948734
"('816.2',)",22.332905758844838
"('850.2',)",20.981551660669922
"('850.1',)",19.40407721082452
"('814.3',)",14.56812465585108
"('814r.1',)",14.1090194439723
"('814r.3',)",14.007889216572671
"('814.2',)",12.277725303157437
"('808.2',)",12.157180729907353
"('814r.2',)",12.135841380213632
"('806.2',)",11.295564534226862
"('806.1',)",11.047661837122744
"('812.2',)",10.802313420466348
"('812.3',)",9.571055843734579
"('814.1',)",9.482320240688338
"('812.1',)",9.463630549306766
"('802.3',)",7.195193029858989
"('808.3',)",6.966116984158205
"('810.2',)",6.727457225341065
"('806.3',)",6.033989247837052
"('808.1',)",5.871047189028882
"('802.2',)",4.714915429351502
"('802.1',)",4.570053247183851
"('800.3',)",0.27505600025563653
"('sourcebus.3',)",0.27293130491807227
"('800.2',)",0.23823381545370204
"('sourcebus.2',)",0.23639372788282148
"('800.1',)",0.18620435883759803
"('sourcebus.1',)",0.18477047824755827
