,autovalores
"('846.2',)",55103.03122748976
"('846.3',)",42644.63677765712
"('848.3',)",39026.017129303786
"('852r.1',)",31727.550884690223
"('890.1',)",17526.88002835552
"('890.3',)",17185.127962497845
"('838.2',)",15354.269581966715
"('890.2',)",13742.446612472757
"('888.3',)",11495.259103972432
"('848.1',)",7921.590344819144
"('848.2',)",7351.794464690178
"('852r.2',)",5033.887333239383
"('864.1',)",4458.391716447902
"('852.3',)",4339.98438817435
"('856.2',)",3798.3707072491084
"('852.2',)",3466.85901852217
"('888.1',)",3292.2860433932415
"('852r.3',)",2817.419128943931
"('888.2',)",2736.494870651338
"('846.1',)",2481.7132198885847
"('844.3',)",2390.131190882802
"('852.1',)",2228.6748445840517
"('844.2',)",2149.636576325905
"('862.3',)",1817.9020989753872
"('844.1',)",1753.9970253751655
"('862.2',)",1703.9292696658713
"('862.1',)",1650.618763240343
"('840.1',)",1298.00536576846
"('840.3',)",1275.8478945824259
"('840.2',)",1262.943250243297
"('836.3',)",1127.9427098138312
"('836.2',)",966.6486025186869
"('836.1',)",869.4948267761062
"('842.1',)",753.8715694480857
"('842.2',)",535.2840788757536
"('842.3',)",531.6235528112513
"('834.1',)",519.6817401208733
"('860.3',)",482.2443467238997
"('834.2',)",442.8136843415032
"('860.1',)",428.11040249658544
"('834.3',)",415.15323179505015
"('860.2',)",413.94865246842113
"('858.3',)",372.4601682555401
"('858.2',)",366.718001204902
"('858.1',)",347.67261117892144
"('832.3',)",328.2310355054355
"('832.2',)",323.847840228328
"('830.2',)",253.09723415228487
"('830.3',)",246.74270742277915
"('854.1',)",229.1511668450604
"('832.1',)",224.42667170026945
"('854.3',)",212.35507620150707
"('854.2',)",210.34208515988112
"('830.1',)",206.2342239089397
"('828.3',)",160.6277390377504
"('824.3',)",154.68540183289375
"('828.2',)",137.69498337586387
"('822.1',)",129.74023015873595
"('828.1',)",122.25961152695764
"('826.2',)",107.06669636389448
"('820.1',)",98.48424443967536
"('824.2',)",87.78072074801031
"('816.3',)",79.21787243006389
"('818.1',)",74.90770003301532
"('824.1',)",74.17049922064773
"('816.2',)",67.6702653903577
"('814r.2',)",64.72006310579553
"('816.1',)",64.22650128386304
"('850.3',)",58.1500670166893
"('850.1',)",57.21887121443371
"('814r.3',)",53.52202622383811
"('850.2',)",53.079287046510785
"('812.2',)",44.76857517219663
"('812.3',)",43.710614780637485
"('814.3',)",41.68400844173479
"('812.1',)",39.622880015261124
"('814.1',)",38.15005237089708
"('814.2',)",37.88053961868918
"('814r.1',)",37.52676812174283
"('806.3',)",27.188261584647858
"('810.2',)",26.422599138715803
"('808.3',)",25.509561085444258
"('808.1',)",24.87658028202309
"('808.2',)",24.62644535029764
"('802.3',)",19.25665775392198
"('806.2',)",18.668248481148446
"('806.1',)",18.078858880753835
"('802.2',)",12.248366160943569
"('802.1',)",11.878997048968612
"('800.3',)",1.0442413538253756
"('sourcebus.3',)",1.036160698658032
"('800.2',)",0.7376409411166267
"('sourcebus.2',)",0.7319694834147971
"('800.1',)",0.48374985510022384
"('sourcebus.1',)",0.48002186782011497
