,autovalores
"('848.3',)",57185.16534759946
"('844.3',)",45606.60368614783
"('852r.2',)",39797.85305682472
"('852r.3',)",32408.681338123166
"('838.2',)",17947.547445031443
"('890.2',)",17556.6117573435
"('864.1',)",15697.175863667506
"('890.1',)",14615.14287708565
"('888.3',)",12135.960937754022
"('848.2',)",8436.856009636675
"('848.1',)",7771.899961477422
"('852r.1',)",5319.313001410474
"('852.1',)",4721.956475243458
"('852.3',)",4569.685105221391
"('856.2',)",3994.471909613421
"('890.3',)",3593.56743918032
"('888.1',)",3462.3962300224093
"('846.3',)",2971.574630920886
"('846.2',)",2873.638638756933
"('888.2',)",2623.4230524786794
"('846.1',)",2523.3043443957863
"('852.2',)",2380.477809100966
"('844.2',)",2230.574270596694
"('844.1',)",1929.8473081991317
"('862.3',)",1872.4775443413228
"('862.2',)",1815.6384623359115
"('862.1',)",1757.965056613078
"('840.3',)",1379.5663122833846
"('840.2',)",1332.922456906408
"('840.1',)",1309.3040247575102
"('836.3',)",1170.2269890834712
"('836.1',)",998.7192955835125
"('836.2',)",925.0121358904652
"('842.3',)",802.2056263656178
"('842.2',)",565.5733331782291
"('860.3',)",556.4054931556146
"('834.1',)",538.9298232568862
"('842.1',)",511.07187333718906
"('834.2',)",472.56832062741915
"('860.2',)",451.81269138591784
"('834.3',)",443.9555862622809
"('860.1',)",426.8663426904411
"('858.3',)",390.81787202762484
"('858.2',)",389.1684710084464
"('858.1',)",371.3145386854004
"('832.3',)",349.9698884992554
"('832.2',)",338.4982360843022
"('854.2',)",264.8665767256457
"('854.3',)",262.94695866292363
"('830.1',)",245.04519373396295
"('832.1',)",239.23762279444227
"('854.1',)",220.92606024310362
"('830.2',)",220.4834795864684
"('830.3',)",220.317879850424
"('828.3',)",171.36324462775247
"('820.1',)",165.39279741052678
"('828.2',)",146.91952383907866
"('822.1',)",135.86641789474086
"('828.1',)",130.50378366231314
"('826.2',)",110.50008358198166
"('824.3',)",105.11876660153646
"('824.2',)",93.69372704163892
"('816.3',)",84.52670655986329
"('818.1',)",75.03677847395936
"('824.1',)",74.34740159068149
"('816.2',)",70.56382213161919
"('814r.2',)",67.2236537363486
"('816.1',)",66.4022413246288
"('814r.3',)",60.990128642344516
"('850.3',)",60.051585831648126
"('850.1',)",57.2102616731631
"('850.2',)",56.736744613464154
"('812.3',)",47.87278211249072
"('812.2',)",46.74451496235018
"('814.3',)",44.553448420647825
"('812.1',)",41.69160733298355
"('814.2',)",40.49046409593543
"('814r.1',)",40.114085821969994
"('814.1',)",39.41915465709148
"('808.1',)",28.98421188656037
"('810.2',)",28.245867255256023
"('808.3',)",27.264912837104436
"('806.3',)",25.68423417544973
"('808.2',)",25.42488224097311
"('806.2',)",19.95645587727916
"('802.3',)",19.88669767474564
"('806.1',)",19.322370276700592
"('802.2',)",12.645642498102376
"('802.1',)",12.264845133712315
"('800.3',)",1.1163851428815368
"('sourcebus.3',)",1.107746202386226
"('800.2',)",0.7885810044145833
"('sourcebus.2',)",0.7825176819175473
"('800.1',)",0.49944696015877316
"('sourcebus.1',)",0.4955984501627378
