,autovalores
"('848.1',)",56893.89467898228
"('846.3',)",45186.2523795397
"('852r.3',)",39689.08295626957
"('888.1',)",32314.46258514291
"('864.1',)",17888.74606493789
"('890.1',)",17503.82954884726
"('838.2',)",15647.0583700845
"('890.3',)",14494.503599164202
"('888.3',)",12046.078759051492
"('848.3',)",8364.01209821718
"('852r.1',)",7712.804814922388
"('852r.2',)",5279.079609285468
"('852.1',)",4684.273249315842
"('852.3',)",4536.937994663962
"('856.2',)",3967.457166410637
"('890.2',)",3573.092009111647
"('888.2',)",3441.0641414008687
"('846.2',)",2948.806194210554
"('846.1',)",2855.4014092316297
"('848.2',)",2603.434533409972
"('844.3',)",2504.6762508908705
"('852.2',)",2358.920032619491
"('844.2',)",2219.373889327706
"('844.1',)",1914.068173416626
"('862.3',)",1855.6657201224193
"('862.2',)",1799.8304227002125
"('862.1',)",1742.7544541803595
"('840.1',)",1367.6583023904323
"('840.2',)",1324.6715501526314
"('840.3',)",1303.4239735411898
"('836.3',)",1164.33681741628
"('836.1',)",994.2409172135629
"('836.2',)",917.1557987758702
"('842.3',)",795.3595415151555
"('842.2',)",560.7569536306878
"('860.3',)",553.4515899593393
"('834.1',)",536.2298359174207
"('842.1',)",506.9636216973745
"('834.2',)",468.352832170781
"('860.2',)",448.4717632842939
"('834.3',)",439.8682541982574
"('860.1',)",425.06547950700605
"('858.3',)",388.23926117869877
"('858.2',)",386.00310026442014
"('858.1',)",367.9684520408207
"('832.3',)",346.8313913893093
"('832.2',)",336.5169006464051
"('830.1',)",262.9690263126641
"('830.2',)",260.8951827500369
"('830.3',)",242.79022795875778
"('832.1',)",237.14078932647038
"('854.3',)",219.73116416937816
"('854.2',)",218.9160567152454
"('854.1',)",218.4617741789239
"('828.3',)",169.84215740025678
"('824.3',)",163.8734181981358
"('828.2',)",145.6126066363512
"('820.1',)",135.00585212649048
"('828.1',)",129.33519056773557
"('826.2',)",110.02156795488101
"('822.1',)",104.17816969642872
"('824.2',)",92.85528299073842
"('816.3',)",83.77441930998243
"('818.1',)",75.01948409688205
"('824.1',)",74.32369830035442
"('816.2',)",70.15654000502803
"('814r.2',)",66.87048541643162
"('816.1',)",66.10100852779483
"('850.1',)",60.45569880674681
"('850.3',)",59.78654632570893
"('814r.3',)",56.68689407367311
"('850.2',)",56.217749196679264
"('812.1',)",47.43221420301289
"('810.2',)",46.313938011524904
"('814.3',)",44.146318517239706
"('808.3',)",41.402584983485895
"('814.2',)",40.12013837397568
"('814r.1',)",39.74688719714248
"('814.1',)",39.242262806795786
"('808.1',)",28.72988809169282
"('812.3',)",27.98712389928145
"('812.2',)",27.015843434432256
"('806.3',)",25.5716335977273
"('808.2',)",25.31356604147306
"('802.3',)",19.798814653935516
"('806.1',)",19.773622171805943
"('806.2',)",19.145896202877278
"('802.2',)",12.590254210307828
"('802.1',)",12.211052396985604
"('800.3',)",1.1061464050460295
"('sourcebus.3',)",1.097586696352026
"('800.2',)",0.7813508470397358
"('sourcebus.2',)",0.7753431423189104
"('800.1',)",0.49725846031160825
"('sourcebus.1',)",0.49342675464650837
