,autovalores
"('856.2',)",34713.74843113033
"('852.2',)",31100.655078534855
"('888.3',)",23795.632021646
"('852r.3',)",17475.45805809227
"('890.1',)",13070.56339800936
"('838.2',)",12516.181232201483
"('852.1',)",11045.811885318717
"('890.3',)",5813.734012372172
"('888.1',)",5352.232300049693
"('864.1',)",3463.3597870816216
"('888.2',)",3365.586912712259
"('852.3',)",2759.114196263219
"('848.3',)",2497.2492793438114
"('848.2',)",2147.2298086918095
"('852r.1',)",1892.3036868249583
"('852r.2',)",1805.9043214702906
"('848.1',)",1624.537700004828
"('846.3',)",1412.1291986166207
"('890.2',)",1369.7075578704296
"('846.1',)",1184.3448388477252
"('846.2',)",1123.93246513558
"('844.2',)",1061.6103183269443
"('844.3',)",936.2363733423507
"('862.3',)",819.3257939703184
"('844.1',)",794.1810502351829
"('862.1',)",754.9386001487791
"('862.2',)",747.6882862746528
"('840.2',)",723.8921515697659
"('840.3',)",701.5561436799612
"('840.1',)",634.0447959700472
"('836.3',)",606.3197875141309
"('836.2',)",531.209297313714
"('836.1',)",388.4235888745423
"('842.3',)",332.2582231634864
"('860.2',)",322.8623577844082
"('842.2',)",310.0918385070753
"('842.1',)",270.6162774368295
"('860.3',)",262.969361741155
"('860.1',)",228.32302062308213
"('834.3',)",203.59900611049798
"('834.2',)",189.45672233088982
"('858.2',)",186.71680876267857
"('858.3',)",170.30211485977455
"('834.1',)",164.95546852822025
"('832.3',)",161.49880205064497
"('858.1',)",144.59922025128176
"('854.2',)",140.67864273703677
"('832.2',)",136.1161687581751
"('832.1',)",116.4359491050394
"('854.3',)",112.54186348631755
"('828.3',)",101.49062054760921
"('854.1',)",95.29332851189261
"('828.1',)",93.95140140189136
"('820.1',)",84.84861995085768
"('830.2',)",72.0736989841228
"('830.3',)",71.03625106875288
"('830.1',)",70.29798338396317
"('826.2',)",69.15446427841276
"('828.2',)",65.50383864932877
"('816.3',)",63.59413136978945
"('822.1',)",57.98178678662702
"('824.3',)",51.226417904880904
"('824.2',)",43.3909676358676
"('850.1',)",40.42299908172556
"('818.1',)",39.847498518086375
"('824.1',)",39.060864322641024
"('816.1',)",36.27291703490583
"('816.2',)",35.05212188742374
"('850.3',)",33.29960707247828
"('814r.3',)",26.058713778249096
"('814.3',)",22.634430344575758
"('814r.2',)",22.19028775943031
"('850.2',)",22.011665443074357
"('808.3',)",18.88742884524922
"('808.2',)",18.269243838409423
"('808.1',)",17.89629211228122
"('812.2',)",17.242949224731223
"('814.1',)",16.4621629464818
"('814r.1',)",16.27228907196893
"('812.3',)",15.164802593264318
"('814.2',)",15.038965108531055
"('806.3',)",12.359839476725895
"('806.2',)",11.484932615706638
"('812.1',)",10.948747876500255
"('810.2',)",10.583969312206754
"('806.1',)",8.090101134959228
"('802.3',)",7.8724287630327465
"('802.2',)",7.479698219375302
"('802.1',)",7.2341890086386424
"('800.3',)",0.4324126041691419
"('sourcebus.3',)",0.4290675431475643
"('800.2',)",0.3194631844240045
"('sourcebus.2',)",0.3170080101411891
"('800.1',)",0.29540935874136987
"('sourcebus.1',)",0.2931283238383794
