,autovalores
"('848.3',)",50883.26490958126
"('864.1',)",37500.476377646635
"('888.2',)",36934.73304562846
"('888.1',)",30289.689238853574
"('838.2',)",16659.313329647062
"('890.3',)",16455.098793432982
"('856.2',)",14685.601818650304
"('890.2',)",11986.402695737243
"('852r.1',)",10211.846339023572
"('848.1',)",6915.777857116405
"('848.2',)",6517.543547440727
"('852r.2',)",4473.185335040857
"('890.1',)",3993.59997013645
"('852.2',)",3873.312928586184
"('852.1',)",3388.170447360748
"('852.3',)",3250.534105912243
"('852r.3',)",2907.5648385265004
"('888.3',)",2564.362453506559
"('846.3',)",2411.7011130389865
"('846.2',)",2205.4887290009415
"('846.1',)",2125.0340413365493
"('844.3',)",1977.4076252264965
"('844.2',)",1934.0435077639036
"('862.3',)",1597.1943711217616
"('844.1',)",1525.5439086701008
"('862.2',)",1486.477101220898
"('862.1',)",1442.84048017198
"('840.3',)",1189.2260552097314
"('840.2',)",1164.289217188556
"('840.1',)",1116.459066522035
"('836.3',)",1039.8684477499437
"('836.2',)",900.9095211913212
"('836.1',)",761.5493835762696
"('842.3',)",660.0633373914865
"('834.3',)",492.2629420812061
"('860.1',)",480.9434399602984
"('842.2',)",466.290155805236
"('842.1',)",427.6215256616528
"('860.3',)",387.3906205558737
"('834.2',)",385.1840398351917
"('860.2',)",380.90527397126056
"('834.1',)",359.62186323882037
"('858.3',)",335.6316973255013
"('858.1',)",322.4966806236973
"('858.2',)",301.9949687977571
"('832.3',)",295.61642927512474
"('832.2',)",283.867309092572
"('830.3',)",230.94797697228617
"('854.1',)",213.91099132421263
"('830.2',)",198.4937576859621
"('832.1',)",195.64904619261014
"('854.3',)",194.67857736933
"('854.2',)",190.43371390611344
"('828.2',)",178.74303749558874
"('830.1',)",139.82254097825574
"('820.1',)",134.03631525875934
"('828.3',)",119.81150114679879
"('822.1',)",117.48173901529066
"('828.1',)",106.30769765656373
"('826.2',)",99.98703622273311
"('818.1',)",85.65525961810866
"('824.1',)",76.35438907111056
"('824.2',)",74.60088961321503
"('824.3',)",73.75012048784265
"('816.1',)",68.93042214951015
"('816.3',)",61.995064305060104
"('814r.2',)",59.77488260443768
"('816.2',)",59.57035179005092
"('850.3',)",54.23304559307082
"('814r.3',)",49.917856965195504
"('850.1',)",46.4098502913385
"('850.2',)",46.02630630698688
"('810.2',)",38.78673621507617
"('808.3',)",37.863398421834304
"('814.3',)",36.14983057132035
"('814.2',)",35.52758822849492
"('808.2',)",35.415039978344524
"('814.1',)",32.85227419122518
"('814r.1',)",32.54084660392304
"('806.3',)",23.70015258625446
"('808.1',)",23.214813192689782
"('812.3',)",22.983727887224266
"('812.2',)",22.90759030903987
"('812.1',)",22.123773736867314
"('802.3',)",17.963304585168682
"('806.2',)",16.186161116117848
"('806.1',)",15.682215509306914
"('802.2',)",11.431056909795862
"('802.1',)",11.085032201603363
"('800.3',)",0.9051895662016377
"('sourcebus.3',)",0.8981850023485062
"('800.2',)",0.6395044638009141
"('sourcebus.2',)",0.6345880232953672
"('800.1',)",0.45145703518589203
"('sourcebus.1',)",0.4479769256548721
