,autovalores
"('sourcebus.1',)",0.07750648847963018
"('sourcebus.2',)",0.10769501452782454
"('sourcebus.3',)",0.15397080680788988
"('800.1',)",0.07810764644242968
"('800.2',)",0.10853549856074349
"('800.3',)",0.155169237526704
"('802.1',)",1.919570410893765
"('802.2',)",1.9780033067099292
"('802.3',)",3.0496191134197983
"('806.1',)",2.7490942015923427
"('806.2',)",2.6697150333305077
"('806.3',)",4.568300050592222
"('808.1',)",4.671906716118618
"('808.2',)",5.283681734156541
"('808.3',)",4.017990599226108
"('810.2',)",4.400199167063757
"('812.1',)",3.8041155913454605
"('812.2',)",3.9318222102998357
"('812.3',)",3.978580982106084
"('814.1',)",5.904253013581773
"('814.2',)",6.197247150806196
"('814.3',)",5.586794031801557
"('814r.1',)",5.529304294339549
"('814r.2',)",8.672019424908134
"('814r.3',)",7.971694588443155
"('850.1',)",7.908141001502371
"('850.2',)",9.433398017997916
"('850.3',)",10.52244754196797
"('816.1',)",11.98515496302039
"('816.2',)",16.234972554505628
"('816.3',)",13.184496123243639
"('818.1',)",13.142926486540327
"('824.1',)",19.591583364706068
"('824.2',)",14.680492264639563
"('824.3',)",22.19043696678839
"('820.1',)",26.120954721876032
"('822.1',)",23.990419112233987
"('826.2',)",17.469527345338438
"('828.1',)",18.49575238047694
"('828.2',)",24.483209053330974
"('828.3',)",20.994761649767632
"('830.1',)",24.257775742166636
"('830.2',)",40.683658779401746
"('830.3',)",34.25773787406246
"('854.1',)",34.66680284870898
"('854.2',)",35.789517383394376
"('854.3',)",38.78531158651818
"('832.1',)",43.32318337990111
"('832.2',)",43.66399003617999
"('832.3',)",52.22756837713343
"('858.1',)",50.64549237039278
"('858.2',)",47.399102952296246
"('858.3',)",65.03531913127898
"('834.1',)",53.1017227636175
"('834.2',)",53.411320467886576
"('834.3',)",59.102320585705655
"('860.1',)",78.53027882813697
"('860.2',)",92.6764827699718
"('860.3',)",104.66094714762141
"('842.1',)",119.77280260887794
"('842.2',)",136.8416014888267
"('842.3',)",153.2889455838561
"('836.1',)",130.71084414456595
"('836.2',)",143.5717743067422
"('836.3',)",173.30053403040864
"('840.1',)",191.08289490260415
"('840.2',)",214.21185390181566
"('840.3',)",221.5144019462604
"('862.1',)",234.66799146123353
"('862.2',)",253.823974620285
"('862.3',)",296.0311970138407
"('844.1',)",272.7662143447196
"('844.2',)",325.7561140173053
"('844.3',)",289.1709583962419
"('846.1',)",366.3568911814243
"('846.2',)",385.95774914221323
"('846.3',)",426.1159718315276
"('848.1',)",572.0188902428147
"('848.2',)",687.1097703105984
"('848.3',)",767.5921312701561
"('852r.1',)",870.307733399899
"('852r.2',)",483.08407418749727
"('852r.3',)",1179.6947031330226
"('888.1',)",1681.169753771411
"('888.2',)",1580.5193946708216
"('888.3',)",16570.61394039578
"('856.2',)",19588.36049348541
"('852.1',)",4457.830805133417
"('852.2',)",5440.114379643612
"('852.3',)",476.7358487238007
"('864.1',)",964.3220016267958
"('838.2',)",4519.873122243764
"('890.1',)",7394.66342642628
"('890.2',)",26009.342074093016
"('890.3',)",1384.1759881970095
