,autovalores
"('848.3',)",54833.38118703118
"('848.2',)",42268.23733899443
"('852r.2',)",38927.02279684221
"('856.2',)",31638.016805935393
"('890.1',)",17472.221739661352
"('890.3',)",17137.83991041763
"('852.2',)",15311.430652690222
"('890.2',)",13628.785732351755
"('888.3',)",11412.613596422058
"('846.3',)",7855.7860418913115
"('848.1',)",7297.790386932917
"('888.2',)",4997.30956321692
"('864.1',)",4425.4441456186505
"('838.2',)",4310.76315214747
"('852.1',)",3772.4971833013715
"('852.3',)",3452.7352750382283
"('888.1',)",3268.2155739627506
"('846.2',)",2799.2290289017405
"('846.1',)",2717.280455154828
"('852r.3',)",2463.577457688509
"('844.3',)",2372.924085294371
"('852r.1',)",2209.4171441574827
"('844.2',)",2138.9602622776038
"('862.3',)",1803.5506704534212
"('844.1',)",1738.9385847038902
"('862.2',)",1689.6801608835892
"('862.1',)",1636.951865979541
"('840.1',)",1288.2855105272058
"('840.3',)",1269.3288275837
"('840.2',)",1255.4160478304548
"('836.3',)",1122.4298771002611
"('836.2',)",962.4825396668226
"('836.1',)",862.4147848719543
"('842.2',)",747.7136356497876
"('860.2',)",532.5462123700026
"('842.3',)",527.308637076246
"('834.1',)",517.1971632084066
"('842.1',)",478.6030420023068
"('834.2',)",439.02478706793084
"('860.1',)",425.06786158939394
"('860.3',)",412.2676159549559
"('834.3',)",411.49288552622
"('858.3',)",370.09264630823486
"('858.2',)",363.8413093681932
"('858.1',)",344.66048215617883
"('832.3',)",325.6391761781638
"('832.2',)",321.76066604316753
"('830.2',)",251.6709684472187
"('830.3',)",244.5890515390123
"('854.1',)",227.13078020885476
"('832.1',)",222.53855451540406
"('854.3',)",211.23908563166628
"('854.2',)",209.05808392716813
"('830.1',)",204.4228870907521
"('828.3',)",159.2606346762637
"('820.1',)",153.32452788284422
"('828.2',)",136.52017528957288
"('822.1',)",128.95100631680035
"('828.1',)",121.21034663295373
"('826.2',)",106.61967430114545
"('824.3',)",97.64006774961993
"('824.2',)",87.02851727601106
"('816.3',)",78.54190646434395
"('818.1',)",74.89001014122675
"('824.1',)",74.14625701647354
"('816.2',)",67.29895350314904
"('814r.2',)",64.3992448100702
"('816.1',)",63.94035741279665
"('850.3',)",57.90253499171814
"('814r.3',)",56.7387538499542
"('850.1',)",53.05327376338634
"('850.2',)",52.61444122505965
"('812.3',)",44.37414181689908
"('812.2',)",43.325097935297386
"('814.3',)",41.31926321093816
"('808.2',)",39.354550759686006
"('814.1',)",37.9845473883103
"('814.2',)",37.54909205262864
"('814r.1',)",37.198004201670116
"('806.3',)",26.959384679892825
"('810.2',)",26.190894390847326
"('812.1',)",25.286444741104095
"('808.1',)",24.77148008049846
"('808.3',)",24.52254566050462
"('802.3',)",19.174729578111656
"('806.2',)",18.504568679197583
"('806.1',)",17.920839787486578
"('802.2',)",12.196670233260166
"('802.1',)",11.828785184412357
"('800.3',)",1.0350739679446668
"('sourcebus.3',)",1.0270642555839773
"('800.2',)",0.7311688376866591
"('sourcebus.2',)",0.7255471694970446
"('800.1',)",0.48170726688457643
"('sourcebus.1',)",0.4779949613337229
