,autovalores
"('890.1',)",31240.954367327722
"('888.3',)",27557.856454511395
"('856.2',)",21521.79946457582
"('852.1',)",12297.906407566312
"('890.3',)",11451.551775628774
"('890.2',)",10676.336290338202
"('852.2',)",9145.963253764594
"('864.1',)",4145.410978904583
"('852r.3',)",3927.281717989796
"('838.2',)",2625.235910058315
"('888.1',)",2415.8872668013237
"('888.2',)",2282.318691630273
"('848.3',)",1991.8357080625412
"('848.2',)",1581.4744488545261
"('852.3',)",1459.7053660127433
"('848.1',)",1371.4417689636198
"('852r.1',)",1182.015916531172
"('846.3',)",1112.1148880881094
"('844.3',)",1006.2244022484418
"('846.1',)",858.1392721008266
"('852r.2',)",831.060838032765
"('844.1',)",771.6793107888429
"('846.2',)",671.2447439157027
"('844.2',)",667.1840824161316
"('862.1',)",601.7825122737077
"('862.3',)",569.539949296038
"('862.2',)",541.7853027010476
"('840.3',)",535.9321285989358
"('840.2',)",513.4103983693753
"('840.1',)",505.2786967621469
"('836.3',)",453.96804019991896
"('860.2',)",375.5784760887118
"('842.2',)",290.81939063571843
"('842.1',)",267.7217425938624
"('836.1',)",245.8222096835752
"('836.2',)",241.20260768459863
"('842.3',)",226.64666027140274
"('860.3',)",207.63246866078666
"('860.1',)",169.8762127961184
"('834.3',)",155.47974462397755
"('834.2',)",137.9079734764395
"('858.2',)",133.18737820701102
"('834.1',)",121.29206007554656
"('858.3',)",119.91144235785634
"('832.3',)",115.61848717719269
"('832.1',)",110.13128480002739
"('858.1',)",102.7764519074094
"('832.2',)",96.50019251111317
"('854.1',)",87.58565989527136
"('830.3',)",87.3171402126324
"('828.3',)",71.51033019884376
"('854.3',)",70.0877133500974
"('854.2',)",68.51502736422492
"('830.2',)",67.60661090025121
"('828.2',)",66.12682216906498
"('826.2',)",59.822191712819155
"('830.1',)",57.69202434644679
"('822.1',)",53.43614635446879
"('828.1',)",47.11460823504253
"('816.3',)",44.85045626362538
"('820.1',)",41.62551219053856
"('824.3',)",36.59169724494514
"('824.2',)",35.01309497593251
"('850.3',)",33.750326795075694
"('824.1',)",31.58675663672574
"('818.1',)",29.332609223220338
"('816.2',)",27.64539044172177
"('816.1',)",25.355661745962195
"('850.2',)",23.712255919694005
"('814r.3',)",21.01831582664508
"('814.3',)",16.50556014548348
"('814r.1',)",15.865098531575516
"('850.1',)",15.74607852375221
"('808.3',)",13.722145667705453
"('814.2',)",13.34091033679882
"('814r.2',)",13.189403066813895
"('808.1',)",12.87853658518962
"('806.3',)",12.598024900338395
"('812.3',)",12.236254790110332
"('812.2',)",10.885962548401597
"('814.1',)",10.786765380906354
"('808.2',)",10.211526254893744
"('802.3',)",8.175092665836878
"('810.2',)",7.830941560153189
"('812.1',)",7.565904332622832
"('806.2',)",6.55778997116096
"('806.1',)",6.378609454697479
"('802.2',)",5.363748780029333
"('802.1',)",5.197089185543251
"('800.3',)",0.3092259707973783
"('sourcebus.3',)",0.3068357205950346
"('800.2',)",0.25891855238308925
"('sourcebus.2',)",0.2569210415970504
"('800.1',)",0.2118337376181669
"('sourcebus.1',)",0.21020206586841908
