,autovalores
"('sourcebus.1',)",0.3657725337794081
"('sourcebus.2',)",0.4260367873319861
"('sourcebus.3',)",0.6013043126578557
"('800.1',)",0.3686178709012197
"('800.2',)",0.4293350869095645
"('800.3',)",0.6059932183577309
"('802.1',)",9.044334168945147
"('802.2',)",9.33424211653778
"('802.3',)",10.548591497032383
"('806.1',)",10.86911724238737
"('806.2',)",14.688075165321049
"('806.3',)",16.073317115884898
"('808.1',)",25.132841005162227
"('808.2',)",25.385793224106354
"('808.3',)",25.96884018410298
"('810.2',)",14.82662613918408
"('812.1',)",15.340836944652725
"('812.2',)",18.946954087762737
"('812.3',)",18.76826711570316
"('814.1',)",24.204822686739085
"('814.2',)",28.66524203245536
"('814.3',)",22.08143573637469
"('814r.1',)",21.8573708898549
"('814r.2',)",48.23177769450711
"('814r.3',)",34.246832385955706
"('850.1',)",31.090450988910945
"('850.2',)",30.834832780081847
"('850.3',)",44.08682682286426
"('816.1',)",46.52050785820292
"('816.2',)",46.172912011902206
"('816.3',)",49.666500185485184
"('818.1',)",51.828440869809036
"('824.1',)",58.015045211892186
"('824.2',)",89.5326772462427
"('824.3',)",88.46463000886209
"('820.1',)",119.44377325763807
"('822.1',)",71.58838735174436
"('826.2',)",72.19256801251998
"('828.1',)",80.85168616795794
"('828.2',)",132.43793253163298
"('828.3',)",73.46270662026183
"('830.1',)",81.82927558840892
"('830.2',)",142.92095766558637
"('830.3',)",94.7351937843013
"('854.1',)",177.38691450299743
"('854.2',)",143.57347472784247
"('854.3',)",149.58106157942845
"('832.1',)",132.58394481845548
"('832.2',)",190.70048238574202
"('832.3',)",222.74725250173748
"('858.1',)",202.43764578203292
"('858.2',)",219.39622464773288
"('858.3',)",260.1576339163046
"('834.1',)",239.99863608530507
"('834.2',)",249.59693725157976
"('834.3',)",269.5197486960989
"('860.1',)",307.940341189249
"('860.2',)",333.0047939926672
"('860.3',)",319.99609346881886
"('842.1',)",387.4654240860847
"('842.2',)",385.502792895327
"('842.3',)",454.7877282483025
"('836.1',)",525.9687260653063
"('836.2',)",730.7092465173927
"('836.3',)",749.3631054452298
"('840.1',)",818.1233666594553
"('840.2',)",885.9998660412081
"('840.3',)",975.8323471384964
"('862.1',)",1009.7676558628906
"('862.2',)",995.8188204834388
"('862.3',)",1100.268285953332
"('844.1',)",1303.5994283863208
"('844.2',)",1441.369719997587
"('844.3',)",1638.4365766044868
"('846.1',)",1677.98904734967
"('846.2',)",1033.7283062823706
"('846.3',)",1922.6880952563283
"('848.1',)",2106.9917705788057
"('848.2',)",4610.876149288023
"('848.3',)",4701.885991306453
"('852r.1',)",3311.5621462142863
"('852r.2',)",7230.235387125182
"('852r.3',)",40819.2577568433
"('888.1',)",33921.063614673
"('888.2',)",2565.3577416115286
"('888.3',)",3103.0214633113824
"('856.2',)",24637.949262222657
"('852.1',)",1519.0653966908835
"('852.2',)",12807.090651078615
"('852.3',)",26509.992119333736
"('864.1',)",2811.1886857694913
"('838.2',)",2352.4922605109264
"('890.1',)",14344.414159903587
"('890.2',)",14618.985571081877
"('890.3',)",8104.38027795136
