,autovalores
"('856.2',)",33392.71247181942
"('852.2',)",30097.634084557063
"('888.3',)",23059.080366447586
"('888.1',)",15715.884289635727
"('890.2',)",12581.619886059987
"('852.3',)",11963.86022975677
"('852.1',)",10474.44281183996
"('890.1',)",5248.071696540854
"('852r.3',)",4874.3573463987095
"('838.2',)",3174.4228845171556
"('888.2',)",3040.5549159062707
"('890.3',)",2615.0774127352956
"('852r.1',)",2336.049458820902
"('848.3',)",1960.648881806716
"('864.1',)",1719.769187780883
"('852r.2',)",1686.2621354442533
"('848.2',)",1479.215992683286
"('848.1',)",1301.8312663279576
"('846.3',)",1263.0679458087961
"('844.3',)",1072.7796674459034
"('846.2',)",1024.2816356537123
"('844.2',)",964.706800377541
"('846.1',)",846.0614511302495
"('862.3',)",771.886386458849
"('844.1',)",719.0759207515063
"('840.2',)",701.4666354371134
"('862.2',)",677.5891173509116
"('862.1',)",657.6824064262418
"('840.3',)",643.5507111660311
"('840.1',)",589.4890597204936
"('836.3',)",561.3858307735943
"('836.2',)",478.46778665868607
"('836.1',)",354.9730578402278
"('860.3',)",305.15386462332896
"('842.3',)",301.6077149817155
"('842.1',)",289.3731836825864
"('842.2',)",256.6710145130461
"('860.2',)",245.02152889009278
"('860.1',)",208.2989655889146
"('834.3',)",187.82345090857913
"('834.2',)",172.47675714373557
"('834.1',)",168.57748691047414
"('858.2',)",153.17780820587615
"('858.3',)",150.5275381139996
"('832.3',)",146.0633849366474
"('832.1',)",130.7582831036937
"('858.1',)",130.38697482488226
"('832.2',)",122.6713032339888
"('854.3',)",107.16301711408576
"('854.1',)",104.29506932179169
"('828.2',)",91.30467059677821
"('854.2',)",86.1195468589175
"('828.1',)",84.49564535862257
"('822.1',)",76.34459626635599
"('830.3',)",71.54249916012049
"('830.2',)",69.57583063504313
"('830.1',)",66.57693605337649
"('820.1',)",64.01487425277655
"('828.3',)",59.55602586314005
"('816.2',)",57.22191928499146
"('826.2',)",52.37092312821339
"('824.3',)",46.22196315522856
"('824.2',)",40.54721340709227
"('850.2',)",38.28542716745289
"('824.1',)",36.52822319832711
"('818.1',)",36.39401863214045
"('816.3',)",33.55550145448802
"('816.1',)",31.940263075582376
"('850.3',)",30.03625528530772
"('814r.3',)",24.333359092255254
"('814.3',)",20.676220611632424
"('814r.1',)",20.018056879349135
"('850.1',)",19.858992047613548
"('808.3',)",17.160306628630707
"('808.2',)",16.443582795715045
"('808.1',)",16.096567452442162
"('812.3',)",15.53521939581627
"('814.1',)",15.41084241454679
"('814r.2',)",15.235619220958384
"('812.2',)",13.783418287900192
"('814.2',)",13.664924710093192
"('806.3',)",11.677716742588094
"('806.2',)",10.369205783816826
"('812.1',)",9.877460597473704
"('810.2',)",9.547838833982214
"('806.1',)",7.574948382941148
"('802.3',)",7.36859553970247
"('802.2',)",6.7957597494074475
"('802.1',)",6.577153089506978
"('800.3',)",0.3900830704808375
"('sourcebus.3',)",0.38706588026693234
"('800.2',)",0.29910043836831957
"('sourcebus.2',)",0.29679820454665934
"('800.1',)",0.2684001695892907
"('sourcebus.1',)",0.26633024224812446
