,autovalores
"('848.3',)",41820.26995221051
"('888.1',)",34291.959444216904
"('838.2',)",26911.639740304356
"('888.2',)",25798.21663396063
"('890.3',)",14823.885862578427
"('890.2',)",14597.223149655127
"('888.3',)",13029.609727908111
"('890.1',)",8473.704580779711
"('852r.2',)",7524.481404355464
"('846.3',)",4912.5111131041995
"('848.1',)",4797.676954751064
"('852r.3',)",3408.5601841671346
"('852.2',)",3194.54199057766
"('852.3',)",2906.2846086514446
"('852.1',)",2662.0675995742213
"('864.1',)",2449.255145043102
"('852r.1',)",2175.3763954305045
"('844.3',)",1998.97862468468
"('846.2',)",1728.321073355003
"('846.1',)",1707.579396341426
"('848.2',)",1580.6793911642528
"('844.2',)",1500.263597559985
"('844.1',)",1363.1320000904886
"('862.3',)",1148.4046435498822
"('856.2',)",1080.103426520032
"('862.1',)",1054.9501582375003
"('862.2',)",1037.6954370829862
"('840.3',)",998.6747055467312
"('840.2',)",913.3580103542848
"('840.1',)",844.4001337134156
"('836.3',)",781.4916464469251
"('836.2',)",750.4204392770897
"('836.1',)",548.3093083757948
"('842.3',)",474.38449979592195
"('842.1',)",397.0914211858512
"('842.2',)",396.5961636921751
"('860.3',)",344.6144297095387
"('860.2',)",327.1343395349751
"('860.1',)",320.13218112297676
"('834.3',)",280.469011010931
"('834.1',)",272.0062536202524
"('834.2',)",258.24065715937365
"('858.3',)",251.287512227544
"('858.1',)",232.4403791421208
"('858.2',)",227.54095119185985
"('832.3',)",211.79993848420412
"('832.2',)",199.52322888992248
"('854.1',)",182.88048002264753
"('854.3',)",154.37698030988173
"('830.2',)",149.62722354097698
"('854.2',)",148.29072399819546
"('830.1',)",138.67180403690995
"('832.1',)",138.59204646926193
"('828.1',)",125.0442793958195
"('830.3',)",98.9706817642543
"('824.2',)",93.73364940353386
"('824.3',)",91.39453586457553
"('828.2',)",84.58113972487368
"('828.3',)",83.77861049711598
"('822.1',)",74.87629470071296
"('826.2',)",73.61595258598109
"('820.1',)",72.40205725135787
"('824.1',)",60.59947636816753
"('818.1',)",54.10702565303601
"('816.3',)",50.91488811098639
"('814r.2',)",49.39864465494214
"('816.1',)",48.650606396318544
"('816.2',)",47.634500004924995
"('850.3',)",45.20002165318459
"('814r.3',)",35.69643276237254
"('850.1',)",32.535298915128266
"('850.2',)",32.26750942374277
"('814.1',)",29.42788747564952
"('808.3',)",27.163831079884243
"('808.2',)",26.5208231474768
"('808.1',)",26.223869681195556
"('814.2',)",25.3325658171794
"('814.3',)",23.086191459819226
"('814r.1',)",22.854798165590957
"('810.2',)",19.409703304359464
"('812.3',)",19.224668519717458
"('806.3',)",16.798068160742844
"('812.2',)",16.054193999528522
"('812.1',)",15.51513542310428
"('802.3',)",15.036451261466754
"('806.2',)",11.365478825742164
"('806.1',)",11.027277936225008
"('802.2',)",9.561199129106951
"('802.1',)",9.265864419002694
"('800.3',)",0.6341918706180908
"('sourcebus.3',)",0.6292846968781675
"('800.2',)",0.4489527419250243
"('sourcebus.2',)",0.4455032270402118
"('800.1',)",0.3775829270041256
"('sourcebus.1',)",0.374669046782076
