,autovalores
"('sourcebus.1',)",0.2737410548513021
"('sourcebus.2',)",0.30208524091590516
"('sourcebus.3',)",0.3982749540661698
"('800.1',)",0.27586920276606697
"('800.2',)",0.30442758153529376
"('800.3',)",0.40137965653252233
"('802.1',)",6.758850228695089
"('802.2',)",6.984864216839195
"('802.3',)",7.70975076143928
"('806.1',)",7.500459704968251
"('806.2',)",10.668917648271755
"('806.3',)",11.86369909330714
"('808.1',)",16.578057183991604
"('808.2',)",16.932854502243025
"('808.3',)",10.163365417596237
"('810.2',)",9.824432126549304
"('812.1',)",17.624650549117803
"('812.2',)",14.165383704603297
"('812.3',)",15.991690197733345
"('814.1',)",15.685985789696876
"('814.2',)",14.044872223092838
"('814.3',)",15.506882646219193
"('814r.1',)",21.21636809590062
"('814r.2',)",20.597876640794418
"('814r.3',)",24.78777522062202
"('850.1',)",20.433518892871817
"('850.2',)",30.90936871162886
"('850.3',)",38.868280838239166
"('816.1',)",58.92617492918576
"('816.2',)",32.79986479701122
"('816.3',)",34.29847217137718
"('818.1',)",37.36183763894279
"('824.1',)",37.17906213703732
"('824.2',)",41.29011513868287
"('824.3',)",47.559485706202416
"('820.1',)",65.4078940865428
"('822.1',)",78.61928852170739
"('826.2',)",87.02476778451769
"('828.1',)",53.86941912394701
"('828.2',)",61.19777966341655
"('828.3',)",94.02935216150405
"('830.1',)",67.74855518155607
"('830.2',)",69.78390759340394
"('830.3',)",71.69566968817252
"('854.1',)",106.52992529793235
"('854.2',)",88.57079494811555
"('854.3',)",133.45344236287954
"('832.1',)",109.69397013289853
"('832.2',)",126.26894302236497
"('832.3',)",134.18824605268472
"('858.1',)",150.2074420079526
"('858.2',)",173.43377505857163
"('858.3',)",157.7580537986172
"('834.1',)",154.42690674117583
"('834.2',)",177.08576957043263
"('834.3',)",192.0684925455801
"('860.1',)",213.6500552924916
"('860.2',)",492.5925352306482
"('860.3',)",249.8892333863373
"('842.1',)",260.48866515509155
"('842.2',)",363.89657601129915
"('842.3',)",295.0165628337753
"('836.1',)",309.9803285762995
"('836.2',)",309.8327369219895
"('836.3',)",574.3434948123914
"('840.1',)",600.9752607639178
"('840.2',)",660.0476926550161
"('840.3',)",674.9295181898117
"('862.1',)",715.469502809357
"('862.2',)",696.3322220340906
"('862.3',)",784.8103100164473
"('844.1',)",739.3751687709049
"('844.2',)",990.7709699926187
"('844.3',)",870.175401427857
"('846.1',)",1102.5730024639247
"('846.2',)",1050.9792812080789
"('846.3',)",1295.1992020391635
"('848.1',)",1518.8207311072626
"('848.2',)",2011.248760613655
"('848.3',)",1328.447242810665
"('852r.1',)",1718.7179085587807
"('852r.2',)",2379.983850870007
"('852r.3',)",16186.509399338749
"('888.1',)",23259.237799991388
"('888.2',)",5002.81783959453
"('888.3',)",3127.601845264415
"('856.2',)",1765.4657954293236
"('852.1',)",33731.733274000726
"('852.2',)",10633.998453277787
"('852.3',)",3251.4573423229294
"('864.1',)",2654.696618743298
"('838.2',)",30385.76614888798
"('890.1',)",5399.490003565054
"('890.2',)",12117.351661330498
"('890.3',)",12717.904545524945
