,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94
0,1.0289968861438327e-16,8.661167222169649e-17,-6.995377861313924e-17,-8.65623065844837e-17,2.2852329312463393e-16,-3.146718596549714e-16,1.5051920542908092e-16,-1.2343999379245298e-16,8.986974232534575e-12,-2.9596225182932206e-16,1.9559891726986476e-16,-0.3082648888312914,-0.07262704564235818,0.0012126117952248312,4.707421926254946e-13,9.927516436663658e-11,-4.93734672860064e-16,-5.4536329017526006e-11,6.442807370151531e-14,-9.346984870243719e-17,-2.85838592356858e-16,2.0531323485765728e-16,7.124074076836342e-12,-7.032596640846595e-09,1.3458716497805634e-15,-0.2436472304579989,4.536271232405424e-15,-2.5141675917513825e-15,0.1276315531036135,-0.11169915302489078,-0.6883731092313515,-4.1128249095882504e-10,2.2613923164651847e-13,6.598117605247562e-15,3.795452237195159e-11,1.2913959322513605e-06,-4.669157277541094e-13,-1.4770140228415155e-05,1.3973459819978957e-12,4.6709660750077114e-09,4.612079923866429e-09,2.5422867234038145e-09,-2.7346775889718968e-05,-0.00011917301447018311,-3.276161198352798e-05,1.474412570042293e-08,-4.1269421108461596e-10,-6.189572948608867e-05,1.1161439798938478e-07,1.424112471441924e-05,1.6299855561857485e-08,-0.008434008860102983,5.828515057816076e-09,9.260269846352292e-07,4.633796349483273e-08,0.06363687001116486,-2.212315868684801e-09,-4.38104289653654e-07,-1.1512094588516809e-07,0.013185911899485573,0.0006816798820772868,-9.665399910370673e-05,-0.0002509763634752625,-0.00010217565478747748,0.00027799855481371174,0.00023736898765816072,0.005782130957051613,9.262587300250267e-07,-0.0010041003497153666,0.00020309614000738204,-0.0023278625602627095,0.001111733109195918,-0.0003828857985738097,-0.0005854845397002203,-0.0006645684098950695,0.0029062719123491166,0.0003619711788200998,-0.0027638980067584847,-0.003452059542756042,-0.0022639512683206965,0.5773502691896277,0.0007589248768996836,-0.00025536133637147935,-0.000713656868942698,0.0008140917819923548,0.001428055170379868,-0.0006479151307999016,-0.0001702108655756868,0.0003450329571556843,-1.9968266884312924e-05,-0.00029082793245939443,-0.00016284680062843903,0.00017252578019616826,2.188974824542339e-06,-3.5636677639797477e-06
1,4.0822528677210255e-16,-4.690965239515358e-17,1.882746193827363e-16,9.928522800732289e-17,-2.0843061229655157e-16,-3.808426827790163e-16,2.1817376757953194e-16,-2.3344427992798905e-16,-2.7006921477759007e-12,-2.437245386946105e-16,-1.4756787912098266e-16,0.09297446776745215,0.3107337164666734,0.0053247804257500145,-1.355829971022107e-13,-2.6763019208482013e-10,2.321366833707532e-18,1.753182322215733e-11,-9.795392948261569e-14,4.7503464422133256e-17,-1.7411372485343354e-17,5.048494411437316e-16,-5.6782065164517254e-11,1.7867632436488396e-09,-7.637999487309446e-16,0.07316559809975756,-1.5897461821714268e-15,2.060117680685267e-16,-0.5381481806622798,0.4711129586316892,0.20514583550504223,1.2073630935863855e-10,-5.874758308613504e-14,-3.475606557976654e-15,-1.1433402545290377e-11,-3.9859445034038307e-07,1.4223535911489197e-13,4.184525534300357e-06,-3.7408906848315386e-12,2.507311934331386e-09,-2.0046976343501494e-09,-1.0976167313938855e-09,1.9743210465380503e-05,-0.006031475581791364,-0.00015630807978856984,-8.530441059811537e-09,-8.358338544960065e-11,2.3542452168537746e-05,-6.347255743104559e-08,-8.226831139505537e-06,-2.1778052065879203e-08,0.005162509325472783,-4.102609929197631e-09,-6.124259669817778e-07,6.896933695382297e-08,-0.017516697639014717,-3.833121133104028e-09,7.332565000978522e-08,1.4324949661845263e-08,-0.044838869373947786,-0.0010668306764798987,0.00015840043032640445,0.0034710944227633353,-0.0001023086311078233,-0.0006153511428228562,1.2272796740244884e-05,0.00040211823185506333,-1.572585070283951e-05,-0.0001698544496874372,-0.0033857150606380307,-0.0020104956320159805,-0.0033301456943031567,0.002696430613950974,-0.0004701128146796474,-0.0003848063133428634,-0.0004872847900670602,9.898259616584198e-05,0.0004360785692290888,-0.000893777498536066,0.0034801342656152335,0.5773502691896262,-0.0002231411206515746,0.0007413787915473518,0.0007075935649483171,-0.000678773254239238,-0.001958628020616974,0.0004743283664763901,0.000313998005948943,-2.813493616380227e-05,2.777038372996232e-05,0.0002955621904933816,-0.0004568858110934667,-0.00023796241126036185,-8.630352145102983e-06,0.0013611221291231585
2,-2.0291543229338236e-17,2.926732163975205e-16,-2.8322273100485067e-16,-1.8575981123053004e-16,-9.987162340851172e-17,1.0312518328118387e-16,-2.7691606937442205e-18,5.652879038180611e-16,-6.285914066681975e-12,-3.3352290160226003e-16,2.078404978389074e-16,0.21529042106383933,-0.2381066708243147,-0.00653739222097428,-3.354247372841593e-13,1.6835473551250936e-10,3.0616780505318915e-16,3.700499253011182e-11,3.3455699817741123e-14,-4.080949105537831e-17,1.630336037168641e-16,-4.82091768041046e-16,4.965773358835224e-11,5.24583332185318e-09,-7.34306098723981e-16,0.17048163235824362,-3.4038685306388126e-15,2.2753759423866453e-15,0.41051662755868773,-0.35941380560678904,0.4832272737263126,2.9054594936451777e-10,-1.6807400592382505e-13,-2.7278068546458754e-15,-2.6521142445850973e-11,-8.928014814112342e-07,3.2449184144490084e-13,1.0585614697221703e-05,2.3440365870999724e-12,-7.178279118619289e-09,-2.607382335033274e-09,-1.44466993232951e-09,7.603565421526423e-06,0.00615064859624733,0.00018906969176754013,-6.213684654035667e-09,4.962771574974199e-10,3.835327731368756e-05,-4.814184026036594e-08,-6.014293575112706e-06,5.478195996282978e-09,0.003271499534629075,-1.7259049446641783e-09,-3.1360101665739125e-07,-1.1530730036863516e-07,-0.046120172372116845,6.045437408492955e-09,3.6477863915665636e-07,1.0079599603227202e-07,0.03165295747444056,0.00038515079439799656,-6.17464312223421e-05,-0.0032201180592877224,0.00020448428589619209,0.0003373525880097264,-0.0002496417843972708,-0.0061842491888545814,1.4799591972952293e-05,0.0011739547993919995,0.0031826189206323246,0.0043383581922546415,0.002218412585112395,-0.002313544815378438,0.0010555973543818493,0.0010493747232437766,-0.00241898712232935,-0.0004609537749888538,0.00232781943763774,0.004345837041489593,-0.0012161829970790301,0.5773502691896234,-0.000535783756508803,-0.0004860174550943486,6.063304125262326e-06,-0.00013531852787562984,0.0005305728501609275,0.00017358676435315075,-0.00014378714031743636,-0.0003168980211092876,-7.80211683529541e-06,-4.734257993583965e-06,0.0006197326117493088,6.543663104646172e-05,6.441377321089499e-06,-0.0013575584613589563
3,1.825603112851305e-16,-2.2096242464992727e-16,-2.3076724524112698e-16,1.426715912293893e-16,4.4053710750421124e-17,3.9487065074231227e-16,-5.846372460252752e-16,-4.309401371685104e-16,-3.0733469531561544e-11,4.613850594253892e-16,6.142530147052707e-16,0.7126209246044061,-0.21065080509469306,-0.5847619168312066,-1.135217076289383e-12,8.76334715767322e-11,-2.255996595057028e-16,6.006375045225866e-11,-5.3542966055557164e-14,-8.449770053857062e-17,-4.983829626502945e-17,2.6274590654383706e-16,8.310765517601776e-12,1.7309311905061418e-09,3.172503819279454e-16,-0.041860768006765574,-1.3388671888117111e-15,-2.1364800526203535e-16,-0.06510411894013746,0.06910806392553077,-0.30061079481602065,-5.182571052166041e-11,2.7354782884493786e-14,6.146575030288349e-16,9.713676212882796e-12,5.474869519786774e-07,-1.3211167156759702e-13,-9.12202589636781e-06,-2.5798420909669677e-13,4.309320761604108e-09,2.7031442538579203e-09,1.4843929683553233e-09,-2.1412609540751384e-05,-0.02090955480402835,-0.0005852149975278274,1.0544391024243533e-08,-3.2967182656695504e-10,-4.6708020045080864e-05,6.862041697411251e-08,9.308617822666267e-06,4.120535219921895e-09,-0.005664875184900981,3.5596112395976213e-09,5.979259581530808e-07,8.942340421535629e-08,0.06227469151943871,-4.820583013801048e-09,-4.592335507045166e-07,-1.2109017016346718e-07,-0.008700971299430989,0.00020590834450055372,-2.5228014576349587e-05,0.001536712218052862,-0.0001676751933088166,-9.011874046403036e-05,0.00024036172486973552,0.0049197856768234665,-8.52400694991661e-06,-0.00048681645770392077,-0.01331356279161583,-0.005282495530248192,0.0007945568518423326,0.000292977237109694,-0.0009912387766013587,-0.0010707797038492066,0.004004793704377604,0.0005483206359803462,-0.004166486557148674,-0.004525124550510645,-0.0011859548302683418,2.31017212933199e-15,0.0007516239967747027,0.00010354293565697423,0.00027301212869704694,0.00014271481757783782,0.0008959642305816428,-0.0007382358029119434,-2.4187885982661996e-05,0.00040810636712376014,0.0001716437838353456,4.551380705799329e-05,-0.0010944284927599036,0.0002485784065654128,7.477001137090657e-05,0.00012852760956875547
4,1.2501914982115566e-16,-2.26888784870059e-16,-3.660070355786547e-17,4.144420889993146e-16,7.486917823721033e-17,2.289466807501384e-16,4.419275769413699e-17,-3.7101825376401336e-16,2.4359398230982465e-11,2.9358306300765287e-16,9.639146591668819e-16,-0.5527893758174214,-0.4998438843102138,-0.5810411079932689,8.690891265340169e-13,4.714000662898941e-10,1.244486172194198e-16,-5.190327562606265e-11,1.1417398886208231e-13,-1.440201518848898e-17,5.827766593141698e-17,1.215442410143407e-16,1.5448389697047553e-11,-1.662999354273172e-09,-3.440261909148221e-16,0.029436917993530664,1.1961261109813184e-15,3.499966486095788e-17,-0.14903387196956833,0.16540645033215112,0.2292105948452469,3.3292441431411224e-11,-1.6620875741999538e-14,-1.080086291448143e-15,-7.174705534768425e-12,-4.2365019839749667e-07,9.91009903434058e-14,6.937756466577177e-06,-1.4735834168772985e-12,-1.0508786454965917e-09,-2.696603293523282e-09,-1.4978697424739262e-09,1.3622254586382836e-05,-0.020755068520335748,-0.0005427523533752335,-8.117035422338829e-09,1.7947996659690217e-10,4.2522748615206735e-05,-8.699098695049787e-08,-1.161014271846577e-05,-1.951841087057208e-08,0.0074938607667025155,-5.3050450069672005e-09,-8.501461117116244e-07,1.4136032490002825e-08,-0.047205316273870174,-1.18647478442478e-09,2.853503376723188e-07,7.49772664250148e-08,-0.03201513723520765,-0.0009957343785055044,0.00014525208960342354,0.0019813396874071624,1.598751760932486e-05,-0.0005919379095363907,-0.00018987634527905785,-0.005613965537641668,-1.0194298453200323e-05,0.0013482505358670648,-0.013685440444842182,-0.0010128982810231975,-0.0012583081692720147,0.0010014414882073398,9.706036725704931e-05,0.00016735339103296742,-0.0014237949700471038,-0.00012555969652802294,0.0010238627036489368,0.0019749657928234622,0.0030950857263201638,-1.5612178079270804e-15,-0.0006958710592490698,0.0005906869099670936,0.0016307312401753775,-0.0014026261181405721,-0.0017917510134819222,0.00047974269008028113,0.00030112797634766265,-0.0002513139956158653,0.00020978629975686337,0.0005971587551356353,-0.0007849472432378075,-7.791387659629247e-05,7.058584147053556e-05,0.00013520250501926757
5,-1.742285303460851e-17,-6.636131028226202e-17,-1.740301757674146e-16,3.8497814216440327e-16,-1.1216767839341244e-16,-1.907915400608465e-16,-2.0006824168143154e-16,-2.753452346896414e-16,7.802628001630943e-12,3.92532028647532e-16,2.4243281192632444e-16,-0.171134333508794,0.7374643317446148,-0.5647024164629748,2.9359194198163676e-13,-5.631690340437886e-10,5.373080176610219e-17,-1.5910694282302658e-11,-1.4136650662552214e-13,3.38117248958906e-17,3.017954416589246e-17,-2.7040226020506997e-16,-4.143571566397937e-11,-8.007082902171383e-10,1.6672143102620972e-16,0.008026710171612845,4.870826000868484e-16,1.7125429885932288e-17,0.20484918279166048,-0.24075077201823056,0.07131562452620771,8.304930257825632e-12,-4.851377064093855e-15,6.28864448336961e-16,-2.0873746085877e-12,-1.23904884897488e-07,2.847507582393929e-14,2.387862673190427e-06,1.7813105606192235e-12,-3.9281618939328345e-09,-3.4953617070336436e-10,-2.1029606255508338e-10,-1.1671428988553479e-05,-0.01293635006303157,-0.0003401599298449849,2.6798203705819205e-09,2.8259885527343107e-10,8.583232581622045e-06,1.5016625650598071e-09,4.742336259499108e-07,1.2065316253106475e-08,-0.0005606834231819511,9.346622853417727e-10,1.0753325740633823e-07,-9.792154888373096e-08,-0.017069827308156735,5.110084170554007e-09,1.6072910241946163e-07,5.0579828085105925e-08,0.04726499514584711,0.0008848394109987954,-0.00013413750745953223,-0.004168019988187849,0.00019988925602908793,0.0005188412432057022,-0.00021212113992058752,-0.0063465351463985915,1.8163604106966818e-05,0.001658671993658105,-0.007486052454496828,0.002674607487814354,0.004890955133688585,-0.003987839134546427,0.00097090645377352,0.0008842719573933382,-0.0005136018524525282,-0.00030983520993954936,0.00020494678356235274,0.0036579131509689084,-0.0034857078363185164,-1.1120714638296906e-15,-0.00027027469443458035,-0.0008236157251298801,0.00028454745356832614,-0.00011415211688734379,0.001894545214765379,-0.00041192000075740263,-0.0002990013497833343,-0.00019754304591951927,0.00015674051919989143,3.65338253544006e-05,8.333872342159001e-05,0.0003724123927074638,8.708254087255397e-05,-0.0024142349029555436
6,1.9759993637428625e-17,-2.4450850804066655e-16,-1.0648883832445976e-16,1.016179737085631e-17,5.785044197531283e-17,-6.657856014549514e-17,-2.230549258865983e-17,-4.715718191457652e-16,1.5872089172649477e-10,-1.777766246282787e-16,4.630090966071336e-16,-0.0651990281104392,0.012033735993488035,0.020532317843362617,5.639530682692176e-13,2.7922618538516445e-12,-3.482484923402646e-17,3.782996840940897e-10,-1.0312710438763296e-13,-4.0963006745184053e-16,3.069352588604873e-17,-1.2239167205212156e-16,1.761189255403364e-10,3.79698490909952e-08,-1.9486769940380177e-15,0.5908316746262339,-2.7678419961062923e-14,9.300299001601763e-15,0.10753510722274726,0.09516553944394772,-0.13419620038497393,1.163342447468004e-09,-6.745438090214667e-13,-1.5379903586130082e-14,-6.266623088176276e-11,1.053636947014296e-07,6.452915810137608e-13,-3.3445065774396355e-05,-3.299208566661444e-13,1.55779798156318e-08,9.372095065816286e-09,4.927329995477927e-09,-0.00023903747615155343,-0.4929470008793279,-0.013378160578409338,8.680749724970015e-08,-8.207880125292927e-10,-0.00025474752121863514,2.6548429460457287e-07,4.277329690582408e-05,-1.2697599413578708e-08,-0.027079449963509458,1.558416532822504e-08,2.7300057766153583e-06,7.795809426386047e-07,0.4630134649570252,-4.675384290008194e-08,-3.6260532880650228e-06,-9.093473219980351e-07,-0.08159570026042484,0.001034227568346696,-0.00010972011061090021,0.012463106162817643,-0.0011983910335343034,-0.002676888457336689,0.0009232641220942952,-0.006517216849471256,-9.548950377707464e-05,0.013077738437288109,-0.3564488238102871,-0.0727695240452571,0.03298368508698077,-0.012481902086498128,-0.008673668573792443,-0.009931761266235375,0.048420733737262016,0.005662131131657123,-0.05612938347880547,-0.033141531982754414,-0.016421563909917274,1.3989003450125596e-14,0.004839621352030906,0.0010906649482937602,0.018651224371625592,-0.009269434628172493,0.012010462414889149,-0.010435074978596031,8.848298717696006e-05,0.00329613740877229,0.005307675116598727,0.005546156296124489,-0.022804257230116254,0.0056201253731524925,0.00226867238619063,-0.011909999599295815
7,-1.5431655927189015e-16,1.259353290043019e-16,-6.368776774398933e-17,1.966293841731019e-16,1.4657791444574134e-16,3.421884336601408e-16,2.6293459571720273e-16,-4.140079993974412e-18,-1.2684039406918152e-10,5.593731653624966e-16,-9.62430720294564e-17,0.05154692653086743,0.030358282074297176,0.021363288888105306,-4.355903573743196e-13,1.7205972410691324e-10,8.226474510184877e-17,-3.1232901619834493e-10,6.586462571534936e-13,-3.6275603035704227e-16,2.0275203057074259e-16,7.329367394973882e-17,3.20611828796408e-10,-3.083443863219195e-08,1.4687280217551955e-15,-0.470333403019544,2.1657452692813736e-14,-5.6429868501837135e-15,0.28900948902970713,0.2727095776519495,0.10980872427545986,-9.297306569147185e-10,4.972845950621369e-13,1.3633385749287426e-14,4.97861061009394e-11,-1.0279877954053737e-07,-5.118605400396271e-13,2.6406785989588394e-05,-2.5916792045407967e-12,-5.448079209205598e-09,-1.4389123302293947e-08,-8.239407379523681e-09,-5.256908134392783e-05,-0.4905943042684688,-0.013117254451505269,-9.09195860092499e-09,1.5156712417807411e-09,0.0002883903232980775,-6.528688984691513e-07,-8.969324903549612e-05,-1.6871967465180932e-07,0.06288496556059789,-4.363468819138505e-08,-7.235767164941232e-06,3.3123940030395935e-07,-0.3491554870782529,-2.5321139741815802e-08,1.7801767343077034e-06,5.114561126597437e-07,-0.30730638168443064,-0.009117276377081306,0.0013395684384773148,0.01983383461561083,6.769081054231458e-05,-0.0072162088152333236,-0.0023340417003560564,-0.08624165741938045,-0.00012689948176756538,0.026760050249851376,-0.36010017046543247,-0.04188881490351104,0.012389957824647456,-0.0032920976472247576,-0.0007549734263778411,-0.0007022463708509483,0.004866660417711335,0.0004909129811576788,-0.014212341544674514,0.017130534168161647,0.02241691633865361,-1.5717508518450562e-14,-0.007059508780894683,0.006011479094094117,0.0302521850389487,-0.02238562210526583,-0.011953983414013162,-0.00010601648267329338,0.0031311176701111906,-0.0020419095364231366,0.005597904470263096,0.010276529732612663,-0.020757926970106987,0.0026497572124344945,0.0022001054261538253,-0.00988348769349959
8,-3.300292534430453e-16,-1.1117634439266046e-16,4.083938035560686e-17,-4.69038550625741e-16,-7.113405707559184e-16,2.589393745172093e-16,-6.25591261238045e-17,1.111078637681559e-16,-4.096206072099596e-11,3.3670938024903647e-18,-2.6967573304811486e-16,0.01634023054087389,-0.04806927224961111,0.024505796564182468,-1.6303047480140732e-13,-2.1748646553525605e-10,-4.1866271726469284e-16,-8.566167005867812e-11,-6.740115817231792e-13,2.033026208785051e-16,-1.3491723932818195e-16,-1.4876396199387266e-16,-6.095142418789035e-10,-1.4403539708223787e-08,6.560763723413144e-16,-0.15176480351066687,7.295608990418367e-15,-4.7133290742495414e-15,-0.478671225609507,-0.47329890451517304,0.03621451039684907,-3.2042558322273414e-10,2.2001051530946635e-13,2.9394798389277824e-15,1.5888772600347214e-11,-3.922335022996941e-08,-1.6083269582063058e-13,9.701348336007903e-06,3.751576278106751e-12,-2.317134657101006e-08,-2.907168640462693e-09,-1.899796391256913e-09,-0.00019270433764186028,-0.3950476780216028,-0.010581052749914317,4.985914622428572e-08,2.3313423832142756e-09,6.528515649217074e-05,-4.4567718020489656e-08,-7.566313397758431e-07,7.937521621437881e-08,-0.0016123008921481135,5.622718573088994e-09,5.351341717167325e-07,-8.0118335211595e-07,-0.1326017624797997,3.9123954246820635e-08,1.1544928537403821e-06,4.2457518279885043e-07,0.49790912602187576,0.009412074929320422,-0.001421951059697665,-0.04381828080272146,0.002150403560559684,0.00437184493867023,-0.0028209473582821104,-0.09767977825295365,0.00017547240904614003,0.029655226961575243,-0.2639924246194568,0.005166631479822,0.0741866983302965,-0.055172744635850104,0.009820963233732147,0.00838169843750302,0.008201558548490334,-0.002260431661287379,-0.016030573998917993,0.04104430250315607,-0.04611823349937856,-2.3890099482519278e-15,-0.0034217259831443633,-0.009434685438064668,0.014452308159931222,-0.008140200671201747,0.025888634643444413,-0.008356486431440038,-0.0033513482365688054,-0.002020025168541485,0.004571224454603017,0.0038999063963836168,-0.009134940876159113,0.006940343069120927,0.0021840839727699283,-0.03639971416424262
9,1.0619095901298317e-15,-3.6911633115661735e-16,2.931927378006919e-16,1.930586687987157e-15,-2.1766883783710902e-16,-2.9543318952294516e-16,-1.1501518594307515e-16,2.422417855175927e-16,-1.6334465165317793e-09,1.894095308037524e-17,7.74865094772503e-17,0.008120139757840213,-0.0010151889973809842,-0.0008958714459586022,-3.5567928079127668e-12,-2.403676419686862e-10,4.300629362898722e-16,-1.6559127492523232e-09,9.988418023255855e-14,1.7247326794422907e-16,-3.619964702087642e-17,3.76769992572072e-17,-7.171913315788934e-10,-6.629564843450256e-08,4.098379603563052e-15,-0.42690454373513054,5.2541894060181746e-14,-1.2461594043873323e-14,-0.06742661963359897,-0.0864386673775359,0.20390960446773487,-9.819542796288572e-10,6.213924875966755e-13,1.4105571960006475e-14,2.7690201116392652e-11,-3.454286641592724e-07,-2.1609831688788724e-13,-8.601600775545327e-06,5.412780666305698e-13,9.449363861393061e-09,8.498325176526327e-09,5.082945925226166e-09,8.999288156115925e-05,0.36938817202000873,0.009877289893926097,-1.3160857543613669e-08,-1.7823035288722736e-09,-0.00025195768985298363,4.000909315105822e-07,5.722879546671361e-05,4.106989677482451e-08,-0.038998002534627534,2.3688334066818003e-08,4.130357754901022e-06,7.547406961211766e-07,0.5962425713531257,-4.453043811984043e-08,-4.396109397680074e-06,-1.1350388879533947e-06,-0.1054911187195048,0.0016159936169461916,-0.00018171740411866406,0.016807428962341636,-0.0017205299981128482,-0.003283029145067344,0.0015566200960650872,0.00019215127056525406,-0.00012765706762470262,0.015775088726661553,-0.4755455360133074,-0.10147329077127946,0.045508769410580505,-0.016844150156567237,-0.013001964590094712,-0.014925843868805772,0.07261709184313321,0.008451540567221152,-0.08556320016649625,-0.05122830399734575,-0.025643629118333986,2.185097212893467e-14,0.007566651721793044,0.00174307699817627,0.030210510609374307,-0.014923961727736124,0.01844779513932228,-0.01595706378677799,0.0001637401611448493,0.005229534875940823,0.008719693575316741,0.008852592884065471,-0.036452118597997005,0.00882559298164358,0.0037380412458739984,-0.01760799769393265
