,autovalores
"('sourcebus.1',)",0.42988759371975505
"('sourcebus.2',)",0.5835169883558323
"('sourcebus.3',)",0.8257615084500513
"('800.1',)",0.43322783670055387
"('800.2',)",0.5880373927792496
"('800.3',)",0.8322012084573325
"('802.1',)",10.636664429768295
"('802.2',)",10.96967718100849
"('802.3',)",17.23557523307675
"('806.1',)",14.424874242644641
"('806.2',)",14.88426745517679
"('806.3',)",21.854779447328365
"('808.1',)",22.276533550163307
"('808.2',)",33.0828163681295
"('808.3',)",20.34521892332922
"('810.2',)",21.062141599609422
"('812.1',)",22.056321990243998
"('812.2',)",34.79503772081089
"('812.3',)",35.64843744046296
"('814.1',)",30.214471223411316
"('814.2',)",33.23625342073293
"('814.3',)",34.04521702588855
"('814r.1',)",29.925278137097592
"('814r.2',)",57.096862539314465
"('814r.3',)",46.07424859535546
"('850.1',)",42.67482659103317
"('850.2',)",42.32234608611377
"('850.3',)",52.0170670433765
"('816.1',)",56.76426615550568
"('816.2',)",63.499952057923984
"('816.3',)",59.032929538460614
"('818.1',)",70.34674158009027
"('824.1',)",73.47333806235638
"('824.2',)",74.39880981181052
"('824.3',)",78.90388859446095
"('820.1',)",123.19069739218347
"('822.1',)",110.77488379975003
"('826.2',)",95.94272788277016
"('828.1',)",97.93869545819743
"('828.2',)",110.36975231890425
"('828.3',)",164.29784269569015
"('830.1',)",182.39261629229753
"('830.2',)",196.62349831213513
"('830.3',)",128.84656335355265
"('854.1',)",179.57196229345365
"('854.2',)",218.7306367762186
"('854.3',)",184.70815455489944
"('832.1',)",180.39266618392412
"('832.2',)",298.7653765833108
"('832.3',)",261.2466403749433
"('858.1',)",276.8312599509051
"('858.2',)",279.7937280945917
"('858.3',)",315.5316604400151
"('834.1',)",330.462209969337
"('834.2',)",459.5938935442614
"('834.3',)",354.8098549582879
"('860.1',)",355.00667616083183
"('860.2',)",468.23741074963584
"('860.3',)",399.382837531037
"('842.1',)",372.4143024185972
"('842.2',)",432.3071916823894
"('842.3',)",610.4588016019535
"('836.1',)",704.4484223012194
"('836.2',)",863.8868929341395
"('836.3',)",987.5439830911002
"('840.1',)",1032.4282552996376
"('840.2',)",1098.8254799677377
"('840.3',)",1141.8699583145926
"('862.1',)",1333.5256301700892
"('862.2',)",1371.2034230713816
"('862.3',)",1405.600268038969
"('844.1',)",1478.7617191460727
"('844.2',)",1780.6612030472959
"('844.3',)",1869.3470898407504
"('846.1',)",1984.340481496257
"('846.2',)",2227.6634933800924
"('846.3',)",2063.1062967467333
"('848.1',)",2433.342902060532
"('848.2',)",6066.6643643826255
"('848.3',)",6381.467892449137
"('852r.1',)",4176.2409396122275
"('852r.2',)",48552.33607535091
"('852r.3',)",33936.83816162725
"('888.1',)",9512.52014553074
"('888.2',)",29460.38160535259
"('888.3',)",2700.4474346499014
"('856.2',)",14301.693116291322
"('852.1',)",36675.876060756
"('852.2',)",3182.6106745651246
"('852.3',)",3606.833087065408
"('864.1',)",3779.255096976314
"('838.2',)",3096.110109627328
"('890.1',)",11048.059342621285
"('890.2',)",16164.825606941706
"('890.3',)",16050.372977261546
