,autovalores
"('sourcebus.1',)",0.43355590008463935
"('sourcebus.2',)",0.5936460806006281
"('sourcebus.3',)",0.8401308315305979
"('800.1',)",0.4369245017015062
"('800.2',)",0.5982450378180947
"('800.3',)",0.8466826058715716
"('802.1',)",10.727602776358324
"('802.2',)",11.063240343802036
"('802.3',)",17.38297086909407
"('806.1',)",15.142486140905966
"('806.2',)",14.674264726787053
"('806.3',)",22.22172140292281
"('808.1',)",22.466825144141943
"('808.2',)",35.40371809335284
"('808.3',)",33.55265767821544
"('810.2',)",36.27094687044334
"('812.1',)",20.69817286919159
"('812.2',)",21.42831437822194
"('812.3',)",22.244395500330107
"('814.1',)",30.737661720941357
"('814.2',)",34.34835335803257
"('814.3',)",33.812617403954754
"('814r.1',)",30.44407178289394
"('814r.2',)",57.63361854592423
"('814r.3',)",46.837111902849784
"('850.1',)",43.41598465209577
"('850.2',)",43.057338654837366
"('850.3',)",52.466830763384394
"('816.1',)",64.57913869058068
"('816.2',)",57.345460994921844
"('816.3',)",59.617441185363866
"('818.1',)",71.53890043269249
"('824.1',)",125.34297134151022
"('824.2',)",80.24409246835955
"('824.3',)",74.44167556127303
"('820.1',)",73.53204259621884
"('822.1',)",112.1220421412331
"('826.2',)",99.58960639660869
"('828.1',)",96.77474601612083
"('828.2',)",112.2460497888401
"('828.3',)",167.16475480389403
"('830.1',)",185.58769085026933
"('830.2',)",200.05504349328666
"('830.3',)",131.02699632235652
"('854.1',)",181.7520498646165
"('854.2',)",221.19205896447454
"('854.3',)",186.734320343
"('832.1',)",183.42279472072764
"('832.2',)",303.50323302625463
"('832.3',)",265.7433325780482
"('858.1',)",281.13472417926556
"('858.2',)",283.7062067165655
"('858.3',)",336.24843947224394
"('834.1',)",360.8449772880831
"('834.2',)",319.5598358202931
"('834.3',)",463.89238140859993
"('860.1',)",360.2144597863106
"('860.2',)",473.0927187736122
"('860.3',)",404.9765255808032
"('842.1',)",375.4486483093382
"('842.2',)",439.01574999698033
"('842.3',)",620.3219054842543
"('836.1',)",715.7999188295094
"('836.2',)",871.3909566969301
"('836.3',)",998.518586886822
"('840.1',)",1048.868499023974
"('840.2',)",1111.9169516833651
"('840.3',)",1151.4418163043022
"('862.1',)",1355.2184003167274
"('862.2',)",1394.1361731207958
"('862.3',)",1429.3992156440224
"('844.1',)",1502.4012588028631
"('844.2',)",1891.9646097620341
"('844.3',)",1811.149682050457
"('846.1',)",2012.315273477794
"('846.2',)",2264.481220169079
"('846.3',)",2459.9125858552984
"('848.1',)",6487.814085470031
"('848.2',)",6156.833696139553
"('848.3',)",49021.363273654206
"('852r.1',)",2090.909478618585
"('852r.2',)",4235.106449822939
"('852r.3',)",34531.69811257741
"('888.1',)",29629.327548353605
"('888.2',)",9652.684811963753
"('888.3',)",2741.428465310747
"('856.2',)",14380.461315500512
"('852.1',)",3660.155808295557
"('852.2',)",3219.807450785196
"('852.3',)",36841.05913850508
"('864.1',)",3820.97190529813
"('838.2',)",3132.5748590380376
"('890.1',)",16265.225563972655
"('890.2',)",11234.810981304108
"('890.3',)",16132.651706013135
