,autovalores
"('890.1',)",31664.067830201275
"('852.3',)",28161.435666724403
"('848.3',)",21865.079465505572
"('852r.1',)",13029.615703588202
"('890.3',)",11715.990122725801
"('890.2',)",10982.774378982518
"('852.2',)",9457.605559888278
"('838.2',)",4381.931454061979
"('852r.2',)",4132.1050375029645
"('864.1',)",2740.6002657872327
"('888.1',)",2546.3908932668332
"('856.2',)",2363.595244397017
"('852r.3',)",2069.954687607578
"('848.1',)",1664.0702366161242
"('852.1',)",1511.3593661977552
"('888.2',)",1444.4440225354256
"('888.3',)",1246.5811209946999
"('846.3',)",1154.9342579701017
"('846.2',)",1062.4652675469565
"('844.3',)",903.7593205986785
"('848.2',)",872.1150010849948
"('844.2',)",813.6160222264042
"('846.1',)",708.5328228538854
"('844.1',)",691.7010131093097
"('862.2',)",623.2532876599525
"('862.3',)",601.795763817144
"('862.1',)",570.7844767754844
"('840.3',)",562.3212385451443
"('840.2',)",540.7839428373261
"('840.1',)",525.1345440859201
"('836.3',)",478.2898669296475
"('842.1',)",397.64388388316786
"('842.3',)",304.44651163729725
"('860.3',)",276.13179791038687
"('836.1',)",255.5600197029079
"('836.2',)",254.2368970302217
"('842.2',)",233.45468993833995
"('860.2',)",215.99324605000098
"('860.1',)",178.0096191239319
"('834.3',)",162.70884250003002
"('834.2',)",145.4455583963488
"('858.3',)",140.7834590340321
"('834.1',)",127.6901933202326
"('858.2',)",127.03314956326189
"('832.3',)",122.1876684782459
"('832.1',)",114.71754762238605
"('858.1',)",108.68848150751982
"('832.2',)",102.11012931175073
"('854.3',)",91.95616750543493
"('854.2',)",91.07767897971516
"('828.3',)",75.74866470698139
"('830.3',)",72.23134848683652
"('854.1',)",70.46169276665624
"('828.1',)",70.05926387847457
"('830.2',)",68.11152916063672
"('820.1',)",63.35938834644492
"('830.1',)",59.71213782962445
"('822.1',)",55.77534488625084
"('828.2',)",49.82557899359952
"('816.3',)",47.49741871680752
"('826.2',)",43.8914077166138
"('824.3',)",38.63019968046835
"('824.2',)",36.26014340454631
"('850.3',)",34.77240183354586
"('824.1',)",32.688239330431486
"('818.1',)",30.83117092503352
"('816.2',)",29.006894106350238
"('816.1',)",26.79983219248866
"('850.2',)",25.059066267808603
"('814r.3',)",21.74699462428952
"('814.3',)",17.42644048199136
"('814r.1',)",16.740399338492374
"('850.1',)",16.61256803090391
"('808.3',)",14.468751036498077
"('814.2',)",13.809574593267612
"('814r.2',)",13.653539582703456
"('808.1',)",13.642929535182416
"('806.3',)",13.347163509259358
"('812.2',)",12.938426696572092
"('812.3',)",11.517059493032376
"('814.1',)",11.413133587496194
"('808.2',)",10.546369408771584
"('802.3',)",8.646994007599904
"('812.1',)",8.262065783032185
"('810.2',)",7.983770099590247
"('806.2',)",6.788541707763923
"('806.1',)",6.602454505392752
"('802.2',)",5.6753376868307726
"('802.1',)",5.497909525153934
"('800.3',)",0.32625923718166
"('sourcebus.3',)",0.32373679219159535
"('800.2',)",0.2680325550517523
"('sourcebus.2',)",0.26596572659368106
"('800.1',)",0.22414203756305923
"('sourcebus.1',)",0.22241526661268116
