,autovalores
"('sourcebus.1',)",0.5049821877650743
"('sourcebus.2',)",0.8139942260044407
"('sourcebus.3',)",1.1523154768802089
"('800.1',)",0.508903311276585
"('800.2',)",0.8203015531451753
"('800.3',)",1.1613020006624157
"('802.1',)",12.497272038503462
"('802.2',)",12.884970574231629
"('802.3',)",20.26657570285448
"('806.1',)",20.75856472083814
"('806.2',)",20.096514556396915
"('806.3',)",26.170763729045607
"('808.1',)",30.097758813726717
"('808.2',)",25.905863153262054
"('808.3',)",28.357366102354494
"('810.2',)",29.380895014131365
"('812.1',)",42.94205982140583
"('812.2',)",48.63343736221998
"('812.3',)",49.805574354034924
"('814.1',)",40.18304160656939
"('814.2',)",42.11509757796679
"('814.3',)",46.33910150993146
"('814r.1',)",41.724957287760546
"('814r.2',)",68.76540378686279
"('814r.3',)",63.33141121154957
"('850.1',)",59.50597409070119
"('850.2',)",61.19657527071743
"('850.3',)",67.69770731800887
"('816.1',)",59.01325751815968
"('816.2',)",72.33612506628256
"('816.3',)",87.82254355981857
"('818.1',)",75.1090471515291
"('824.1',)",74.44645538134786
"('824.2',)",172.0573796016201
"('824.3',)",139.60870062087727
"('820.1',)",97.36888021460926
"('822.1',)",109.24099901672638
"('826.2',)",112.56740818661993
"('828.1',)",135.62472618475599
"('828.2',)",229.3503817472866
"('828.3',)",152.64415003398506
"('830.1',)",254.93337758059553
"('830.2',)",178.02629964126984
"('830.3',)",226.4369807225898
"('854.1',)",226.0677899088689
"('854.2',)",274.7923059818727
"('854.3',)",270.2710667446992
"('832.1',)",248.41626325371905
"('832.2',)",346.98057927815023
"('832.3',)",363.78605665286597
"('858.1',)",385.93306378544685
"('858.2',)",403.00532771850305
"('858.3',)",402.0194994503873
"('834.1',)",550.6576130524676
"('834.2',)",491.0281032992602
"('834.3',)",434.647020141195
"('860.1',)",461.88517848575606
"('860.2',)",466.3976357493167
"('860.3',)",569.2077758729781
"('842.1',)",529.1505995588514
"('842.2',)",586.6901664993195
"('842.3',)",832.186755285522
"('836.1',)",1018.1093756654645
"('836.2',)",959.3764511063382
"('836.3',)",1195.675558328652
"('840.1',)",1334.2177127357963
"('840.2',)",1368.631930228495
"('840.3',)",1432.358904996937
"('862.1',)",1824.5876518479859
"('862.2',)",1884.8092069691033
"('862.3',)",1946.2132260002336
"('844.1',)",1998.6402341233866
"('844.2',)",2278.799018740646
"('844.3',)",2603.781988844513
"('846.1',)",2951.093081053875
"('846.2',)",3072.571662473648
"('846.3',)",58446.96774757752
"('848.1',)",47450.61587267156
"('848.2',)",5494.678676074817
"('848.3',)",40272.04361089172
"('852r.1',)",32812.9978169588
"('852r.2',)",8755.288121345457
"('852r.3',)",8029.097433077819
"('888.1',)",3543.9309940206726
"('888.2',)",2710.5608301305015
"('888.3',)",2475.0701152664533
"('856.2',)",4887.6135790990265
"('852.1',)",12526.173101573258
"('852.2',)",4109.892380220061
"('852.3',)",3694.7802227483517
"('864.1',)",4714.5321335690005
"('838.2',)",18202.87512889888
"('890.1',)",15932.493245505751
"('890.2',)",15121.502786694395
"('890.3',)",17789.33681874958
