,autovalores
"('852r.3',)",49672.9082785413
"('852.3',)",37071.0764026983
"('888.2',)",35364.94014766242
"('888.3',)",29862.272951423784
"('890.1',)",16404.003441399076
"('890.3',)",16246.054778586076
"('856.2',)",14488.50983418516
"('890.2',)",11495.966207618174
"('888.1',)",9847.851807744679
"('848.2',)",6636.509151217739
"('848.1',)",6282.552113060849
"('852r.2',)",4317.653497049223
"('838.2',)",3879.92544451794
"('852.1',)",3734.628416534288
"('852.2',)",3275.58876503645
"('864.1',)",3178.0306109354683
"('852r.1',)",2798.9864420038875
"('846.3',)",2496.5669756955476
"('846.2',)",2315.835129019771
"('848.3',)",2130.2965582644592
"('846.1',)",2051.431999236262
"('844.2',)",1922.5977386136817
"('844.3',)",1853.8298810012666
"('862.3',)",1535.3979515294147
"('844.1',)",1462.7362108736108
"('862.2',)",1426.209700517318
"('862.1',)",1385.6046744095026
"('840.3',)",1164.69245174953
"('840.2',)",1130.1600034491453
"('840.1',)",1072.1819632101096
"('836.3',)",1013.316168476856
"('836.2',)",881.766893695248
"('836.1',)",731.683117883203
"('842.3',)",634.1204305448177
"('860.3',)",479.81883854406334
"('834.3',)",469.86041429288974
"('842.1',)",448.4453081184125
"('842.2',)",412.81546408499156
"('860.2',)",379.64544997195253
"('834.2',)",369.28944371712123
"('860.1',)",367.4536449073244
"('834.1',)",344.3532570379117
"('858.3',)",325.1694291038912
"('832.3',)",310.1154796505527
"('858.2',)",289.7332108082603
"('858.1',)",286.5441627943633
"('832.2',)",272.0364078464557
"('830.2',)",224.60821540442768
"('830.3',)",204.8607556254513
"('854.1',)",190.0629973058671
"('854.3',)",189.53675294269303
"('832.1',)",187.6598712604583
"('854.2',)",184.78466728385158
"('828.2',)",171.18003582471434
"('830.1',)",134.0791993320348
"('820.1',)",128.35755549880375
"('828.3',)",114.87192067632643
"('822.1',)",113.99517754492405
"('828.1',)",101.91553516196066
"('826.2',)",97.90983306194015
"('818.1',)",82.12096912134855
"('824.2',)",74.49931360293321
"('824.3',)",73.61098412728093
"('824.1',)",73.20881388555625
"('816.1',)",66.08942213893475
"('816.3',)",60.43895268943626
"('814r.2',)",58.38083746026744
"('816.2',)",58.138764782570895
"('850.3',)",53.088201920967094
"('814r.3',)",47.90560614874882
"('850.1',)",44.45412794482269
"('850.2',)",44.086847600748236
"('810.2',)",37.14311292876029
"('808.3',)",36.25647303697048
"('814.2',)",34.773062846546885
"('814.3',)",34.613637624509614
"('808.2',)",34.204830646585854
"('814.1',)",31.470715620531163
"('814r.1',)",31.170952514194184
"('806.3',)",22.735165218723438
"('808.1',)",22.729754975862367
"('812.3',)",22.504369012860156
"('812.2',)",21.941237869305095
"('812.1',)",21.19253427733522
"('802.3',)",17.58687898171755
"('806.1',)",15.504283837189945
"('806.2',)",15.023687440233697
"('802.2',)",11.192574581993135
"('802.1',)",10.853296123355928
"('800.3',)",0.8669684533742744
"('sourcebus.3',)",0.8602596841556936
"('800.2',)",0.6125475776079763
"('sourcebus.2',)",0.6078385603850578
"('800.1',)",0.44203450508011183
"('sourcebus.1',)",0.4386266983939236
