,autovalores
"('848.2',)",51280.38261994016
"('838.2',)",37642.04981551335
"('888.2',)",37456.14454787664
"('852r.3',)",30428.4350104846
"('852.3',)",16742.363501850916
"('890.2',)",16523.44746309717
"('856.2',)",14749.408769795986
"('890.1',)",12148.782928126271
"('888.1',)",10331.682670546601
"('848.1',)",7008.28288623225
"('846.3',)",6595.059419871664
"('852r.2',)",4524.787327077113
"('890.3',)",4032.4168893754336
"('852.2',)",3918.6236067509917
"('888.3',)",3426.4626109588394
"('864.1',)",3272.218926270361
"('852r.1',)",2943.578782706177
"('852.1',)",2586.6659441080574
"('846.2',)",2443.21527941692
"('846.1',)",2230.6485889486153
"('844.3',)",2149.4599362969902
"('844.2',)",1994.9655763443711
"('844.1',)",1960.538699618013
"('862.3',)",1617.6138415954927
"('848.3',)",1546.406091822701
"('862.2',)",1506.44914572488
"('862.1',)",1461.845361695959
"('840.3',)",1197.2800563868357
"('840.2',)",1175.5801083673232
"('840.1',)",1131.1461406058258
"('836.3',)",1048.393880843168
"('836.2',)",907.156738228759
"('836.1',)",771.4524725303594
"('842.3',)",668.6653603052492
"('860.3',)",496.33313706021045
"('834.3',)",484.58030861506563
"('842.2',)",472.23499058871073
"('842.1',)",432.5557623857146
"('834.2',)",390.45900926449235
"('860.2',)",389.91931847923684
"('860.1',)",385.3208401045131
"('834.1',)",364.6932228894782
"('858.3',)",339.07548629720117
"('832.3',)",326.5874035120853
"('858.2',)",306.14389408084065
"('858.1',)",298.4985715767941
"('832.2',)",287.7861726011656
"('830.2',)",233.02714116487127
"('830.3',)",216.91586612459733
"('854.1',)",201.29389097757573
"('832.1',)",198.28459919270327
"('854.3',)",196.36802035668893
"('854.2',)",192.29218812873577
"('828.2',)",181.25464071102377
"('830.1',)",141.72810381846
"('818.1',)",135.92236090580315
"('828.3',)",121.45002753219981
"('822.1',)",118.62801094590321
"('828.1',)",107.76686425003561
"('826.2',)",100.66259767963047
"('824.1',)",86.82860722936641
"('824.2',)",77.39894581995402
"('824.3',)",74.63275873356713
"('820.1',)",73.79377831696861
"('816.1',)",69.87283456524118
"('816.3',)",62.51384387890734
"('814r.2',)",60.23422824441737
"('816.2',)",60.02886006118147
"('850.3',)",54.60625057218815
"('814r.3',)",50.58589751814339
"('850.1',)",47.05941676353294
"('850.2',)",46.67047090638756
"('810.2',)",39.33278885512064
"('808.3',)",38.397226538360194
"('814.2',)",36.65489158694555
"('808.2',)",35.81177933002608
"('814.3',)",35.77835233663773
"('814.1',)",33.31128342749804
"('814r.1',)",32.99597411447454
"('806.3',)",24.02011904771609
"('808.1',)",23.372991517148606
"('812.2',)",23.228572137353193
"('812.3',)",23.14008379719224
"('812.1',)",22.43305196709366
"('802.3',)",18.086198258554564
"('806.2',)",16.41271266004128
"('806.1',)",15.900999809485509
"('802.2',)",11.508846096700495
"('802.1',)",11.160612953375487
"('800.3',)",0.9178857048355342
"('sourcebus.3',)",0.9107828860910563
"('800.2',)",0.6484610953413245
"('sourcebus.2',)",0.6434757402959949
"('800.1',)",0.4545305364706996
"('sourcebus.1',)",0.45102683995975235
