,autovalores
"('sourcebus.1',)",0.02882734308651687
"('sourcebus.2',)",0.03988472160604104
"('sourcebus.3',)",0.0290509113374557
"('800.1',)",0.08315576555529644
"('800.2',)",0.040196018143660125
"('800.3',)",0.0838050090522098
"('802.1',)",0.7144572794937372
"('802.2',)",0.7357388876370342
"('802.3',)",1.1434968384917978
"('806.1',)",1.0182175960992013
"('806.2',)",0.9888304413341243
"('806.3',)",1.6766405429951803
"('808.1',)",1.6403313414214091
"('808.2',)",1.95672288888233
"('808.3',)",1.49508002197267
"('810.2',)",1.6269505674571225
"('812.1',)",1.4799544072656234
"('812.2',)",2.0691848383653317
"('812.3',)",2.320818182265694
"('814.1',)",2.124751019402564
"('814.2',)",2.0481168146561677
"('814.3',)",2.0551534738254933
"('814r.1',)",3.127544504290673
"('814r.2',)",3.2165944162215183
"('814r.3',)",3.520701810860742
"('850.1',)",5.927695316732458
"('850.2',)",3.92690910422163
"('850.3',)",4.306806839092022
"('816.1',)",7.763821769101025
"('816.2',)",4.273877360293369
"('816.3',)",4.873821040854177
"('818.1',)",6.401679214141543
"('824.1',)",5.439757817353478
"('824.2',)",5.763085463355928
"('824.3',)",8.620170453733806
"('820.1',)",9.265774713135793
"('822.1',)",6.512607799636875
"('826.2',)",11.607253248881673
"('828.1',)",10.586491612038278
"('828.2',)",9.967649130418014
"('828.3',)",9.008084089938224
"('830.1',)",11.342202945009227
"('830.2',)",12.638723234439254
"('830.3',)",13.098262581390285
"('854.1',)",15.578177767945961
"('854.2',)",15.812010202676875
"('854.3',)",14.349948029331204
"('832.1',)",23.53094738032143
"('832.2',)",19.420035251630313
"('832.3',)",18.560719288792452
"('858.1',)",17.935831139964982
"('858.2',)",18.769904539816988
"('858.3',)",20.038412062981326
"('834.1',)",25.834885089710074
"('834.2',)",32.14356638672341
"('834.3',)",30.691150931656864
"('860.1',)",50.092057482712555
"('860.2',)",37.78937012562748
"('860.3',)",39.34735182116953
"('842.1',)",51.50801738987609
"('842.2',)",55.00970161415383
"('842.3',)",65.22018638647012
"('836.1',)",66.67672253122632
"('836.2',)",74.09300011422386
"('836.3',)",69.93853719295758
"('840.1',)",81.62392675177871
"('840.2',)",88.82583284797464
"('840.3',)",86.09575912477831
"('862.1',)",104.42327445900114
"('862.2',)",109.92610567353971
"('862.3',)",114.78918500003415
"('844.1',)",126.79685091857438
"('844.2',)",133.05035537901128
"('844.3',)",142.8571147928545
"('846.1',)",147.52768805306178
"('846.2',)",1599.7540128551464
"('846.3',)",294.55787500687666
"('848.1',)",323.4590031990319
"('848.2',)",179.94182305180797
"('848.3',)",181.4568399842166
"('852r.1',)",220.94557870760258
"('852r.2',)",426.45779237745825
"('852r.3',)",1955.0720623772856
"('888.1',)",2243.493600896275
"('888.2',)",813.2666534289431
"('888.3',)",560.2376319350677
"('856.2',)",11771.806187131338
"('852.1',)",231.8376511754377
"('852.2',)",13584.191314166394
"('852.3',)",391.5477642263131
"('864.1',)",229.1862627457592
"('838.2',)",4414.390740250674
"('890.1',)",617.2615471284441
"('890.2',)",690.5763530904469
"('890.3',)",21141.7613213199
