,autovalores
"('848.3',)",50765.27292257165
"('852.1',)",37458.4811779387
"('888.1',)",36780.423625415606
"('852r.3',)",30248.32397019149
"('890.2',)",16634.570112067424
"('890.3',)",16434.776887286567
"('852.2',)",14666.56955754949
"('890.1',)",11938.29379152682
"('852r.2',)",10176.27947372661
"('848.1',)",6888.376829581246
"('848.2',)",6494.551670246699
"('888.3',)",4457.905810895148
"('838.2',)",3982.2284463176547
"('864.1',)",3859.817639757923
"('856.2',)",3376.8781154463595
"('852.3',)",3243.938902324819
"('888.2',)",2896.8976394674655
"('852r.1',)",2557.7484493616735
"('846.3',)",2402.3391709048956
"('846.2',)",2198.056277622947
"('846.1',)",2117.802808020663
"('844.3',)",1972.1622971342222
"('844.2',)",1926.1801700975643
"('862.3',)",1591.1411415626615
"('844.1',)",1519.3698673740207
"('862.2',)",1480.5620558334315
"('862.1',)",1437.2153452900843
"('840.3',)",1186.8353136572114
"('840.2',)",1160.9447140691204
"('840.1',)",1112.1052526669737
"('836.3',)",1037.3203336443958
"('836.2',)",899.050328913731
"('836.1',)",758.6169480686466
"('842.3',)",657.5161863636815
"('860.1',)",491.0524660569942
"('834.3',)",479.86296853253265
"('842.2',)",464.53226821081097
"('842.1',)",426.16302237343245
"('860.3',)",386.6382345931598
"('834.2',)",383.62250071924154
"('860.2',)",379.59353301041256
"('834.1',)",358.121001995847
"('858.3',)",334.6094999141579
"('858.1',)",321.2839819777333
"('858.2',)",300.77069252078934
"('832.3',)",294.7549748495316
"('832.2',)",282.70626980285857
"('854.1',)",230.33016836943318
"('830.3',)",213.02158842895122
"('830.2',)",197.66505358827143
"('832.1',)",194.87187166180922
"('854.3',)",194.17236008544202
"('854.2',)",189.88202898358182
"('828.2',)",177.9996944994608
"('830.1',)",139.25839203605275
"('820.1',)",133.47813194300008
"('828.3',)",119.32637828310905
"('822.1',)",117.14139619222793
"('828.1',)",105.87583428489621
"('826.2',)",99.78581773054016
"('818.1',)",85.30795339865145
"('824.1',)",76.04522780017903
"('824.2',)",74.59128612604536
"('824.3',)",73.73696496566859
"('816.1',)",68.65140186512151
"('816.3',)",61.8416828562533
"('814r.2',)",59.63860005724555
"('816.2',)",59.43309663592682
"('850.3',)",54.121939509762846
"('814r.3',)",49.72011644088761
"('850.1',)",46.21761064305494
"('850.2',)",45.83566529951666
"('810.2',)",38.62514461624182
"('808.3',)",37.7054213707506
"('814.2',)",36.000480474448594
"('814.1',)",35.452786061109265
"('808.2',)",35.29713033869095
"('814.3',)",32.7164427748987
"('814r.1',)",32.40616337825914
"('806.3',)",23.60540380955578
"('808.1',)",23.167729876386613
"('812.3',)",22.937187510294827
"('812.2',)",22.81259757021924
"('812.1',)",22.03224070613341
"('802.3',)",17.92673464910603
"('806.2',)",16.11911978088584
"('806.1',)",15.617471671301244
"('802.2',)",11.40790262836637
"('802.1',)",11.06253457075808
"('800.3',)",0.9014322796421698
"('sourcebus.3',)",0.8944567933681101
"('800.2',)",0.636854037464631
"('sourcebus.2',)",0.6319579903021734
"('800.1',)",0.45054219630852005
"('sourcebus.1',)",0.4470691072791449
