,autovalores
"('888.1',)",37017.08571729763
"('888.2',)",32356.85864266239
"('852.1',)",24898.804016412392
"('888.3',)",20253.453442036232
"('890.2',)",13742.084382849871
"('890.1',)",13290.312108110547
"('864.1',)",11822.569157305634
"('890.3',)",6704.367117629846
"('852r.3',)",6093.339591350115
"('852r.1',)",3925.8014571972235
"('852r.2',)",3871.5246720194464
"('856.2',)",2972.137490345363
"('852.2',)",2739.1879969659353
"('848.3',)",2424.4680505095575
"('848.2',)",2163.087974340649
"('852.3',)",2002.534484564619
"('848.1',)",1832.717496751118
"('846.2',)",1613.7613080333379
"('846.3',)",1497.1029169036626
"('846.1',)",1361.0310119248172
"('838.2',)",1279.6756915781832
"('844.3',)",1211.7517207126966
"('844.2',)",1078.6782654775577
"('844.1',)",916.6860290085234
"('862.3',)",882.3259016545455
"('862.2',)",858.5496205594923
"('862.1',)",846.6194996390531
"('840.3',)",832.1506920601207
"('840.2',)",778.6588121872697
"('840.1',)",708.974935363864
"('836.3',)",662.5863929556112
"('836.2',)",613.9282457038557
"('836.1',)",441.6074716471607
"('842.1',)",380.15036821406346
"('860.2',)",349.16715906629474
"('860.3',)",340.877682412446
"('842.3',)",291.044252032109
"('842.2',)",290.2593713586179
"('860.1',)",259.8033029042652
"('834.3',)",228.59701516075262
"('834.1',)",215.26861519931632
"('834.2',)",214.53304620755065
"('858.3',)",197.33593299598505
"('858.2',)",186.89909174585236
"('832.3',)",185.54922615250285
"('858.1',)",167.03681862975034
"('832.2',)",157.31246670617904
"('854.3',)",155.54976086226335
"('832.1',)",130.09427605099305
"('854.2',)",125.01312958643878
"('826.2',)",117.5658287602466
"('854.1',)",109.7873125184778
"('822.1',)",108.87929861596494
"('820.1',)",98.27083039813158
"('830.3',)",79.26328589703775
"('828.2',)",76.92161839794767
"('824.2',)",73.65518185455458
"('830.1',)",73.17995808484513
"('830.2',)",72.72733834970708
"('828.3',)",71.18851268575601
"('828.1',)",66.86130101477953
"('824.3',)",59.13314791938706
"('824.1',)",48.56983285569165
"('818.1',)",44.34722032911475
"('850.1',)",43.59709932183843
"('816.3',)",43.571399362805096
"('816.1',)",40.29839081488247
"('816.2',)",39.199569219604314
"('850.3',)",38.44133933332367
"('814r.3',)",29.013507594379856
"('814r.2',)",25.636367453786693
"('850.2',)",25.42699555299352
"('814r.1',)",25.323937936080544
"('812.2',)",21.586061005020444
"('812.1',)",21.11329028278001
"('808.3',)",20.733011356556133
"('812.3',)",19.942489016926974
"('814.1',)",18.417053626723888
"('814.3',)",18.21333243811059
"('810.2',)",16.937393540365374
"('814.2',)",16.791114196571055
"('806.2',)",13.458332454079972
"('806.3',)",13.136480925419335
"('808.2',)",12.648635930127305
"('808.1',)",12.22685795177857
"('802.3',)",9.055554441279922
"('806.1',)",8.804654070236323
"('802.2',)",8.351352933136207
"('802.1',)",8.080753792389334
"('800.3',)",0.49958689037679394
"('sourcebus.3',)",0.49572169418612083
"('800.2',)",0.3576473876786529
"('sourcebus.2',)",0.3549020438016094
"('800.1',)",0.3298084567331349
"('sourcebus.1',)",0.32725966521730143
