,autovalores
"('852r.3',)",49993.842368379
"('864.1',)",37184.64922507047
"('888.1',)",35778.375502651295
"('888.2',)",29976.27568215533
"('890.1',)",16472.02380051411
"('890.3',)",16301.641532709169
"('856.2',)",14541.197358910362
"('890.2',)",11625.34216146905
"('888.3',)",9944.184378323145
"('852r.1',)",6710.170654376879
"('848.3',)",6344.677084107432
"('852r.2',)",4358.626674186836
"('838.2',)",3909.4787924868574
"('852.1',)",3771.4103298165214
"('852.2',)",3304.559027320059
"('852.3',)",3198.495548167396
"('848.2',)",2827.5821692583736
"('848.1',)",2514.5545591578807
"('846.2',)",2341.2067931249694
"('846.3',)",2149.9950662588317
"('846.1',)",2070.824843794177
"('844.2',)",1937.3737438297685
"('844.3',)",1874.989256924445
"('862.3',)",1551.719872045604
"('844.1',)",1479.2775961798347
"('862.2',)",1442.1023601085549
"('862.1',)",1400.6807839957355
"('840.3',)",1171.2041150016591
"('840.2',)",1139.175135157157
"('840.1',)",1083.8226206617949
"('836.3',)",1020.4569569228472
"('836.2',)",886.8586466582575
"('836.1',)",739.5563191729358
"('842.3',)",640.9596451660979
"('842.2',)",483.1245783518145
"('834.3',)",472.7992990532222
"('842.1',)",453.13608226920394
"('860.3',)",416.70895301256434
"('860.2',)",381.7053038053319
"('834.2',)",373.47750744214187
"('860.1',)",371.0197085408362
"('834.1',)",348.374607413542
"('858.3',)",327.9384165493924
"('832.3',)",313.3858951788269
"('858.2',)",292.90008927666486
"('858.1',)",289.0218800402936
"('832.2',)",275.1559638486885
"('830.2',)",226.28987809082213
"('830.3',)",207.24478338190875
"('854.1',)",192.28347113246411
"('854.3',)",190.91426769120122
"('832.1',)",189.7570105065429
"('854.2',)",186.2804638735834
"('828.2',)",173.17210444331894
"('830.1',)",135.59271556386983
"('820.1',)",129.85324183426502
"('828.3',)",116.17380240458726
"('822.1',)",114.91871341432073
"('828.1',)",103.07175437513585
"('826.2',)",98.46378633062699
"('818.1',)",83.0520236739836
"('824.2',)",74.52692351147728
"('824.1',)",74.0373460984488
"('824.3',)",73.64880140347579
"('816.1',)",66.83819862157011
"('816.3',)",60.847782800865495
"('814r.2',)",58.74966929184576
"('816.2',)",58.523583670645365
"('850.3',)",53.39290977345121
"('814r.3',)",48.43569019572297
"('850.1',)",44.96921843542136
"('850.2',)",44.597654498552366
"('810.2',)",37.57593510808487
"('808.3',)",36.679646139292615
"('814.3',)",35.04541291902268
"('814.2',)",34.94687784889174
"('808.2',)",34.52588207592748
"('814.1',)",31.834516310789443
"('814r.1',)",31.531684982744853
"('806.3',)",22.989504782991602
"('808.1',)",22.858881419564735
"('812.3',)",22.631909306393126
"('812.2',)",22.19574274962189
"('812.1',)",21.437809418258855
"('802.3',)",17.686978754976884
"('806.2',)",15.683838384272319
"('806.1',)",15.197097306589379
"('802.2',)",11.256025477010548
"('802.1',)",10.914955981344685
"('800.3',)",0.877034311043103
"('sourcebus.3',)",0.8702476413194965
"('800.2',)",0.6196458410308868
"('sourcebus.2',)",0.6148822036670725
"('800.1',)",0.444541465193349
"('sourcebus.1',)",0.4411144229353793
