,autovalores
"('sourcebus.1',)",0.0331157572084025
"('sourcebus.2',)",0.04589687934377928
"('sourcebus.3',)",0.03337258522773176
"('800.1',)",0.09105332278462115
"('800.2',)",0.04625509014013057
"('800.3',)",0.09176388903823741
"('802.1',)",0.8206803854222811
"('802.2',)",0.8451815498174552
"('802.3',)",1.3124309169417012
"('806.1',)",1.1716891134878133
"('806.2',)",1.1378363060255887
"('806.3',)",1.9403768583608099
"('808.1',)",1.8981142253790333
"('808.2',)",2.256976124464936
"('808.3',)",1.7174086626400715
"('810.2',)",1.872405417112907
"('812.1',)",1.700092916658631
"('812.2',)",2.664154312151441
"('812.3',)",2.3810234816021048
"('814.1',)",3.435670690667924
"('814.2',)",2.250330830005963
"('814.3',)",2.326324679904288
"('814r.1',)",2.356803916286501
"('814r.2',)",3.6999199382687755
"('814r.3',)",6.838326077689127
"('850.1',)",4.043031855263116
"('850.2',)",4.715689114500391
"('850.3',)",4.509828388001373
"('816.1',)",4.6792976102441015
"('816.2',)",5.607259204843389
"('816.3',)",8.96184739648609
"('818.1',)",9.972078019452844
"('824.1',)",7.02342292283006
"('824.2',)",6.255461968094655
"('824.3',)",6.49734989608188
"('820.1',)",10.680304440248547
"('822.1',)",7.479959999895951
"('826.2',)",12.682413423627905
"('828.1',)",11.961838984756763
"('828.2',)",10.362382641536122
"('828.3',)",10.920917372966235
"('830.1',)",12.421509686848175
"('830.2',)",14.571314952895255
"('830.3',)",15.113655165877793
"('854.1',)",18.005884158285035
"('854.2',)",18.257296226601554
"('854.3',)",16.550372295598898
"('832.1',)",20.821402599348943
"('832.2',)",22.228136931474957
"('832.3',)",26.40347664093952
"('858.1',)",20.61367635897119
"('858.2',)",20.517309814488748
"('858.3',)",23.002007306061884
"('834.1',)",29.477432219444278
"('834.2',)",36.7633155264015
"('834.3',)",33.91898546728445
"('860.1',)",57.77304585498858
"('860.2',)",41.19791657277392
"('860.3',)",44.254044198111124
"('842.1',)",56.9240469121259
"('842.2',)",61.576259759637196
"('842.3',)",74.79212330246338
"('836.1',)",76.62609549981178
"('836.2',)",76.83960174652753
"('836.3',)",81.73137156106148
"('840.1',)",93.27649752698602
"('840.2',)",97.27686739522888
"('840.3',)",98.57036673211663
"('862.1',)",119.39177544450789
"('862.2',)",126.15113532957488
"('862.3',)",130.82048835185242
"('844.1',)",136.81955804269543
"('844.2',)",145.26607800121138
"('844.3',)",199.3911134386809
"('846.1',)",163.12697811800658
"('846.2',)",168.05072205251437
"('846.3',)",207.33097448302937
"('848.1',)",334.01811558166014
"('848.2',)",371.9203303327541
"('848.3',)",258.9540969741384
"('852r.1',)",1851.3673097994897
"('852r.2',)",481.7663477249144
"('852r.3',)",623.530086388779
"('888.1',)",897.6832799804682
"('888.2',)",2210.977514333827
"('888.3',)",2558.2708858306614
"('856.2',)",12485.302236914084
"('852.1',)",14432.798565740877
"('852.2',)",431.42949748213414
"('852.3',)",4776.15266764575
"('864.1',)",246.8811950354813
"('838.2',)",253.83849276842963
"('890.1',)",702.7333993195853
"('890.2',)",21868.14140486996
"('890.3',)",765.8505122400227
