,autovalores
"('sourcebus.1',)",0.4807510253357504
"('sourcebus.2',)",0.7342885618602563
"('sourcebus.3',)",1.039445318047434
"('800.1',)",0.4844846540273824
"('800.2',)",0.7399779982975129
"('800.3',)",1.0475515897818282
"('802.1',)",11.897060015012539
"('802.2',)",12.266963192663676
"('802.3',)",19.286133891431597
"('806.1',)",18.1359176407079
"('806.2',)",18.727352281518105
"('806.3',)",27.270869296416983
"('808.1',)",24.914388681829365
"('808.2',)",24.66382196344319
"('808.3',)",25.590122332789864
"('810.2',)",26.506263898310717
"('812.1',)",39.71946432643791
"('812.2',)",43.8498207363831
"('812.3',)",44.911001870065945
"('814.1',)",38.20963274075677
"('814.2',)",38.00017002638361
"('814.3',)",41.81570696837124
"('814r.1',)",37.64548176536125
"('814r.2',)",64.8357489352672
"('814r.3',)",53.69128254537334
"('850.1',)",57.39218798013592
"('850.2',)",53.24713251584101
"('850.3',)",58.23910800550533
"('816.1',)",64.32924169023094
"('816.2',)",67.80416307156314
"('816.3',)",79.46187925517377
"('818.1',)",74.17914869456986
"('824.1',)",74.91401159849292
"('824.2',)",88.05228856022543
"('824.3',)",98.78900645495398
"('820.1',)",155.17678197893153
"('822.1',)",130.0245949748721
"('826.2',)",107.2274911538981
"('828.1',)",122.63839726405901
"('828.2',)",138.11904676171588
"('828.3',)",161.1212230956899
"('830.1',)",206.88823922783675
"('830.2',)",253.6118164928175
"('830.3',)",247.519342726245
"('854.1',)",229.88067145993344
"('854.2',)",210.8047991749983
"('854.3',)",212.75649056685015
"('832.1',)",225.10811173861367
"('832.2',)",324.5785183448936
"('832.3',)",329.1867036227143
"('858.1',)",348.7599503946741
"('858.2',)",367.7554224066487
"('858.3',)",373.3130068394782
"('834.1',)",520.5766697573755
"('834.2',)",444.18140276543284
"('834.3',)",416.47491679623744
"('860.1',)",429.207122525577
"('860.2',)",414.5533818229876
"('860.3',)",483.5604827246201
"('842.1',)",756.0942280785084
"('842.2',)",536.269566889262
"('842.3',)",533.1816411323315
"('836.1',)",872.049999888382
"('836.2',)",968.1476352275764
"('836.3',)",1129.9250325442551
"('840.1',)",1301.5678152083485
"('840.2',)",1265.5277570746546
"('840.3',)",1278.2680702936334
"('862.1',)",1655.5523755534196
"('862.2',)",1709.0714499790151
"('862.3',)",1823.0772685447714
"('844.1',)",1759.434314702129
"('844.2',)",2153.466289049627
"('844.3',)",2396.33065587099
"('846.1',)",55200.11246207256
"('846.2',)",42780.54904501327
"('846.3',)",2743.3232931881494
"('848.1',)",2824.0754677345553
"('848.2',)",7945.333500540174
"('848.3',)",7371.260239029078
"('852r.1',)",39061.711295477944
"('852r.2',)",31759.70978127656
"('852r.3',)",11525.03324605914
"('888.1',)",5047.078913843306
"('888.2',)",3300.8869332592644
"('888.3',)",2488.2556926712123
"('856.2',)",3807.661411146833
"('852.1',)",2235.6317457755904
"('852.2',)",3472.0174863963784
"('852.3',)",4470.333127402238
"('864.1',)",4350.5199092616
"('838.2',)",15369.738494138808
"('890.1',)",13783.376421189356
"('890.2',)",17546.542336843297
"('890.3',)",17202.190460325164
