,autovalores
"('852r.1',)",36550.101847578495
"('888.3',)",32132.655655024693
"('838.2',)",24686.78286030165
"('848.3',)",19706.07608494667
"('890.2',)",13618.215119024208
"('890.1',)",13145.56312285681
"('852.3',)",11680.332659021307
"('890.3',)",6529.101665161365
"('852r.2',)",5948.598042960567
"('888.1',)",3833.6151607157617
"('852r.3',)",3773.247970842971
"('856.2',)",2930.842738518228
"('852.2',)",2692.360022549147
"('848.2',)",2371.780032046539
"('848.1',)",2110.326369597733
"('864.1',)",1962.1473071632445
"('846.3',)",1794.2042098031802
"('846.2',)",1573.8598886207526
"('888.2',)",1473.3688265395413
"('846.1',)",1326.2000503502716
"('852.1',)",1249.1917545368747
"('844.3',)",1182.4354666345835
"('844.2',)",1050.6059669252106
"('844.1',)",893.9928416396559
"('862.3',)",869.1324096402668
"('862.2',)",836.7107624495021
"('862.1',)",827.8228449423949
"('840.3',)",810.8681349132496
"('840.2',)",764.3657601001119
"('840.1',)",694.3159766177401
"('836.3',)",652.3198786830978
"('836.2',)",597.7096146179226
"('836.1',)",431.1020373259799
"('842.3',)",370.7562000747905
"('842.1',)",344.12601305407753
"('842.2',)",334.981598872952
"('860.3',)",287.1402770625467
"('860.2',)",284.9629753406804
"('860.1',)",253.6342796263786
"('834.3',)",223.61567545188905
"('834.2',)",209.78357876236245
"('834.1',)",209.65020327816077
"('858.3',)",192.00935946229203
"('858.2',)",182.6564438724927
"('858.1',)",180.84069336691473
"('832.3',)",162.61589630826887
"('832.2',)",153.13865275242847
"('854.3',)",152.6895260911323
"('832.1',)",127.49126618981954
"('854.1',)",122.60411034917176
"('830.3',)",114.39898325794233
"('854.2',)",106.93302410247352
"('828.1',)",105.93797381933295
"('826.2',)",95.62652346674936
"('828.2',)",77.49051514128898
"('820.1',)",75.42186513503651
"('830.2',)",72.61289941015598
"('830.1',)",71.86320018463373
"('824.3',)",71.67276685479803
"('828.3',)",71.03245788853665
"('822.1',)",65.11129721342738
"('824.2',)",57.57560757507452
"('824.1',)",47.47328533953952
"('818.1',)",43.55752817694549
"('850.2',)",42.98857255429033
"('816.3',)",42.62501883616793
"('816.1',)",39.52515287423221
"('816.2',)",38.465652365466454
"('850.3',)",37.42949443649431
"('814r.3',)",28.40463951336571
"('814r.2',)",24.957018330965493
"('814r.1',)",24.83466424512362
"('850.1',)",24.75301901018984
"('812.2',)",21.054070102978713
"('812.1',)",20.55913628149724
"('808.3',)",20.174826777067512
"('814.1',)",19.410411756721093
"('812.3',)",17.996269561077373
"('814.3',)",17.794237912247713
"('810.2',)",16.633101740224955
"('814.2',)",16.4918388537315
"('806.3',)",13.216004808107037
"('806.2',)",12.844535522132627
"('808.2',)",12.313159365037803
"('808.1',)",11.902727853925871
"('806.1',)",8.846988772517875
"('802.3',)",8.604502790317413
"('802.2',)",8.202569018572843
"('802.1',)",7.934891860045567
"('800.3',)",0.48632918604263325
"('sourcebus.3',)",0.4825666340572987
"('800.2',)",0.3493994160939777
"('sourcebus.2',)",0.3467174178585188
"('800.1',)",0.32393720262695097
"('sourcebus.1',)",0.3214336040250301
