,autovalores
"('sourcebus.1',)",0.4488017804801263
"('sourcebus.2',)",0.6369838405013202
"('sourcebus.3',)",0.9015810877952757
"('800.1',)",0.4522882690256543
"('800.2',)",0.6419188581097092
"('800.3',)",0.9086121388444166
"('802.1',)",11.105473523972247
"('802.2',)",11.452095155767518
"('802.3',)",17.996536433112706
"('806.1',)",15.741192967007105
"('806.2',)",16.24723184602716
"('806.3',)",23.78643764393441
"('808.1',)",23.25759328027442
"('808.2',)",35.52224701016155
"('808.3',)",38.00730377990566
"('810.2',)",38.93393539669008
"('812.1',)",22.207150477207634
"('812.2',)",22.994119971156845
"('812.3',)",23.02601497143996
"('814.1',)",32.97600827314943
"('814.2',)",35.59547670041144
"('814.3',)",36.28593624940263
"('814r.1',)",32.66353454473582
"('814r.2',)",59.898886551596576
"('814r.3',)",50.09796611392407
"('850.1',)",46.58496153097858
"('850.2',)",46.199961328378954
"('850.3',)",54.333989754135814
"('816.1',)",69.1845370606506
"('816.2',)",59.694750512582274
"('816.3',)",62.134844052453786
"('818.1',)",134.54476210217703
"('824.1',)",85.97160032436626
"('824.2',)",76.63599521846885
"('824.3',)",74.60956844975998
"('820.1',)",73.76200951647874
"('822.1',)",117.79131708299307
"('826.2',)",100.16980843692554
"('828.1',)",106.70107737536523
"('828.2',)",179.42013629098378
"('828.3',)",120.25332050762869
"('830.1',)",140.33634704057147
"('830.2',)",231.50974802853762
"('830.3',)",214.721107283023
"('854.1',)",199.24862380513105
"('854.2',)",190.93557767952802
"('854.3',)",195.1364822545855
"('832.1',)",196.35882326584684
"('832.2',)",284.9244377482425
"('832.3',)",296.39751597271163
"('858.1',)",323.6005140471159
"('858.2',)",303.1117894212192
"('858.3',)",336.5616262182581
"('834.1',)",360.9890031549251
"('834.2',)",493.3632081375044
"('834.3',)",481.9259881798839
"('860.1',)",386.6062853718121
"('860.2',)",382.098174821949
"('860.3',)",428.9507705172202
"('842.1',)",467.89203098531914
"('842.2',)",388.07434663186945
"('842.3',)",662.3829904593341
"('836.1',)",764.2199039912539
"('836.2',)",902.5989296844999
"('836.3',)",1042.1793217101606
"('840.1',)",1120.4227020789353
"('840.2',)",1167.334404309627
"('840.3',)",1191.4006676579959
"('862.1',)",1447.9641837398938
"('862.2',)",1491.8634097769107
"('862.3',)",1602.7042582735091
"('844.1',)",1531.1679021499194
"('844.2',)",1941.198969780866
"('844.3',)",1982.1640902729935
"('846.1',)",2131.620127937149
"('846.2',)",2212.2647695757796
"('846.3',)",2420.2153915468516
"('848.1',)",6940.727911527684
"('848.2',)",6538.466592677353
"('848.3',)",50990.55888355025
"('852r.1',)",2570.381070889997
"('852r.2',)",2917.278533786138
"('852r.3',)",4487.100579514435
"('888.1',)",30327.24786971887
"('888.2',)",10244.203979241007
"('888.3',)",37075.2946589707
"('856.2',)",3398.4763397808174
"('852.1',)",14702.878242425251
"('852.2',)",3256.4667903736877
"('852.3',)",3885.573241661821
"('864.1',)",37538.69115369808
"('838.2',)",12030.204727830738
"('890.1',)",16681.78621347033
"('890.2',)",16473.571730542615
"('890.3',)",4004.002963139586
