,autovalores
"('888.3',)",34517.484185913185
"('864.1',)",30969.810305481784
"('888.2',)",23692.79423903584
"('852r.3',)",17225.22367989739
"('890.2',)",13004.348601009498
"('890.1',)",12441.025219346135
"('852.2',)",10968.631867894208
"('890.3',)",5733.364955459529
"('888.1',)",5284.673843794362
"('838.2',)",3422.125462558355
"('856.2',)",3319.4606750341914
"('852.3',)",2739.2398847447216
"('852r.2',)",2474.797537020884
"('848.2',)",2121.150799951358
"('852r.1',)",1867.653997469561
"('848.3',)",1788.955255051709
"('848.1',)",1604.3768128465308
"('846.3',)",1394.7246685769883
"('852.1',)",1356.6963612269544
"('846.1',)",1168.453359409167
"('846.2',)",1109.7946308340236
"('844.2',)",1047.918144793165
"('844.3',)",923.4096016466879
"('862.3',)",812.6580388693836
"('844.1',)",783.6878525514676
"('862.1',)",747.1282618402317
"('862.2',)",737.7173763129174
"('840.3',)",714.2380722491056
"('840.2',)",693.8774663835175
"('840.1',)",627.4429464049605
"('836.3',)",600.5079048375275
"('836.2',)",523.7209106239925
"('836.1',)",383.6528491069827
"('842.3',)",327.9156791417635
"('842.2',)",320.39817509865463
"('842.1',)",307.2071874336517
"('860.3',)",268.68597625369574
"('860.2',)",260.45586898591614
"('860.1',)",225.47429667466946
"('834.3',)",201.36609503728363
"('834.2',)",187.08669504094323
"('858.1',)",184.13996635430783
"('858.3',)",167.86686902324433
"('834.1',)",162.9286952087972
"('858.2',)",159.313363696963
"('832.3',)",142.57804595226764
"('854.3',)",139.29321693255528
"('832.2',)",134.20510326859716
"('832.1',)",115.14826114644383
"('854.1',)",111.38672060088706
"('828.3',)",100.04222903985259
"('854.2',)",93.98759448553568
"('828.1',)",92.60669118945884
"('826.2',)",83.63934126243832
"('830.3',)",72.00465409979101
"('830.2',)",70.38242957515425
"('830.1',)",70.20403521856635
"('822.1',)",68.43469052492217
"('828.2',)",64.69535138680043
"('816.3',)",62.68787506241259
"('820.1',)",57.18272086716476
"('824.3',)",50.51425416583901
"('824.2',)",42.972066436452444
"('850.1',)",40.12567448993494
"('818.1',)",39.380564783231186
"('824.1',)",38.688525780660726
"('816.1',)",35.89593706807056
"('816.2',)",34.62845051711497
"('850.3',)",32.83573982807262
"('814r.3',)",25.808095715572478
"('814r.1',)",22.36679686077854
"('814r.2',)",21.880727557898712
"('850.2',)",21.70484743528531
"('808.3',)",18.6431887013982
"('808.2',)",18.010306785377544
"('808.1',)",17.64043598222115
"('812.3',)",16.9999349783123
"('814.1',)",16.3073144514833
"('814.3',)",16.119465691092504
"('812.2',)",14.977510829513259
"('814.2',)",14.85276558197965
"('806.3',)",12.264775149301265
"('806.2',)",11.327221185088174
"('812.1',)",10.796051665709706
"('810.2',)",10.436326011908868
"('806.1',)",8.014154383044831
"('802.3',)",7.798258173843604
"('802.2',)",7.387010575258151
"('802.1',)",7.145089540308713
"('800.3',)",0.42637895562110406
"('sourcebus.3',)",0.4230806223214314
"('800.2',)",0.31646028164242823
"('sourcebus.2',)",0.3140276266228111
"('800.1',)",0.2917499406119791
"('sourcebus.1',)",0.28949759101601713
