,autovalores
"('848.2',)",42468.70594278106
"('852r.3',)",34527.79059436431
"('838.2',)",27168.182779991992
"('888.2',)",26554.798527754978
"('890.2',)",14952.811476662888
"('890.1',)",14757.00485971883
"('852.2',)",13167.771087400717
"('890.3',)",8714.259255068298
"('852r.2',)",7714.879745537136
"('848.3',)",5049.889777221675
"('852r.1',)",4918.549156511881
"('888.1',)",3474.052077139764
"('852.1',)",3252.7286919271073
"('864.1',)",2968.0709142351175
"('856.2',)",2721.8842790580225
"('852.3',)",2512.542539074243
"('888.3',)",2220.359971657135
"('848.1',)",2046.8953236402197
"('846.2',)",1768.4460310717445
"('846.3',)",1745.2734827164516
"('846.1',)",1620.37638339786
"('844.2',)",1538.1185537043527
"('844.3',)",1401.9530236716942
"('844.1',)",1179.6569448686407
"('862.3',)",1110.3491053600778
"('862.1',)",1084.4675739199008
"('862.2',)",1065.0558062798923
"('840.3',)",1013.1544459490433
"('840.2',)",931.07230334848
"('840.1',)",861.0491113637328
"('836.3',)",803.046222137962
"('836.2',)",762.2289516523786
"('836.1',)",562.8721875917163
"('842.3',)",487.13309535285754
"('860.2',)",403.78077592601477
"('860.1',)",403.1743967025597
"('842.1',)",352.30876652056054
"('842.2',)",331.6840226502366
"('860.3',)",327.93180256815685
"('834.3',)",287.5925561291389
"('858.3',)",279.7262279859779
"('834.2',)",263.78592416326404
"('834.1',)",258.6484969761153
"('858.1',)",238.7281007467044
"('858.2',)",232.74712926634257
"('832.3',)",217.90266815921035
"('832.2',)",205.2734834755062
"('854.1',)",186.40520897683567
"('832.1',)",157.4322518581709
"('830.3',)",153.9994146060244
"('854.2',)",151.32778836975086
"('830.1',)",142.73665221541776
"('854.3',)",142.5035640060231
"('828.1',)",128.6956544650859
"('830.2',)",101.74146496478899
"('824.2',)",96.47281757530146
"('824.3',)",93.2799491981272
"('828.2',)",86.97947545910932
"('828.3',)",85.04026735775089
"('820.1',)",77.01801337741924
"('826.2',)",73.70874484546967
"('822.1',)",72.52894313600721
"('824.1',)",62.291738780936555
"('818.1',)",55.60239187508716
"('816.3',)",51.70774971952909
"('814r.2',)",50.14833616017635
"('816.1',)",50.03780168007196
"('816.2',)",48.56722998177965
"('850.3',)",45.9006236496403
"('814r.3',)",36.64912692169776
"('850.1',)",33.47762386668075
"('850.2',)",33.20191646719691
"('814.3',)",29.906455422479603
"('808.3',)",27.946970076009624
"('808.2',)",27.27545123165539
"('808.1',)",26.909450370032403
"('814.1',)",26.067850345646264
"('814.2',)",23.744209307370888
"('814r.1',)",23.507816285651373
"('810.2',)",19.702025860117047
"('812.3',)",19.513133971014348
"('806.3',)",17.270549199803444
"('812.2',)",16.519480905560343
"('812.1',)",15.964143949852271
"('802.3',)",15.257872384980294
"('806.2',)",11.690447331599875
"('806.1',)",11.340831646996813
"('802.2',)",9.704657459934278
"('802.1',)",9.405749731977032
"('800.3',)",0.6525853403097448
"('sourcebus.3',)",0.6475357977860281
"('800.2',)",0.4617965052297034
"('sourcebus.2',)",0.4582480245536232
"('800.1',)",0.38325000844912593
"('sourcebus.1',)",0.38029277116535043
