,autovalores
"('sourcebus.1',)",0.12516315120595178
"('sourcebus.2',)",0.20524146664347756
"('sourcebus.3',)",0.17166376511186543
"('800.1',)",0.1261341061586531
"('800.2',)",0.17300327761819023
"('800.3',)",0.2068371278689747
"('802.1',)",3.098076366825033
"('802.2',)",3.194061093689655
"('802.3',)",4.897709321633412
"('806.1',)",7.4401580365847435
"('806.2',)",7.6087939497705355
"('806.3',)",4.25927509975422
"('808.1',)",4.381767957811095
"('808.2',)",8.402262853109862
"('808.3',)",5.064859793958496
"('810.2',)",5.239759067672414
"('812.1',)",7.026809909924854
"('812.2',)",6.486308365305099
"('812.3',)",7.914444120566606
"('814.1',)",6.424205963913019
"('814.2',)",9.948259368410325
"('814.3',)",8.910318490491072
"('814r.1',)",10.617921148595832
"('814r.2',)",8.812680055989194
"('814r.3',)",10.538028466093037
"('850.1',)",13.922257449713687
"('850.2',)",15.91551231933268
"('850.3',)",15.18861988656392
"('816.1',)",16.91225601641372
"('816.2',)",25.2833651416034
"('816.3',)",26.931473192669642
"('818.1',)",19.321587196534676
"('824.1',)",21.03039666266121
"('824.2',)",23.360654376284035
"('824.3',)",24.557388024919643
"('820.1',)",35.49820879037114
"('822.1',)",39.05797532632176
"('826.2',)",42.33168028337655
"('828.1',)",35.870565320469055
"('828.2',)",27.961101141663256
"('828.3',)",28.162838339559823
"('830.1',)",38.58179296989887
"('830.2',)",46.11139395510952
"('830.3',)",54.555280736500904
"('854.1',)",59.13640422851559
"('854.2',)",57.6872693098666
"('854.3',)",75.28471522655259
"('832.1',)",69.55081129797132
"('832.2',)",70.89039013179011
"('832.3',)",80.48368771986603
"('858.1',)",61.93621345782441
"('858.2',)",61.606344599241396
"('858.3',)",65.57543533766038
"('834.1',)",74.98772409971066
"('834.2',)",84.32982261972919
"('834.3',)",99.93996768046382
"('860.1',)",113.89561270722967
"('860.2',)",141.2175109355202
"('860.3',)",151.27240328534697
"('842.1',)",200.77025755162498
"('842.2',)",170.63220223375447
"('842.3',)",171.6135518432686
"('836.1',)",223.5411982719452
"('836.2',)",197.95240674697695
"('836.3',)",276.74291788931527
"('840.1',)",305.42878399181177
"('840.2',)",364.09957427549875
"('840.3',)",339.59364964774545
"('862.1',)",344.8861127335184
"('862.2',)",343.24460031373934
"('862.3',)",471.6567278737526
"('844.1',)",439.2836634350153
"('844.2',)",547.4071467681276
"('844.3',)",564.3404182631562
"('846.1',)",615.1117760002631
"('846.2',)",872.3819053569019
"('846.3',)",1352.0638636222986
"('848.1',)",1442.9389305802245
"('848.2',)",1658.3774277006958
"('848.3',)",2484.172713303626
"('852r.1',)",2513.7071321690005
"('852r.2',)",1056.7065054120455
"('852r.3',)",18785.223688595277
"('888.1',)",7261.447647773229
"('888.2',)",6493.815084149179
"('888.3',)",414.1380617035256
"('856.2',)",750.6517827164272
"('852.1',)",22842.53933899915
"('852.2',)",1005.948242111239
"('852.3',)",449.5330532697159
"('864.1',)",725.2568137761612
"('838.2',)",1868.119099849304
"('890.1',)",28293.829851641818
"('890.2',)",7826.413195968855
"('890.3',)",9196.20555912836
