,autovalores
"('sourcebus.1',)",0.24059482884542904
"('sourcebus.2',)",0.2788758722039347
"('sourcebus.3',)",0.34944775861912314
"('800.1',)",0.24246336647109243
"('800.2',)",0.2810415088014219
"('800.3',)",0.35217115047100456
"('802.1',)",5.945204037125108
"('802.2',)",6.13914427133469
"('802.3',)",9.353079651874046
"('806.1',)",6.922602479235932
"('806.2',)",7.1178684093259
"('806.3',)",11.025159767068645
"('808.1',)",14.471267051336497
"('808.2',)",14.789071300545844
"('808.3',)",15.57802226534074
"('810.2',)",8.917914320686656
"('812.1',)",8.619077138990722
"('812.2',)",12.455879350692651
"('812.3',)",13.997486099838262
"('814.1',)",14.479287367994434
"('814.2',)",12.345394384011046
"('814.3',)",18.783715440871678
"('814r.1',)",18.071493757105344
"('814r.2',)",14.31599901546607
"('814r.3',)",22.811864298377618
"('850.1',)",17.93066724189063
"('850.2',)",27.090681910233496
"('850.3',)",36.250170070402824
"('816.1',)",28.938450319797166
"('816.2',)",30.94017658988966
"('816.3',)",51.47173319893085
"('818.1',)",33.11350303375877
"('824.1',)",34.277642187052756
"('824.2',)",38.04670410443381
"('824.3',)",41.720501231255746
"('820.1',)",68.66778037450496
"('822.1',)",59.20621927881112
"('826.2',)",47.336461865417895
"('828.1',)",75.96073666126541
"('828.2',)",82.10849671445104
"('828.3',)",53.85622999027597
"('830.1',)",62.591209536266234
"('830.2',)",68.77493052344342
"('830.3',)",77.87747811644903
"('854.1',)",96.58157940165425
"('854.2',)",70.95201039952208
"('854.3',)",98.33322274514641
"('832.1',)",121.41772121772993
"('832.2',)",110.52112150254142
"('832.3',)",131.9936133050052
"('858.1',)",117.55907680168332
"('858.2',)",137.72100780712148
"('858.3',)",137.1470531166232
"('834.1',)",152.16174475413519
"('834.2',)",156.62760356035201
"('834.3',)",173.2065580485064
"('860.1',)",190.32134366023257
"('860.2',)",430.721123781277
"('860.3',)",288.322217394847
"('842.1',)",228.14607184409218
"('842.2',)",243.25996167043874
"('842.3',)",325.01026057726835
"('836.1',)",269.73052668591595
"('836.2',)",273.6919781466373
"('836.3',)",513.6901079051459
"('840.1',)",551.8012405440762
"('840.2',)",583.6827716716115
"('840.3',)",601.3009416085641
"('862.1',)",614.397894782315
"('862.2',)",655.1622638956007
"('862.3',)",649.9492595508688
"('844.1',)",726.031063361529
"('844.2',)",875.8898694560363
"('844.3',)",764.7214621399678
"('846.1',)",972.5987083239346
"('846.2',)",1146.0840567191044
"('846.3',)",1216.1251204149187
"('848.1',)",934.1688600678793
"('848.2',)",1342.7395304020554
"('848.3',)",1786.725407549943
"('852r.1',)",1552.859260661044
"('852r.2',)",2182.2769241265205
"('852r.3',)",4437.376967093286
"('888.1',)",14127.722271537648
"('888.2',)",22364.66836203161
"('888.3',)",2747.1642920229147
"('856.2',)",1588.1658352920592
"('852.1',)",29010.73034521202
"('852.2',)",32331.401059849668
"('852.3',)",9896.29925918701
"('864.1',)",2472.959446887884
"('838.2',)",4736.395371397765
"('890.1',)",2916.38898067732
"('890.2',)",11408.187739598867
"('890.3',)",12088.908221001022
