,autovalores
"('sourcebus.1',)",0.40766876828204535
"('sourcebus.2',)",0.524661183926229
"('sourcebus.3',)",0.7421854017269989
"('800.1',)",0.4108373119152506
"('800.2',)",0.5287250733023764
"('800.3',)",0.7479732291192012
"('802.1',)",10.0856250734769
"('802.2',)",10.402957519716601
"('802.3',)",16.345376831439037
"('806.1',)",13.383777601912039
"('806.2',)",12.975698957823695
"('806.3',)",19.712535313958533
"('808.1',)",21.123662851936654
"('808.2',)",30.275656769347435
"('808.3',)",31.257285496712267
"('810.2',)",18.291565597808326
"('812.1',)",18.932150522369987
"('812.2',)",20.917082205155413
"('812.3',)",32.03042521700412
"('814.1',)",27.174309146124415
"('814.2',)",29.877445470931686
"('814.3',)",32.20489984609251
"('814r.1',)",26.91042772394416
"('814r.2',)",53.91258330752132
"('814r.3',)",41.639815542086374
"('850.1',)",38.36299564019498
"('850.2',)",38.04642534473799
"('850.3',)",49.28697358199405
"('816.1',)",53.137762400202774
"('816.2',)",57.20530869639037
"('816.3',)",55.646411623056046
"('818.1',)",63.41609813587097
"('824.1',)",71.10621582371382
"('824.2',)",110.66762960704871
"('824.3',)",102.7629417057341
"('820.1',)",73.08690166677219
"('822.1',)",74.1165561986151
"('826.2',)",88.07542541932565
"('828.1',)",147.6135562427748
"('828.2',)",99.42751085187007
"('828.3',)",91.14296726692515
"('830.1',)",116.14290441634385
"('830.2',)",163.80359842249158
"('830.3',)",176.65029084237946
"('854.1',)",204.0112191331351
"('854.2',)",166.6223848791953
"('854.3',)",162.69459366422245
"('832.1',)",172.44801583217244
"('832.2',)",235.03999532394175
"('832.3',)",270.9113858467703
"('858.1',)",249.47843577296538
"('858.2',)",258.4305788633257
"('858.3',)",296.7987021858993
"('834.1',)",291.7100318260813
"('834.2',)",319.6651611843123
"('834.3',)",433.9098202681893
"('860.1',)",323.98829463517274
"('860.2',)",439.0436534135275
"('860.3',)",366.6344752946458
"('842.1',)",354.0784361226107
"('842.2',)",393.86076659667293
"('842.3',)",552.869064531841
"('836.1',)",638.2239334195784
"('836.2',)",818.4563210430138
"('836.3',)",911.6226086070014
"('840.1',)",945.3613415415385
"('840.2',)",1021.3966997353934
"('840.3',)",1084.0441307977753
"('862.1',)",1237.2316680854365
"('862.2',)",1207.4185264380446
"('862.3',)",1267.165067643049
"('844.1',)",1339.8680443410926
"('844.2',)",1603.1637384726432
"('844.3',)",1724.6545963358683
"('846.1',)",1818.8594326320938
"('846.2',)",2011.6872913320901
"('846.3',)",1908.8141730587588
"('848.1',)",2268.478927225944
"('848.2',)",45759.63425028833
"('848.3',)",5535.206676069619
"('852r.1',)",5759.76886539879
"('852r.2',)",3837.346421680409
"('852r.3',)",30476.21925223907
"('888.1',)",35695.6858459356
"('888.2',)",8683.289462522118
"('888.3',)",2986.052812086543
"('856.2',)",3537.9689535285825
"('852.1',)",13811.269741079364
"('852.2',)",28432.15231802444
"('852.3',)",2466.537174215736
"('864.1',)",3298.990248358593
"('838.2',)",2837.0037247995306
"('890.1',)",9957.320673656444
"('890.2',)",15581.765998775492
"('890.3',)",15520.295181961117
