,autovalores
"('sourcebus.1',)",0.14490385674608422
"('sourcebus.2',)",0.22583823102236203
"('sourcebus.3',)",0.19594979010897007
"('800.1',)",0.14602805630023416
"('800.2',)",0.19747813511228293
"('800.3',)",0.22759409153830223
"('802.1',)",3.5858518703891615
"('802.2',)",3.697753914774546
"('802.3',)",5.659699514975847
"('806.1',)",8.632276857586247
"('806.2',)",8.827487919869641
"('806.3',)",5.001655021453477
"('808.1',)",4.865166782539239
"('808.2',)",9.66171725292986
"('808.3',)",5.765073697140806
"('810.2',)",5.568853055726612
"('812.1',)",7.993036306941916
"('812.2',)",7.508266114745438
"('812.3',)",8.754373727587993
"('814.1',)",7.437092214220313
"('814.2',)",11.488282825985596
"('814.3',)",10.175239994482293
"('814r.1',)",11.677823255275369
"('814r.2',)",10.05938238951038
"('814r.3',)",11.593990913299875
"('850.1',)",16.010858987776754
"('850.2',)",17.400918125113837
"('850.3',)",27.620066717109022
"('816.1',)",17.562212778716617
"('816.2',)",30.920503070086852
"('816.3',)",19.521281051866644
"('818.1',)",21.6812696672624
"('824.1',)",24.08313809418835
"('824.2',)",41.11048044348977
"('824.3',)",26.65878782137234
"('820.1',)",26.933803532833704
"('822.1',)",30.75070884026712
"('826.2',)",45.31359060339726
"('828.1',)",40.199459766259196
"('828.2',)",32.57244463110082
"('828.3',)",49.07429010409331
"('830.1',)",44.02072447013804
"('830.2',)",50.67565140271045
"('830.3',)",62.617339941716274
"('854.1',)",83.96022309574403
"('854.2',)",80.31514483016593
"('854.3',)",82.21542899691688
"('832.1',)",63.57955755825584
"('832.2',)",66.09300005571363
"('832.3',)",71.41917038665467
"('858.1',)",66.69943391941406
"('858.2',)",67.07637232096685
"('858.3',)",92.74324597225107
"('834.1',)",86.05550111404936
"('834.2',)",96.97921906272035
"('834.3',)",113.62059031991444
"('860.1',)",127.18755916987399
"('860.2',)",158.49930137934922
"('860.3',)",171.69073435523612
"('842.1',)",189.51323534134204
"('842.2',)",258.5970095796069
"('842.3',)",185.9221032108367
"('836.1',)",218.12268840616642
"('836.2',)",219.4649986652855
"('836.3',)",318.8560604710371
"('840.1',)",352.96437388503136
"('840.2',)",403.0518385228469
"('840.3',)",396.1779535635883
"('862.1',)",387.1629887796281
"('862.2',)",389.25793944719493
"('862.3',)",480.17643860604505
"('844.1',)",542.821260998281
"('844.2',)",617.7597843643342
"('844.3',)",625.3626034371662
"('846.1',)",473.2930452072668
"('846.2',)",705.2301645078772
"('846.3',)",1520.0286762905585
"('848.1',)",1654.4367099347562
"('848.2',)",987.8212621346029
"('848.3',)",2824.668569982497
"('852r.1',)",1835.4794787480892
"('852r.2',)",2889.288695059143
"('852r.3',)",1137.9577711904492
"('888.1',)",508.9105894170507
"('888.2',)",19501.098589444475
"('888.3',)",850.6259641402531
"('856.2',)",1160.5166816013207
"('852.1',)",828.7671609007658
"('852.2',)",2043.3226477751134
"('852.3',)",24012.141324881744
"('864.1',)",7196.072354665475
"('838.2',)",8425.345860833973
"('890.1',)",29034.985346421094
"('890.2',)",9799.627578565844
"('890.3',)",8627.143417421095
