,autovalores
"('sourcebus.1',)",0.3224439248006764
"('sourcebus.2',)",0.34807849352947945
"('sourcebus.3',)",0.4847872202766972
"('800.1',)",0.3249553772360893
"('800.2',)",0.3507710085341055
"('800.3',)",0.4885670990075977
"('802.1',)",7.96015902421297
"('802.2',)",8.22837198358184
"('802.3',)",8.637800979530528
"('806.1',)",8.881669818682292
"('806.2',)",12.89619389049727
"('806.3',)",13.254801629529748
"('808.1',)",12.369788759425907
"('808.2',)",11.957444997245968
"('808.3',)",20.269110675420354
"('810.2',)",20.652989593383065
"('812.1',)",16.68583888555438
"('812.2',)",21.14380071656554
"('812.3',)",19.50024738684818
"('814.1',)",18.06625667035285
"('814.2',)",16.54373624072764
"('814.3',)",17.863930674750936
"('814r.1',)",24.918739298736785
"('814r.2',)",25.071614353539516
"('814r.3',)",28.506537563691943
"('850.1',)",24.866789758607503
"('850.2',)",43.09185792274441
"('850.3',)",37.600387299473766
"('816.1',)",38.59229155629122
"('816.2',)",39.6563335606484
"('816.3',)",42.78296955516571
"('818.1',)",43.693753462909434
"('824.1',)",47.656179741630666
"('824.2',)",57.838617481548354
"('824.3',)",72.00749071783173
"('820.1',)",75.67609647672258
"('822.1',)",65.40678679755024
"('826.2',)",96.07301780769582
"('828.1',)",106.43460620238125
"('828.2',)",114.93371281310479
"('828.3',)",77.78519683008543
"('830.1',)",71.05939928526715
"('830.2',)",72.09157662939154
"('830.3',)",72.6326592194483
"('854.1',)",123.01244131038104
"('854.2',)",107.41504774825728
"('854.3',)",153.1747558809122
"('832.1',)",127.93367820555711
"('832.2',)",153.84347307541387
"('832.3',)",163.3623600684764
"('858.1',)",181.63674640774227
"('858.2',)",183.37560745438591
"('858.3',)",192.90873426366412
"('834.1',)",210.60019546285105
"('834.2',)",210.5911579647215
"('834.3',)",224.4543101447082
"('860.1',)",254.6774709089564
"('860.2',)",285.86133712504505
"('860.3',)",287.80129182955494
"('842.1',)",344.98176341335756
"('842.2',)",335.9826876711889
"('842.3',)",372.34372368684126
"('836.1',)",432.87511817650494
"('836.2',)",600.4518274561336
"('836.3',)",654.0724166096463
"('840.1',)",696.8024018163344
"('840.2',)",766.8024553777046
"('840.3',)",814.4687994531992
"('862.1',)",830.9724323555595
"('862.2',)",840.3978683156463
"('862.3',)",871.4099955384162
"('844.1',)",897.7955818209599
"('844.2',)",1055.3456894715796
"('844.3',)",1187.394643628079
"('846.1',)",1332.08123114931
"('846.2',)",1580.606033471461
"('846.3',)",1800.7962287372359
"('848.1',)",2119.2605028358903
"('848.2',)",2380.7472757699124
"('848.3',)",19798.498349104328
"('852r.1',)",36628.641001238924
"('852r.2',)",5973.081148397653
"('852r.3',)",3789.9142559687084
"('888.1',)",3849.1231462830992
"('888.2',)",1477.4071220957144
"('888.3',)",32171.16399103217
"('856.2',)",2937.825304294297
"('852.1',)",1254.346658027176
"('852.2',)",11704.696160603846
"('852.3',)",24722.759521571494
"('864.1',)",1968.9023136211229
"('838.2',)",2700.289908645956
"('890.1',)",13170.245144523476
"('890.2',)",13639.396827943378
"('890.3',)",6558.7020833033675
