,autovalores
"('890.3',)",22540.81378621606
"('888.3',)",15234.051567088592
"('856.2',)",13151.395505561803
"('838.2',)",5136.011388321975
"('888.1',)",2892.7646511895014
"('852r.3',)",2481.213176633751
"('852r.2',)",2124.737622276139
"('864.1',)",985.945658284372
"('890.2',)",843.9559405164355
"('890.1',)",795.1875355719079
"('888.2',)",689.4522085910506
"('852r.1',)",539.4167096329843
"('852.3',)",472.5842320683413
"('848.2',)",424.38562416837294
"('848.1',)",375.7802667860562
"('848.3',)",292.19317650910045
"('852.2',)",277.3877273026229
"('852.1',)",272.09470530291446
"('846.3',)",235.80596509630521
"('846.2',)",219.02740759237076
"('846.1',)",189.92510359608426
"('844.3',)",184.76830945959833
"('862.3',)",158.44807369595
"('844.2',)",148.3772661865472
"('844.1',)",147.10254605374237
"('862.2',)",143.66597075580486
"('862.1',)",135.2628149547776
"('840.3',)",111.98077416589354
"('840.1',)",106.13648185168606
"('840.2',)",106.00773075507878
"('836.3',)",89.52088501010911
"('842.3',)",87.17769583530325
"('836.1',)",85.12429874327476
"('836.2',)",83.83126337674018
"('842.2',)",68.45807144843337
"('860.3',)",66.1120510500875
"('842.1',)",62.55251157013775
"('860.2',)",49.47352690776567
"('860.1',)",44.38411776405755
"('834.3',)",41.68275199421467
"('834.2',)",37.059353468884424
"('834.1',)",33.38667993657827
"('832.2',)",29.42362128687499
"('858.3',)",26.210119486240938
"('832.3',)",25.26086447544079
"('858.1',)",23.459672527432062
"('832.1',)",23.19988598294727
"('858.2',)",22.35015583262629
"('854.2',)",20.91009586623496
"('854.1',)",20.633160641204228
"('854.3',)",18.928450241454318
"('830.3',)",17.29910528989062
"('830.2',)",16.665220922386276
"('826.2',)",13.816456210483683
"('830.1',)",13.51825906768275
"('828.1',)",13.411996931415185
"('822.1',)",12.182700841491569
"('828.3',)",11.905883965894454
"('828.2',)",11.816740166304434
"('824.3',)",11.44048126437136
"('816.2',)",10.25597494887618
"('820.1',)",8.530403320291445
"('814r.3',)",7.827299272902749
"('818.1',)",7.657061830520287
"('824.2',)",7.281154859088105
"('824.1',)",7.13267174720816
"('816.3',)",6.403121806132828
"('850.3',)",5.14270281342267
"('850.2',)",5.131752979641815
"('816.1',)",5.091819947380866
"('850.1',)",4.610116271823162
"('814r.2',)",4.224351974505402
"('814.1',)",3.7499512996330253
"('812.3',)",3.0366872740978375
"('812.2',)",2.719467051427704
"('814r.1',)",2.691820709840644
"('808.2',)",2.5813599645521794
"('814.3',)",2.531433057562879
"('814.2',)",2.448929561700705
"('808.1',)",2.226908416426315
"('806.3',)",2.178182397873388
"('810.2',)",2.1388622473465064
"('808.3',)",1.9589147125998865
"('812.1',)",1.939232371538629
"('802.3',)",1.4956872779273995
"('806.1',)",1.338253510654723
"('806.2',)",1.2995526609701993
"('802.2',)",0.9640717811807122
"('802.1',)",0.9360602635388123
"('800.3',)",0.09986285415011054
"('800.1',)",0.09908990895526604
"('800.2',)",0.05283115733041962
"('sourcebus.2',)",0.052422028230935225
"('sourcebus.3',)",0.038067366407008696
"('sourcebus.1',)",0.03777440633288311
