,autovalores
"('sourcebus.1',)",0.4542356107111519
"('sourcebus.2',)",0.6529126396497876
"('sourcebus.3',)",0.9241577596073295
"('800.1',)",0.45776412408239725
"('800.2',)",0.6579711658723134
"('800.3',)",0.9313648927024896
"('802.1',)",11.240126474193003
"('802.2',)",11.590686762315178
"('802.3',)",18.215545601058107
"('806.1',)",16.133293074607963
"('806.2',)",16.65325898008339
"('806.3',)",24.359489123475313
"('808.1',)",23.539403726984276
"('808.2',)",22.761374363324673
"('808.3',)",36.23016129159513
"('810.2',)",38.963997326799436
"('812.1',)",39.912555538713704
"('812.2',)",23.30458171761723
"('812.3',)",23.569341142054306
"('814.1',)",33.79864084324128
"('814.2',)",37.19138892147758
"('814.3',)",36.04165384053969
"('814r.1',)",33.47920769691202
"('814r.2',)",60.71999642908421
"('814r.3',)",51.29488586960082
"('850.1',)",47.74900398869609
"('850.2',)",47.35432300716304
"('850.3',)",54.99878683091663
"('816.1',)",70.87267135636296
"('816.2',)",60.50706204820231
"('816.3',)",63.0652509000459
"('818.1',)",78.50770277016954
"('824.1',)",74.66564248693345
"('824.2',)",73.83882815617419
"('824.3',)",88.07392757382176
"('820.1',)",137.92457228868204
"('822.1',)",119.83870801101605
"('826.2',)",101.37272799981835
"('828.1',)",109.31566129916116
"('828.2',)",183.9208061677404
"('828.3',)",123.18836473094703
"('830.1',)",143.74993362601288
"('830.2',)",204.26652824706036
"('830.3',)",235.2205467427746
"('854.1',)",220.10519723688202
"('854.2',)",194.2557981971941
"('854.3',)",198.14065240859694
"('832.1',)",201.08429677574202
"('832.2',)",291.93745627319214
"('832.3',)",330.9185414967923
"('858.1',)",301.519306271285
"('858.2',)",310.5620348463347
"('858.3',)",342.71415255580075
"('834.1',)",370.07710702572774
"('834.2',)",396.0566145317582
"('834.3',)",488.4180627099352
"('860.1',)",500.6210183540133
"('860.2',)",389.9790510102352
"('860.3',)",392.5831523015822
"('842.1',)",437.80492310795074
"('842.2',)",478.553647403147
"('842.3',)",677.7895841315335
"('836.1',)",781.9564072327864
"('836.2',)",913.7311812650064
"('836.3',)",1057.3130132364236
"('840.1',)",1146.6681662501812
"('840.2',)",1187.5559713550222
"('840.3',)",1205.8054790954784
"('862.1',)",1482.0169840695837
"('862.2',)",1527.6271118810712
"('862.3',)",1639.2339044586242
"('844.1',)",1568.5543794824239
"('844.2',)",1988.422886249237
"('844.3',)",2175.3720455615303
"('846.1',)",2257.418955429655
"('846.2',)",2013.4657605116136
"('846.3',)",2476.443558937323
"('848.1',)",7106.348948390288
"('848.2',)",6677.060126017195
"('848.3',)",51699.32914625942
"('852r.1',)",2981.7396588884817
"('852r.2',)",30574.018305927002
"('852r.3',)",4579.51279027905
"('888.1',)",10458.325074901903
"('888.2',)",38009.69700506639
"('888.3',)",3467.1958226991237
"('856.2',)",2610.306974696232
"('852.1',)",14816.347000660602
"('852.2',)",3294.4031288012134
"('852.3',)",16829.609787255125
"('864.1',)",3966.172989539956
"('838.2',)",37791.81070848182
"('890.1',)",12320.84867820468
"('890.2',)",16595.510781449724
"('890.3',)",4074.360790844703
