,autovalores
"('sourcebus.1',)",0.01630177218310715
"('sourcebus.2',)",0.022297274267267884
"('sourcebus.3',)",0.016428199868253675
"('800.1',)",0.05611289600335867
"('800.2',)",0.022471338054398566
"('800.3',)",0.05655194495544808
"('802.1',)",0.4041246873029889
"('802.2',)",0.41607456149093963
"('802.3',)",0.6485388254351059
"('806.1',)",0.5692543754243755
"('806.2',)",0.55290051778597
"('806.3',)",0.887528546458351
"('808.1',)",1.0695724454237072
"('808.2',)",0.9064428897748391
"('808.3',)",0.845609685809894
"('810.2',)",0.9091154688804276
"('812.1',)",0.8369536607327555
"('812.2',)",1.1569152802024727
"('812.3',)",1.3155559397381875
"('814.1',)",1.1450633477982253
"('814.2',)",1.3867829734912986
"('814.3',)",1.4343900401563343
"('814r.1',)",1.8013066302639689
"('814r.2',)",2.0805135630276204
"('814r.3',)",1.9932183772526555
"('850.1',)",2.222501095099207
"('850.2',)",3.266718053052581
"('850.3',)",2.9066794956857063
"('816.1',)",4.241185552745618
"('816.2',)",2.727005536472246
"('816.3',)",4.671614087537389
"('818.1',)",5.066684803780709
"('824.1',)",3.044321015233986
"('824.2',)",2.8853202192057545
"('824.3',)",3.488843715261935
"('820.1',)",4.284398447266211
"('822.1',)",3.6850395288329625
"('826.2',)",6.282836478467338
"('828.1',)",5.040165102301334
"('828.2',)",6.709202262754758
"('828.3',)",6.940497014741392
"('830.1',)",7.17136125413439
"('830.2',)",7.9877220979060315
"('830.3',)",8.457825007199714
"('854.1',)",8.640151593665694
"('854.2',)",7.671246701925027
"('854.3',)",7.854854976003998
"('832.1',)",11.093385797070006
"('832.2',)",10.12085366381972
"('832.3',)",11.474258408837379
"('858.1',)",14.48557894922154
"('858.2',)",11.325758797728161
"('858.3',)",12.6769264444745
"('834.1',)",14.923590486667312
"('834.2',)",18.241777984474712
"('834.3',)",19.12535108589379
"('860.1',)",27.632176545277083
"('860.2',)",24.06803305915476
"('860.3',)",24.493892649247883
"('842.1',)",33.72288725600987
"('842.2',)",34.17746287021865
"('842.3',)",36.85699713295684
"('836.1',)",37.136517371676504
"('836.2',)",45.451901884541684
"('836.3',)",46.211098117560915
"('840.1',)",48.997854562097075
"('840.2',)",50.36820804226857
"('840.3',)",58.16593479394258
"('862.1',)",66.79701622308312
"('862.2',)",61.31824761078814
"('862.3',)",62.18979809772247
"('844.1',)",80.37448999378563
"('844.2',)",84.5687866885978
"('844.3',)",116.16713407134708
"('846.1',)",103.66013932376909
"('846.2',)",94.04958759084488
"('846.3',)",131.89654081405965
"('848.1',)",181.69945650038153
"('848.2',)",173.8113248935348
"('848.3',)",249.74943957841822
"('852r.1',)",373.54231024365134
"('852r.2',)",537.7641427130143
"('852r.3',)",865.0159010496459
"('888.1',)",1162.4962826940402
"('888.2',)",1285.6522342261248
"('888.3',)",95.76520543995913
"('856.2',)",155.6402053154658
"('852.1',)",148.36793811965114
"('852.2',)",345.9508123405213
"('852.3',)",259.3933252523778
"('864.1',)",444.80397199331844
"('838.2',)",8796.563091405305
"('890.1',)",10112.199401520364
"('890.2',)",3109.0863446121625
"('890.3',)",17939.253024326925
