,autovalores
"('sourcebus.1',)",0.022827488406035826
"('sourcebus.2',)",0.03146498540651985
"('sourcebus.3',)",0.023004524674730877
"('800.1',)",0.07109039804374861
"('800.2',)",0.03171058247145895
"('800.3',)",0.07164590679985201
"('802.1',)",0.565820383924233
"('802.2',)",0.5826178405576545
"('802.3',)",0.9067169751564977
"('806.1',)",0.8032849352639879
"('806.2',)",0.7801451177382891
"('806.3',)",1.5337844873505124
"('808.1',)",1.3076877931638402
"('808.2',)",1.279711833297286
"('808.3',)",1.1839966650319853
"('810.2',)",1.2832703062791968
"('812.1',)",1.1719555173441616
"('812.2',)",1.632459839845091
"('812.3',)",1.8397677361655853
"('814.1',)",1.6158016951924061
"('814.2',)",1.8167697522114927
"('814.3',)",1.7569580909905083
"('814r.1',)",2.6586433843638466
"('814r.2',)",2.5393345275163335
"('814r.3',)",2.789387651198808
"('850.1',)",3.1108187445384115
"('850.2',)",4.65328875141466
"('850.3',)",3.68212820224839
"('816.1',)",3.6544291636565176
"('816.2',)",3.846348697380945
"('816.3',)",6.0800537633615
"('818.1',)",6.728698864706235
"('824.1',)",7.2620347017124764
"('824.2',)",4.29394886859606
"('824.3',)",4.701709334560162
"('820.1',)",5.454328167663707
"('822.1',)",5.158574417382343
"('826.2',)",8.585770353071558
"('828.1',)",7.10937811071957
"('828.2',)",8.512938829152064
"('828.3',)",9.991291810382052
"('830.1',)",9.674609568402918
"('830.2',)",9.939028559115934
"('830.3',)",12.383242681719535
"('854.1',)",12.171673735794652
"('854.2',)",10.27492694045768
"('854.3',)",11.251696420734785
"('832.1',)",14.208561206067339
"('832.2',)",15.458985741089352
"('832.3',)",15.27181371316644
"('858.1',)",19.337075926537
"('858.2',)",20.66231499681515
"('858.3',)",15.87424641531295
"('834.1',)",16.053192472505007
"('834.2',)",25.54927642522497
"('834.3',)",25.575721076645937
"('860.1',)",39.33839192757725
"('860.2',)",32.24977196039625
"('860.3',)",32.10389909231048
"('842.1',)",43.43823799614883
"('842.2',)",45.38217963163536
"('842.3',)",52.51144369632041
"('836.1',)",51.771538131289255
"('836.2',)",59.34999079582164
"('836.3',)",61.956233225393454
"('840.1',)",68.46045843047095
"('840.2',)",76.0381171483739
"('840.3',)",83.05329376614887
"('862.1',)",87.1044015608508
"('862.2',)",92.07942627692749
"('862.3',)",65.89054697165385
"('844.1',)",110.28211440932796
"('844.2',)",143.53098957121156
"('844.3',)",152.09512912276574
"('846.1',)",114.63196641299275
"('846.2',)",179.2154808693546
"('846.3',)",255.5189741457031
"('848.1',)",237.7346929011967
"('848.2',)",191.6438824454199
"('848.3',)",1247.7759863969159
"('852r.1',)",115.84133759913847
"('852r.2',)",345.4092838836245
"('852r.3',)",465.0844550351041
"('888.1',)",688.0614877800157
"('888.2',)",1584.4546436275996
"('888.3',)",1791.9074458529317
"('856.2',)",498.39179117632295
"('852.1',)",10553.60311571769
"('852.2',)",12152.6607366823
"('852.3',)",118.83104224497761
"('864.1',)",197.59680163131716
"('838.2',)",331.19669216587994
"('890.1',)",3845.2694085345415
"('890.2',)",578.475672435873
"('890.3',)",19874.69150195524
