,autovalores
"('sourcebus.1',)",0.07667867978889259
"('sourcebus.2',)",0.10655330448217307
"('sourcebus.3',)",0.15298999846885755
"('800.1',)",0.07727341570297107
"('800.2',)",0.10738487805498301
"('800.3',)",0.1541808311633001
"('802.1',)",1.8990882857873617
"('802.2',)",1.9568790815712676
"('802.3',)",3.017383517062158
"('806.1',)",2.719953545629872
"('806.2',)",2.6413988233206807
"('806.3',)",4.518470684169266
"('808.1',)",4.620939161216977
"('808.2',)",5.22842079772422
"('808.3',)",3.9751014496948787
"('810.2',)",4.353381638705171
"('812.1',)",3.7799250017997674
"('812.2',)",3.9067983311626433
"('812.3',)",3.9360952114530803
"('814.1',)",5.865727642416155
"('814.2',)",6.131730928903507
"('814.3',)",5.527547335501122
"('814r.1',)",5.470699683839341
"('814r.2',)",8.579827070398748
"('814r.3',)",7.920977428657194
"('850.1',)",7.857819030523718
"('850.2',)",9.33313721622587
"('850.3',)",10.410737805641743
"('816.1',)",11.90818919844398
"('816.2',)",16.060836016840486
"('816.3',)",13.068256822194321
"('818.1',)",13.005300690528449
"('824.1',)",19.453067025995907
"('824.2',)",14.525434365827929
"('824.3',)",21.97058318696086
"('820.1',)",23.729074967944396
"('822.1',)",25.841065577368227
"('826.2',)",17.283791489456103
"('828.1',)",18.377935574334053
"('828.2',)",24.27050256021562
"('828.3',)",20.86125877213774
"('830.1',)",24.00170356341163
"('830.2',)",40.33207542522122
"('830.3',)",33.89655020440593
"('854.1',)",34.447132645155676
"('854.2',)",35.40672493722607
"('854.3',)",38.37803860683885
"('832.1',)",42.86533484336179
"('832.2',)",43.19616953758251
"('832.3',)",51.7932552811634
"('858.1',)",50.12278035282437
"('858.2',)",46.909008844654785
"('858.3',)",52.54975831623357
"('834.1',)",53.19691951356509
"('834.2',)",64.40273542498699
"('834.3',)",58.926596034507945
"('860.1',)",77.8504579807073
"('860.2',)",91.78341344012036
"('860.3',)",103.84590661647906
"('842.1',)",118.80534690581602
"('842.2',)",135.38451310960832
"('842.3',)",129.8904703211068
"('836.1',)",152.2613294855049
"('836.2',)",142.56327286593378
"('836.3',)",189.12553201781603
"('840.1',)",171.48423255952764
"('840.2',)",211.97505022429678
"('840.3',)",219.31455049027167
"('862.1',)",232.81569752454524
"('862.2',)",251.63982517278777
"('862.3',)",270.33763226742434
"('844.1',)",292.95471289618916
"('844.2',)",323.4733463425083
"('844.3',)",286.2332476752069
"('846.1',)",362.9311803516803
"('846.2',)",382.3715154704779
"('846.3',)",423.14704865364683
"('848.1',)",566.4247314017292
"('848.2',)",681.3074452908816
"('848.3',)",761.9937066296576
"('852r.1',)",861.2503811215423
"('852r.2',)",1170.5204671902645
"('852r.3',)",1667.0094892332743
"('888.1',)",478.2434606806387
"('888.2',)",1564.4109464007672
"('888.3',)",16521.56308560224
"('856.2',)",19521.47410134177
"('852.1',)",4409.18821076159
"('852.2',)",5392.451247952473
"('852.3',)",472.49697729718025
"('864.1',)",956.1406065975275
"('838.2',)",4481.538436576357
"('890.1',)",7357.137070527217
"('890.2',)",25958.92917803247
"('890.3',)",1374.500643505239
