,autovalores
"('888.1',)",41387.90270989366
"('888.2',)",34132.91387245726
"('838.2',)",26739.02881406231
"('888.3',)",25296.029902283
"('890.2',)",14736.328670473891
"('890.1',)",14488.98357773807
"('864.1',)",12934.946327080663
"('890.3',)",8313.91502559574
"('852r.3',)",7397.462161532309
"('848.1',)",4821.32076864968
"('848.2',)",4717.055793972782
"('852r.2',)",3366.071138579243
"('852.3',)",3155.261203458193
"('852.2',)",2865.251838955109
"('856.2',)",2620.902003258003
"('852.1',)",2407.30500753875
"('848.3',)",2145.740414678402
"('846.3',)",1966.3482231503913
"('846.2',)",1705.6069522936962
"('846.1',)",1678.618291229742
"('844.3',)",1554.1162582928932
"('844.1',)",1474.890217867563
"('862.3',)",1337.3647672468232
"('862.2',)",1127.600941234339
"('852r.1',)",1060.029951971395
"('862.1',)",1035.3742791517598
"('844.2',)",1019.5560457884518
"('840.3',)",988.8921978243486
"('840.2',)",901.5471688214758
"('840.1',)",833.1462846303367
"('836.3',)",767.3470174654835
"('836.2',)",742.2257477472891
"('836.1',)",538.6406553427558
"('842.3',)",465.9096390609857
"('860.2',)",392.93998418373775
"('860.3',)",391.83654743504695
"('842.1',)",339.5629436877134
"('842.2',)",324.0693269218538
"('860.1',)",314.8890917936494
"('834.3',)",275.73202781698393
"('858.3',)",266.87937563122387
"('834.2',)",254.52206394613336
"('834.1',)",246.40151097906133
"('858.1',)",228.25254499866315
"('858.2',)",224.03959930904009
"('832.3',)",207.74819710643936
"('832.2',)",195.70521502138317
"('830.3',)",180.51613274363888
"('832.1',)",152.31801314775282
"('854.1',)",146.72479989603855
"('854.2',)",146.25807549993476
"('854.3',)",135.99301695228002
"('830.1',)",135.97368469441653
"('820.1',)",122.62040022490085
"('830.2',)",97.13498214354124
"('824.2',)",91.9154260203463
"('824.3',)",90.13225765280306
"('828.3',)",83.07395101917864
"('828.2',)",82.83835430933951
"('828.1',)",73.55133070277867
"('826.2',)",73.45371272004043
"('822.1',)",72.31370866631488
"('824.1',)",59.47900728442918
"('818.1',)",53.118278536106416
"('816.3',)",50.37986549750966
"('850.1',)",48.89624089324451
"('816.1',)",47.72906572436642
"('816.2',)",47.00653995574132
"('850.3',)",44.724386366230696
"('814r.3',)",35.06709357780162
"('814r.2',)",31.90989511045071
"('850.2',)",31.647369082656223
"('814.3',)",29.102355013166573
"('808.3',)",26.645562960425124
"('808.2',)",26.02590894456643
"('808.1',)",25.758055256237814
"('814.1',)",24.844475093275058
"('814.2',)",22.650562149020573
"('814r.1',)",22.422398311841654
"('810.2',)",19.21170917010351
"('812.3',)",19.029350194825273
"('806.3',)",16.484363065581892
"('812.2',)",15.745407951360926
"('812.1',)",15.217121642741148
"('806.2',)",14.887051433932077
"('806.1',)",11.150299039063514
"('802.3',)",10.819719196146652
"('802.2',)",9.464069232926
"('802.1',)",9.171094250583387
"('800.3',)",0.6219855039585019
"('sourcebus.3',)",0.6171728111818899
"('800.2',)",0.44044821008053414
"('sourcebus.2',)",0.43706424038650893
"('800.1',)",0.37374610225604016
"('sourcebus.1',)",0.3708615639770844
