,autovalores
"('852.1',)",33543.60414551241
"('852.2',)",30228.94420521332
"('888.1',)",23149.279999180675
"('852r.3',)",15927.267331052233
"('890.3',)",12643.354428143944
"('890.2',)",12033.368412508155
"('852.3',)",10546.741894703513
"('890.1',)",5316.0932068404
"('888.2',)",4932.114212567469
"('864.1',)",3208.997764359986
"('888.3',)",3079.6563743164274
"('838.2',)",2632.988139693635
"('852r.1',)",2355.8649475144734
"('848.3',)",1983.4342285534149
"('856.2',)",1740.1854689236689
"('852r.2',)",1700.9592548053488
"('848.2',)",1497.0614015710978
"('848.1',)",1313.598068421174
"('846.3',)",1277.7566969369007
"('846.1',)",1086.1564665652209
"('846.2',)",1036.275542781903
"('844.2',)",976.4272930919585
"('844.3',)",856.8918424547315
"('862.3',)",777.7222684675738
"('844.1',)",728.2054071190487
"('862.1',)",707.7340715790353
"('862.2',)",686.0068665556566
"('840.3',)",665.3818718296474
"('840.2',)",651.0520270936225
"('840.1',)",594.6144314202984
"('836.3',)",567.286337381324
"('836.2',)",484.8134659462815
"('842.1',)",358.97878681831145
"('842.3',)",307.3302370488183
"('836.1',)",305.30458113557194
"('842.2',)",291.9174917232849
"('860.3',)",258.39405285513413
"('860.2',)",247.21460617872637
"('860.1',)",210.70159429610052
"('834.3',)",189.733624689308
"('834.2',)",174.55243320402917
"('858.3',)",170.75914669289136
"('858.2',)",155.23505032300466
"('834.1',)",152.2826270571036
"('858.1',)",147.92612391328993
"('832.3',)",132.09432961243363
"('832.1',)",131.97274744344557
"('832.2',)",124.28734830060522
"('854.3',)",108.30451111983277
"('830.3',)",105.30160139097477
"('828.3',)",92.52849761211411
"('854.2',)",87.22021370946544
"('828.1',)",85.63161333673152
"('826.2',)",77.366296157566
"('854.1',)",71.61239363458334
"('830.2',)",69.67076389530574
"('830.1',)",67.10255597122573
"('822.1',)",64.64227725916803
"('828.2',)",60.296940054484615
"('816.1',)",57.987380996491865
"('820.1',)",53.04371495390782
"('824.3',)",46.82258691822976
"('824.2',)",40.88003056355453
"('850.3',)",38.548283107643215
"('818.1',)",36.860819861031935
"('824.1',)",36.78980827873685
"('816.3',)",33.8908054442815
"('816.2',)",32.32842697132718
"('850.2',)",30.42842972383666
"('814r.3',)",24.537019562804794
"('814.3',)",20.920165708412817
"('814r.1',)",20.278355994449072
"('850.1',)",20.11690806737808
"('812.1',)",17.369106734775634
"('808.2',)",16.663411775600586
"('808.1',)",16.312839863277965
"('812.3',)",15.740212278588636
"('814.1',)",15.534192105428989
"('814r.2',)",15.35724218449855
"('812.2',)",13.955839040414453
"('814.2',)",13.836422047230835
"('806.3',)",11.761620046230439
"('806.2',)",10.503915138630019
"('810.2',)",10.005807729711286
"('808.3',)",9.67201289273596
"('802.3',)",7.635389220395051
"('806.1',)",7.427706319655561
"('802.2',)",6.881113862620452
"('802.1',)",6.659178259069668
"('800.3',)",0.3951542579450454
"('sourcebus.3',)",0.3920977809647398
"('800.2',)",0.30148886050300816
"('sourcebus.2',)",0.29916863331696986
"('800.1',)",0.2717714592283931
"('sourcebus.1',)",0.26967526798664343
