,autovalores
"('848.2',)",43204.54134230651
"('852r.3',)",34792.291369167004
"('890.3',)",27456.124165371486
"('888.3',)",27419.024186788967
"('890.1',)",15096.124438854207
"('890.2',)",14934.813296974204
"('888.2',)",13319.479601838953
"('838.2',)",8988.767019825755
"('852r.2',)",7930.952301179342
"('846.3',)",5206.715121679178
"('848.1',)",5055.822629107306
"('848.3',)",3550.9626514601973
"('888.1',)",3317.7547408513933
"('864.1',)",3039.0863214015853
"('852.3',)",2786.7134927170896
"('852.2',)",2584.79699966768
"('852.1',)",2272.5378585736703
"('852r.1',)",2099.6395371983667
"('844.3',)",1820.4435804250243
"('846.1',)",1782.2401521141767
"('846.2',)",1665.2110270838439
"('844.2',)",1580.7455348389185
"('844.1',)",1446.2980309825641
"('862.3',)",1215.2215723258214
"('856.2',)",1144.9025149901272
"('862.2',)",1118.1890644955522
"('862.1',)",1096.3549989243304
"('840.3',)",1029.3479836809297
"('840.2',)",951.1952722930531
"('840.1',)",879.6986289297391
"('836.3',)",827.7088504236406
"('836.2',)",775.2096907130974
"('836.1',)",579.499598850188
"('842.3',)",501.66810976240697
"('860.2',)",411.7609214123306
"('860.1',)",410.1266273145308
"('860.3',)",361.2281040481983
"('842.2',)",336.7925147878627
"('842.1',)",336.6886998156412
"('834.3',)",295.7003936897493
"('858.3',)",288.53875293127555
"('834.2',)",270.04703350062164
"('834.1',)",267.05654985368136
"('858.1',)",245.87898354180916
"('858.2',)",238.59288413009241
"('832.3',)",224.87092554233809
"('832.2',)",211.83908816725082
"('830.3',)",190.37837264269
"('854.3',)",160.8561428768545
"('854.2',)",158.99288017918494
"('854.1',)",154.7611151873936
"('822.1',)",147.3797256915106
"('832.1',)",146.9654206757442
"('820.1',)",132.86597052845588
"('830.2',)",104.9116465705112
"('824.2',)",99.60152033147625
"('824.3',)",95.41045631755979
"('828.3',)",89.72573245943875
"('830.1',)",86.43834273722891
"('828.2',)",79.46202017522629
"('828.1',)",73.8085386075249
"('826.2',)",72.66543336955412
"('824.1',)",64.22944342981916
"('818.1',)",57.31706762177811
"('816.3',)",52.59690681860209
"('816.1',)",51.620639108812924
"('814r.2',)",50.994665962953846
"('816.2',)",49.61298518051648
"('850.3',)",46.67978621577186
"('814r.3',)",37.74273174786907
"('850.1',)",34.554146647403215
"('850.2',)",34.26941054327078
"('814.3',)",30.437373751406785
"('810.2',)",28.84410746425895
"('808.2',)",28.146345854385867
"('808.1',)",27.673980705097588
"('814.2',)",26.907650292251645
"('814.1',)",24.49781833533797
"('814r.1',)",24.25555667179699
"('808.3',)",20.02797615705135
"('812.3',)",19.83489341483131
"('806.3',)",17.80985704069251
"('812.2',)",17.051065211097242
"('812.1',)",16.477064051094807
"('802.3',)",15.505809643650013
"('806.2',)",12.062555571308026
"('806.1',)",11.699976773618099
"('802.2',)",9.864682473516448
"('802.1',)",9.561684565548754
"('800.3',)",0.6736005221624597
"('sourcebus.3',)",0.6683883213007399
"('800.2',)",0.4765035386178514
"('sourcebus.2',)",0.47284176301955433
"('800.1',)",0.38957174850164117
"('sourcebus.1',)",0.38656612221358866
