,autovalores
"('852r.1',)",44506.19650558839
"('852r.3',)",35254.5401141867
"('888.2',)",28964.72138025051
"('852.3',)",27957.779988034716
"('890.3',)",15343.960507308755
"('838.2',)",15240.308946203657
"('852.2',)",13576.18237985924
"('890.2',)",9478.974088475701
"('888.1',)",8313.662434268219
"('848.2',)",5486.726556450633
"('848.3',)",5299.375215715125
"('852r.2',)",3693.4081146577932
"('856.2',)",3430.6727541470564
"('864.1',)",3168.597909533214
"('852.1',)",2893.013671913727
"('890.1',)",2713.3114969840185
"('888.3',)",2368.7195678231888
"('848.1',)",2188.371771402735
"('846.2',)",1916.8594749283216
"('846.3',)",1845.6590322580487
"('846.1',)",1743.902217639279
"('844.3',)",1655.0305308746267
"('844.2',)",1525.6103772335289
"('844.1',)",1278.4695448125565
"('862.3',)",1206.7124906644285
"('862.2',)",1178.441757153181
"('862.1',)",1152.4490260459568
"('840.3',)",1057.4757592269907
"('840.2',)",986.8874499931984
"('840.1',)",912.5577865632279
"('836.3',)",871.1880080505283
"('836.2',)",797.5122122939408
"('836.1',)",609.2115601600715
"('842.3',)",527.5955814229415
"('860.2',)",425.7421896342211
"('860.1',)",422.2923041970516
"('842.1',)",377.528476742354
"('860.3',)",352.01533509106383
"('842.2',)",345.668141306761
"('834.3',)",310.0912513542543
"('834.2',)",304.28522741563637
"('858.3',)",282.09468449301744
"('834.1',)",281.08306908856747
"('832.3',)",258.5860966622242
"('858.2',)",248.78260928207652
"('858.1',)",237.32351010841734
"('832.2',)",223.57432423368613
"('830.3',)",197.35031627335394
"('854.1',)",167.92173114095237
"('854.3',)",166.81397628223195
"('854.2',)",160.81132734506357
"('830.1',)",155.68372409721786
"('832.1',)",154.92877748545462
"('826.2',)",140.3232099500945
"('830.2',)",110.58883702193346
"('824.1',)",105.19680242463875
"('824.3',)",99.16239394618583
"('828.2',)",94.63454703094006
"('828.3',)",88.85705224046893
"('828.1',)",83.82526284343015
"('822.1',)",73.97231796394398
"('820.1',)",72.88950323269782
"('824.2',)",67.70331523722314
"('818.1',)",60.395900594215874
"('816.2',)",54.44704224421316
"('816.3',)",54.153179750684764
"('814r.2',)",52.48383615355747
"('816.1',)",51.43002806261936
"('850.3',)",48.02445103841799
"('814r.3',)",39.70891055927996
"('850.1',)",36.479784167991966
"('850.2',)",36.178935255543045
"('814.3',)",31.350568001083452
"('810.2',)",30.453263466597623
"('808.3',)",29.71587959429965
"('808.2',)",29.006134925036154
"('814.2',)",28.409368059765043
"('814.1',)",25.849426357536004
"('814r.1',)",25.596364405123698
"('808.1',)",20.592249547600396
"('812.3',)",20.392123113213177
"('806.3',)",18.772942720118927
"('812.2',)",18.0020303709958
"('812.1',)",17.39447051854893
"('802.3',)",15.937172145004467
"('806.1',)",12.72981124663128
"('806.2',)",12.34418101963232
"('802.2',)",10.141836194438035
"('802.1',)",9.831549422308848
"('800.3',)",0.7111974782282356
"('sourcebus.3',)",0.7056942823757064
"('800.2',)",0.5028764600857195
"('sourcebus.2',)",0.49901158104566046
"('800.1',)",0.400521040201011
"('sourcebus.1',)",0.39743155438060485
