,autovalores
"('838.2',)",29536.01524032841
"('852.3',)",24828.51099379165
"('888.1',)",19980.705953858527
"('890.2',)",10201.782698077837
"('890.1',)",9270.425506507252
"('890.3',)",9148.211759962278
"('864.1',)",7669.340210457687
"('852r.3',)",3163.860161466119
"('852r.2',)",3068.04590178611
"('852.2',)",2167.7072191995226
"('852r.1',)",1957.8301662255576
"('848.3',)",1808.545833077625
"('848.2',)",1632.9919759968318
"('852.1',)",1236.888699914277
"('856.2',)",1228.872985078762
"('848.1',)",1070.9276036805838
"('888.3',)",919.7528195660362
"('888.2',)",901.6929453831068
"('846.2',)",771.1224304756058
"('844.3',)",672.8234944768941
"('846.1',)",665.6819055124278
"('862.3',)",593.8172532442492
"('846.3',)",548.560005153654
"('844.2',)",516.393088622936
"('844.1',)",508.2748235323733
"('862.1',)",435.36967859154487
"('840.3',)",427.986278988941
"('862.2',)",422.2177788012907
"('840.2',)",420.4834789966285
"('840.1',)",387.37208939889297
"('836.3',)",349.06397649082714
"('842.2',)",284.1307748074122
"('836.1',)",234.9886049861846
"('842.3',)",229.84495909292696
"('842.1',)",202.58463533202178
"('836.2',)",195.61487752320218
"('860.3',)",186.82083815004623
"('860.2',)",170.11544458416077
"('860.1',)",136.58940063268562
"('834.3',)",123.25784662382047
"('834.2',)",106.05869494141137
"('858.3',)",101.60996192152358
"('834.1',)",93.9502218279024
"('832.1',)",90.45472018515572
"('854.3',)",89.99504925325958
"('854.2',)",88.07263167782885
"('858.1',)",78.28015958789854
"('832.2',)",73.2247789089283
"('854.1',)",70.95718375766873
"('832.3',)",68.3162954604365
"('858.2',)",67.93731496184779
"('830.3',)",64.72409789365832
"('830.2',)",54.17699279794807
"('828.3',)",53.97060114886675
"('826.2',)",49.855610354305476
"('830.1',)",47.6010387462721
"('824.2',)",45.190930518309976
"('828.1',)",43.2284626297269
"('828.2',)",35.76624880779825
"('816.2',)",33.932762285935944
"('822.1',)",32.88799248445591
"('850.3',)",29.0979695661131
"('824.3',)",28.843532643260087
"('820.1',)",28.76181981024332
"('824.1',)",26.0938035114228
"('818.1',)",23.352809306080008
"('816.3',)",21.38680333911669
"('816.1',)",19.278431192153857
"('850.2',)",18.541924914939116
"('850.1',)",17.40445756154436
"('814.2',)",12.599084540408704
"('814r.1',)",12.49492240176635
"('814r.3',)",12.40738810006291
"('814.3',)",11.0063285633263
"('814r.2',)",10.878702629846574
"('808.2',)",10.564333942423909
"('806.2',)",9.71209294836855
"('806.1',)",9.49779627352388
"('812.2',)",9.439870173104964
"('812.1',)",8.587692126886392
"('812.3',)",8.248865200972919
"('814.1',)",8.171257733767419
"('802.3',)",6.211185720717319
"('808.3',)",6.169776343191451
"('810.2',)",5.957766470611412
"('806.3',)",5.408998839098561
"('808.1',)",5.2632349595346675
"('802.2',)",4.06286272597982
"('802.1',)",3.939268225158267
"('800.3',)",0.24358728677683844
"('sourcebus.2',)",0.24170739524498697
"('800.2',)",0.2135594398460896
"('sourcebus.3',)",0.21190764791172098
"('800.1',)",0.1604489418099577
"('sourcebus.1',)",0.15921362228484265
