,autovalores
"('848.2',)",42938.09566199498
"('852r.3',)",34696.84457645915
"('838.2',)",27352.237999284884
"('888.2',)",27105.34619662735
"('890.2',)",15044.561137009649
"('890.1',)",14870.849964984183
"('888.3',)",13265.136704157623
"('864.1',)",8889.166271837848
"('852r.2',)",7852.701003000294
"('846.2',)",5149.811368817496
"('846.3',)",5006.092365614571
"('852r.1',)",3522.798551328967
"('888.1',)",3294.3249312992234
"('852.3',)",3013.2243779468263
"('856.2',)",2763.6285435323434
"('852.1',)",2558.588059817135
"('852.2',)",2253.4825272516664
"('848.3',)",2080.7505270509237
"('844.3',)",1801.220047358539
"('846.1',)",1769.1545820726592
"('848.1',)",1649.003627141261
"('844.2',)",1565.3550033056576
"('844.1',)",1430.202589916955
"('862.3',)",1202.3297249418376
"('890.3',)",1132.3605519792206
"('862.2',)",1105.950779637805
"('862.1',)",1084.9890802988996
"('840.3',)",1023.5111831238605
"('840.2',)",943.905091334813
"('840.1',)",872.9676347753333
"('836.3',)",818.7682101344514
"('836.2',)",770.5487844974411
"('836.1',)",573.4655981236361
"('842.3',)",496.39580095422053
"('842.2',)",408.87593586890193
"('842.1',)",407.61861054579595
"('860.3',)",357.97442303588656
"('860.2',)",334.9454140103204
"('860.1',)",333.5323114169848
"('834.3',)",292.76187534175267
"('834.1',)",285.3408806618484
"('834.2',)",267.78280302956114
"('858.3',)",264.0048072083927
"('858.1',)",243.28736432681688
"('858.2',)",236.48355278325639
"('832.3',)",222.3421226084201
"('832.2',)",209.45639152851925
"('854.1',)",188.94268345435788
"('832.1',)",159.62136505324895
"('830.2',)",157.18055733308776
"('854.2',)",153.51928162907444
"('828.3',)",145.69449642822067
"('854.3',)",145.34672227376464
"('826.2',)",131.35238893441996
"('830.3',)",103.76051332180904
"('824.2',)",98.46595443208737
"('824.3',)",94.63996547550813
"('828.2',)",88.72892301755196
"('830.1',)",85.9351696100456
"('822.1',)",78.57526662359113
"('828.1',)",73.77304562349809
"('820.1',)",72.61688526264433
"('824.1',)",63.52565548128959
"('818.1',)",56.69402357557633
"('816.3',)",52.27601422485411
"('816.1',)",51.046346907470586
"('814r.2',)",50.688676584460275
"('816.2',)",49.23585746035461
"('850.3',)",46.39942901051338
"('814r.3',)",37.34522501592304
"('850.1',)",34.16340003054842
"('850.2',)",33.88193916060565
"('814.3',)",30.24649620744752
"('810.2',)",28.518218561849
"('808.3',)",27.82944274427793
"('808.2',)",27.39843138629533
"('814.2',)",26.602850567082633
"('814.1',)",24.224080449398823
"('814r.1',)",23.9839657203188
"('808.1',)",19.91059780964712
"('812.3',)",19.71901232280561
"('806.3',)",17.614170163285575
"('812.2',)",16.858111220153397
"('812.1',)",16.290892820456886
"('802.3',)",15.416407968830486
"('806.2',)",11.927399683527911
"('806.1',)",11.569518109742047
"('802.2',)",9.807048727840465
"('802.1',)",9.505535343897206
"('800.3',)",0.6659723419236175
"('sourcebus.3',)",0.6608191831324667
"('800.2',)",0.47116167579272106
"('sourcebus.2',)",0.46754104785173245
"('800.1',)",0.3872949211422653
"('sourcebus.1',)",0.3843067252095979
