,autovalores
"('sourcebus.1',)",0.19526137230110804
"('sourcebus.2',)",0.24521000714668093
"('sourcebus.3',)",0.2866609191042216
"('800.1',)",0.19677681357493107
"('800.2',)",0.24711772103883678
"('800.3',)",0.28889321682144353
"('802.1',)",4.828806101016632
"('802.2',)",4.982570843665722
"('802.3',)",7.5991610473637525
"('806.1',)",11.685962420894453
"('806.2',)",11.947435938175069
"('806.3',)",6.258974590832314
"('808.1',)",6.089067962234641
"('808.2',)",12.804820392979142
"('808.3',)",9.782268537846127
"('810.2',)",7.316318477371504
"('812.1',)",7.06693404384364
"('812.2',)",11.388219050766669
"('812.3',)",10.113584919502506
"('814.1',)",10.0204469632109
"('814.2',)",12.734408785835397
"('814.3',)",15.370323275080139
"('814r.1',)",14.820064672175011
"('814r.2',)",12.588375054360766
"('814r.3',)",20.093361704604956
"('850.1',)",14.711750368886914
"('850.2',)",22.090724179247392
"('850.3',)",32.459701491986706
"('816.1',)",23.582126026016788
"('816.2',)",41.63045611806818
"('816.3',)",25.90017121939272
"('818.1',)",27.544527172321413
"('824.1',)",30.1703764383561
"('824.2',)",34.15213573515952
"('824.3',)",33.40164553708926
"('820.1',)",38.92002385406397
"('822.1',)",55.5163547572642
"('826.2',)",50.52618282314085
"('828.1',)",61.33955925446342
"('828.2',)",43.794457075482605
"('828.3',)",66.35023803093503
"('830.1',)",55.0723685878066
"('830.2',)",64.07523508240163
"('830.3',)",66.90885969979514
"('854.1',)",82.66956615524622
"('854.2',)",82.0917129951076
"('854.3',)",69.56968722393376
"('832.1',)",89.66402150028
"('832.2',)",104.40271003424397
"('832.3',)",107.58572775083229
"('858.1',)",95.57682393118837
"('858.2',)",111.24171267728609
"('858.3',)",123.92308753899701
"('834.1',)",113.39565119174624
"('834.2',)",128.6459259201781
"('834.3',)",146.39211829144875
"('860.1',)",160.0490309685201
"('860.2',)",197.12805581418215
"('860.3',)",257.1346178196735
"('842.1',)",233.62102231731174
"('842.2',)",225.26373668295423
"('842.3',)",218.02753065066656
"('836.1',)",274.3107535625859
"('836.2',)",348.6936641072506
"('836.3',)",423.73856576640384
"('840.1',)",473.272335208571
"('840.2',)",486.8443296611054
"('840.3',)",503.2164615283937
"('862.1',)",506.62211510376505
"('862.2',)",575.1982828710109
"('862.3',)",720.1052571629056
"('844.1',)",625.4281910020093
"('844.2',)",635.8108911490482
"('844.3',)",802.9240219537004
"('846.1',)",781.5982620265278
"('846.2',)",937.3759372381373
"('846.3',)",1056.992455939253
"('848.1',)",1282.557488446322
"('848.2',)",1892.6774220489597
"('848.3',)",1480.1975419227135
"('852r.1',)",2167.410359909215
"('852r.2',)",2266.457891354085
"('852r.3',)",530.1192464533856
"('888.1',)",3676.4334536217343
"('888.2',)",1103.2175539657137
"('888.3',)",21090.81910849955
"('856.2',)",26789.478056253633
"('852.1',)",8744.1789013224
"('852.2',)",11407.15424907318
"('852.3',)",1395.2581803272064
"('864.1',)",3857.108287540108
"('838.2',)",30739.478229072938
"('890.1',)",10274.139127111963
"('890.2',)",11111.186064144911
"('890.3',)",2487.246796159395
