,autovalores
"('sourcebus.1',)",0.3799426739597978
"('sourcebus.2',)",0.4574451315745672
"('sourcebus.3',)",0.6463872558581633
"('800.1',)",0.3828972115011392
"('800.2',)",0.460987378359479
"('800.3',)",0.6514278391882468
"('802.1',)",9.397044266184086
"('802.2',)",9.6957267930712
"('802.3',)",15.244063628610405
"('806.1',)",11.321075698511802
"('806.2',)",11.669975162737078
"('806.3',)",17.240827020756097
"('808.1',)",26.86681039441213
"('808.2',)",27.227709973605677
"('808.3',)",19.68383144499021
"('810.2',)",27.897622575507057
"('812.1',)",15.935889976401729
"('812.2',)",16.490200934212364
"('812.3',)",19.495176695180746
"('814.1',)",26.021585991036897
"('814.2',)",23.70275216541013
"('814.3',)",29.876738004069566
"('814r.1',)",23.46667790946107
"('814r.2',)",50.10141047788053
"('814r.3',)",36.58903835959003
"('850.1',)",33.4183261778672
"('850.2',)",33.143116603384705
"('850.3',)",45.85707062628637
"('816.1',)",49.95055615299478
"('816.2',)",48.50901234829318
"('816.3',)",51.65828606217104
"('818.1',)",55.50812304412487
"('824.1',)",62.18512957226645
"('824.2',)",96.30046407428229
"('824.3',)",93.16187877082322
"('820.1',)",72.52116950093433
"('822.1',)",76.88330506488451
"('826.2',)",73.70306052843148
"('828.1',)",128.46591091672627
"('828.2',)",86.82824309064225
"('828.3',)",84.96211243159298
"('830.1',)",142.48088051780434
"('830.2',)",153.72432011226215
"('830.3',)",101.56697116975197
"('854.1',)",186.18471803775816
"('854.2',)",151.13756285405367
"('854.3',)",142.25758551499098
"('832.1',)",157.24162245775295
"('832.2',)",204.91172420457215
"('832.3',)",217.51872368679088
"('858.1',)",238.33321599276297
"('858.2',)",232.42197927893602
"('858.3',)",258.18532363746095
"('834.1',)",279.2406022038504
"('834.2',)",263.4388614562959
"('834.3',)",287.1449254838354
"('860.1',)",402.7862523815427
"('860.2',)",403.3395379239883
"('860.3',)",327.44455683401924
"('842.1',)",351.821521505532
"('842.2',)",331.4000892134475
"('842.3',)",486.3315815798193
"('836.1',)",561.9559999692659
"('836.2',)",761.5000787424245
"('836.3',)",801.6865424511703
"('840.1',)",860.0113200358725
"('840.2',)",929.9603796010167
"('840.3',)",1012.2519562933584
"('862.1',)",1082.6098645383242
"('862.2',)",1063.3330813072998
"('862.3',)",1108.4458292140873
"('844.1',)",1177.6936602800367
"('844.2',)",1399.5102504093923
"('844.3',)",1535.750640386209
"('846.1',)",1617.8904270687306
"('846.2',)",1765.7105101011894
"('846.3',)",1743.1119042166192
"('848.1',)",2043.9267412276529
"('848.2',)",5041.247065812556
"('848.3',)",4910.963222278224
"('852r.1',)",42428.016431719385
"('852r.2',)",34513.07547713903
"('852r.3',)",3469.879273717337
"('888.1',)",7702.933375629222
"('888.2',)",26507.19179102913
"('888.3',)",3249.1026482799793
"('856.2',)",2718.2024877580484
"('852.1',)",2217.5130946101935
"('852.2',)",2508.5595416347933
"('852.3',)",2964.177191701106
"('864.1',)",13159.229189261801
"('838.2',)",27152.163736919734
"('890.1',)",8699.12920587911
"('890.2',)",14747.065317424931
"('890.3',)",14944.798947574805
