,autovalores
"('sourcebus.1',)",0.48293683076762556
"('sourcebus.2',)",0.7412681702966583
"('sourcebus.3',)",1.0493306209845734
"('800.1',)",0.4866873710433978
"('800.2',)",0.7470117160488888
"('800.3',)",1.0575139874905546
"('802.1',)",11.951206987286438
"('802.2',)",12.322711722281122
"('802.3',)",19.37450534657963
"('806.1',)",18.30763967065499
"('806.2',)",18.905232314629124
"('806.3',)",27.519364911041063
"('808.1',)",25.027726665950876
"('808.2',)",24.775865819714287
"('808.3',)",25.832566265302507
"('810.2',)",26.75805554376837
"('812.1',)",40.00916574717588
"('812.2',)",44.268772176189486
"('812.3',)",45.33964973061369
"('814.1',)",38.39062017926356
"('814.2',)",38.3577946899009
"('814.3',)",42.2120417004209
"('814r.1',)",38.00276147025125
"('814r.2',)",65.1834184360893
"('814r.3',)",57.91364168406384
"('850.1',)",54.2006567834547
"('850.2',)",53.75225998464883
"('850.3',)",58.50600909527928
"('816.1',)",64.63663488506846
"('816.2',)",68.2065386141635
"('816.3',)",80.19599139655728
"('818.1',)",74.20485371641323
"('824.1',)",74.93276843309582
"('824.2',)",88.86944847079089
"('824.3',)",99.7060150868962
"('820.1',)",156.65557718384892
"('822.1',)",130.87846362305177
"('826.2',)",107.70945802340756
"('828.1',)",123.77808626685352
"('828.2',)",139.39482892916098
"('828.3',)",162.60588162137532
"('830.1',)",208.85642725829382
"('830.2',)",232.07605703224027
"('830.3',)",249.85231393103837
"('854.1',)",255.16026788866765
"('854.2',)",212.19444072654036
"('854.3',)",213.95965747831661
"('832.1',)",227.1578767874829
"('832.2',)",326.72138032386965
"('832.3',)",332.10895480012454
"('858.1',)",370.87340399075487
"('858.2',)",352.03127726259044
"('858.3',)",375.8732170921605
"('834.1',)",420.4525530535573
"('834.2',)",448.2963154116068
"('834.3',)",523.2629963730598
"('860.1',)",432.5019031666419
"('860.2',)",416.36616920790823
"('860.3',)",487.52557260873505
"('842.1',)",539.2256257065756
"('842.2',)",537.870790907365
"('842.3',)",762.7806129062224
"('836.1',)",879.7356153512907
"('836.2',)",972.6424291101151
"('836.3',)",1135.8650584452816
"('840.1',)",1312.436766238128
"('840.2',)",1272.89740145058
"('840.3',)",1285.7665400707026
"('862.1',)",1670.3960200766633
"('862.2',)",1724.537602324048
"('862.3',)",1838.629989714851
"('844.1',)",1775.7977695846366
"('844.2',)",2164.9157707923337
"('844.3',)",2414.9420531052783
"('846.1',)",2763.5227054574502
"('846.2',)",2844.390760535614
"('846.3',)",8016.732389296517
"('848.1',)",7429.733634846306
"('848.2',)",55491.3746344937
"('848.3',)",43189.58334004868
"('852r.1',)",39168.971514621735
"('852r.2',)",31855.953362664648
"('852r.3',)",11614.422416602965
"('888.1',)",5086.726996990605
"('888.2',)",3326.4401503486274
"('888.3',)",2507.9249321082266
"('856.2',)",3835.4544133268264
"('852.1',)",2256.5769127852313
"('852.2',)",3487.7773523182673
"('852.3',)",4506.396008335484
"('864.1',)",4382.194450716007
"('838.2',)",15416.32661783807
"('890.1',)",13906.167372577911
"('890.2',)",17605.48758989236
"('890.3',)",17253.508960194817
