,autovalores
"('sourcebus.1',)",0.22715525415743615
"('sourcebus.2',)",0.2693828593091915
"('sourcebus.3',)",0.3303790488206593
"('800.1',)",0.22891896050891783
"('800.2',)",0.2714758609946203
"('800.3',)",0.3329534225673992
"('802.1',)",5.614593634381763
"('802.2',)",5.796266246383244
"('802.3',)",8.830571319145843
"('806.1',)",6.687111028967043
"('806.2',)",6.875714703038074
"('806.3',)",13.639045170332018
"('808.1',)",10.673209616028513
"('808.2',)",13.940642244947139
"('808.3',)",14.75802775718761
"('810.2',)",8.431500987820753
"('812.1',)",8.147941872606774
"('812.2',)",11.761911754315474
"('812.3',)",13.212910376337241
"('814.1',)",11.656215208083971
"('814.2',)",13.986740370076129
"('814.3',)",17.781941867162697
"('814r.1',)",17.0843346056355
"('814r.2',)",13.828885958245813
"('814r.3',)",22.025998768688424
"('850.1',)",16.95309875183456
"('850.2',)",35.1622441631204
"('850.3',)",25.585723922001804
"('816.1',)",27.358788681146088
"('816.2',)",48.529127330769384
"('816.3',)",29.520695029796798
"('818.1',)",31.421064393789045
"('824.1',)",33.106808570264995
"('824.2',)",36.732133356708324
"('824.3',)",39.42977555202799
"('820.1',)",44.78167791143401
"('822.1',)",64.73766986005184
"('826.2',)",56.67504572590808
"('828.1',)",50.87700744411619
"('828.2',)",71.59153154157265
"('828.3',)",77.40002499056509
"('830.1',)",60.47469263075639
"('830.2',)",68.2938687236468
"('830.3',)",73.69090475881595
"('854.1',)",70.5965742995922
"('854.2',)",92.5212768254085
"('854.3',)",93.63373447911535
"('832.1',)",116.4775476971921
"('832.2',)",104.29483263210523
"('832.3',)",110.9917933517187
"('858.1',)",124.7397929571529
"('858.2',)",143.74009449611265
"('858.3',)",129.8080726453275
"('834.1',)",130.16217952519003
"('834.2',)",148.36441803258825
"('834.3',)",165.4724172832897
"('860.1',)",181.19452473959282
"('860.2',)",219.19174713879934
"('860.3',)",279.3445150397944
"('842.1',)",236.04615197326035
"('842.2',)",259.3099221403876
"('842.3',)",259.27941393881594
"('836.1',)",309.77278350049784
"('836.2',)",406.2365353479081
"('836.3',)",487.6210534453568
"('840.1',)",532.2234590437852
"('840.2',)",551.9043863175823
"('840.3',)",572.5032445494472
"('862.1',)",582.0996368748762
"('862.2',)",631.5588236538359
"('862.3',)",614.3304550630086
"('844.1',)",700.8611207563134
"('844.2',)",1084.2819387931274
"('844.3',)",829.8584459417069
"('846.1',)",723.1141122027362
"('846.2',)",921.5923671589868
"('846.3',)",888.1864947149488
"('848.1',)",1171.1318372139697
"('848.2',)",1271.6491282016857
"('848.3',)",1696.0779481115153
"('852r.1',)",1472.8097142053257
"('852r.2',)",2099.654805552886
"('852r.3',)",2598.15717785612
"('888.1',)",4211.610457642306
"('888.2',)",9574.764441198555
"('888.3',)",13314.727516077017
"('856.2',)",21996.494644984563
"('852.1',)",28388.8903391103
"('852.2',)",1531.2832771538092
"('852.3',)",2393.1815550692863
"('864.1',)",2785.968886181456
"('838.2',)",4474.019888687596
"('890.1',)",31833.053069473117
"('890.2',)",11096.961426717186
"('890.3',)",11815.506138072285
