,autovalores
"('888.1',)",39728.53932833761
"('888.2',)",33503.74908002154
"('864.1',)",26063.556940066628
"('888.3',)",23381.31642582763
"('890.3',)",14385.832475866768
"('890.2',)",14059.29038165736
"('838.2',)",12549.956085747934
"('890.1',)",7703.826752253165
"('856.2',)",6908.449308210275
"('852r.1',)",4474.509670214627
"('848.3',)",4406.008194882334
"('852r.3',)",3210.849560170355
"('852r.2',)",3001.1375788154464
"('852.2',)",2705.9975658535204
"('848.2',)",2454.9712620520877
"('852.3',)",2248.758643421372
"('848.1',)",2032.4477388327489
"('846.3',)",1836.8852405173614
"('846.2',)",1626.8823578719637
"('846.1',)",1559.6114953984131
"('852.1',)",1451.4322504723418
"('844.3',)",1376.5982307201261
"('844.2',)",1239.1265037991923
"('844.1',)",1047.8614471702276
"('862.3',)",983.5178692442037
"('840.3',)",961.2187850784034
"('862.2',)",952.365429072255
"('862.1',)",948.1674907063436
"('840.2',)",856.0438367862541
"('840.1',)",788.4827551905239
"('836.3',)",719.815242740131
"('836.2',)",703.2155745000944
"('836.1',)",501.77033443041137
"('842.3',)",433.49609199877636
"('842.1',)",376.8327686438319
"('842.2',)",373.15419864567264
"('860.3',)",320.643416165788
"('860.2',)",312.02961008078546
"('860.1',)",294.4407709834303
"('834.3',)",257.6684536374433
"('858.3',)",247.31134189353108
"('834.2',)",239.99689002442128
"('834.1',)",227.77172605453683
"('858.1',)",212.17921458022423
"('858.2',)",210.3570135987569
"('832.3',)",192.29428675538318
"('832.2',)",181.1390305478561
"('854.1',)",171.3100192510466
"('854.3',)",144.2266776675301
"('854.2',)",138.37811795572225
"('830.2',)",135.6560553674873
"('832.1',)",126.06437569311642
"('828.2',)",125.68609504149211
"('824.3',)",113.37692652524717
"('830.3',)",90.18048461676281
"('820.1',)",85.23585672147922
"('824.2',)",84.98243718594422
"('830.1',)",79.5701868705266
"('828.1',)",76.85199377062565
"('828.3',)",73.27978711727236
"('826.2',)",71.94262128523252
"('822.1',)",68.02316002427949
"('824.1',)",55.2387006953851
"('816.3',)",49.39115031037
"('818.1',)",48.25678535877733
"('814r.3',)",46.94239469195881
"('816.2',)",44.54685194468525
"('850.3',)",44.209743856097994
"('816.1',)",42.81673726085096
"('850.1',)",32.698497143890734
"('814r.2',)",29.526102399576327
"('850.2',)",29.283710983831917
"('814r.1',)",27.792495357801833
"('808.3',)",24.687247454542824
"('808.2',)",24.180695501045804
"('808.1',)",23.89860966258165
"('812.3',)",22.983266017349404
"('814.1',)",21.00227281995654
"('814.3',)",20.78548253459003
"('812.2',)",18.421921020410622
"('814.2',)",18.25090315599446
"('806.3',)",15.28975093330469
"('812.1',)",14.568561931219252
"('806.2',)",14.296363668438378
"('810.2',)",14.08109385242572
"('802.3',)",10.335690286787605
"('806.1',)",10.034639964967417
"('802.2',)",9.077002699229102
"('802.1',)",8.792819439939592
"('800.3',)",0.5754674615288893
"('sourcebus.3',)",0.5710148451546427
"('800.2',)",0.4082522062083978
"('sourcebus.2',)",0.4051165052062989
"('800.1',)",0.358457680977101
"('sourcebus.1',)",0.3556899524675712
