,autovalores
"('852r.3',)",40393.96272707291
"('888.1',)",33760.263486770324
"('852.2',)",26337.090005546004
"('856.2',)",24147.242396401823
"('890.1',)",14529.425871792828
"('838.2',)",14234.528747912942
"('852.1',)",12708.78684501162
"('890.3',)",7948.034659295956
"('848.2',)",7104.96506949509
"('852r.1',)",4612.94130653411
"('848.3',)",4531.250743885027
"('888.2',)",3271.739595159549
"('888.3',)",3063.543810156255
"('852.3',)",2770.4902959958004
"('852r.2',)",2522.874453039656
"('890.2',)",2311.8040816133084
"('848.1',)",2078.0338182100168
"('846.3',)",1889.5327420978253
"('846.2',)",1657.9461091627063
"('846.1',)",1607.8293320583577
"('864.1',)",1492.7605932534177
"('844.3',)",1416.1900955296007
"('844.1',)",1278.4225784986813
"('862.3',)",1079.836270374964
"('844.2',)",1014.1189455529695
"('862.2',)",990.7344843407291
"('862.1',)",978.1832136363473
"('840.3',)",965.8504532827884
"('840.2',)",874.3486078625847
"('840.1',)",806.7029562935635
"('836.3',)",736.834413540765
"('836.2',)",721.0750809394403
"('836.1',)",516.5191458730599
"('842.3',)",446.48212420341883
"('842.1',)",383.3429701266636
"('842.2',)",380.720362782915
"('860.2',)",328.1551647520212
"('860.3',)",316.9154268232389
"('860.1',)",302.70346340642317
"('834.3',)",264.8880183040367
"('834.1',)",255.14296357198438
"('834.2',)",245.88120008734117
"('858.3',)",235.22416261762953
"('832.3',)",218.62920139459558
"('858.2',)",215.89331239240818
"('858.1',)",198.47710291753472
"('832.2',)",186.96753395600732
"('854.1',)",175.03010254140503
"('832.1',)",147.51065143013565
"('854.2',)",141.55572768423605
"('830.2',)",140.08426382120538
"('854.3',)",130.0395969437984
"('828.2',)",129.80141042521885
"('820.1',)",117.0748559555764
"('830.3',)",92.95139696868327
"('824.2',)",87.75588091943965
"('824.3',)",87.21088626093317
"('830.1',)",80.95909567891579
"('828.1',)",79.29274137532867
"('828.3',)",73.39351634685832
"('826.2',)",72.09801034805965
"('822.1',)",70.19668868004783
"('824.1',)",56.9274217977816
"('818.1',)",50.872007662869244
"('816.3',)",49.12422655332201
"('814r.2',)",47.731598444898886
"('816.1',)",45.61863357179231
"('816.2',)",45.543328457734816
"('850.3',)",43.599744859180895
"('814r.3',)",33.63907707691407
"('850.1',)",30.479511150407173
"('850.2',)",30.22905208216938
"('814.3',)",28.330786797031593
"('808.3',)",25.466478368389033
"('808.2',)",24.91374260903028
"('808.1',)",24.656216718607933
"('814.1',)",23.727828562486494
"('814.2',)",21.658647780830528
"('814r.1',)",21.437521272325732
"('812.2',)",18.74521713332067
"('812.3',)",18.569410743842422
"('806.3',)",15.767003826326727
"('812.1',)",15.039222684382386
"('806.2',)",14.537113565474918
"('810.2',)",14.535476353389685
"('806.1',)",10.660180387280416
"('802.3',)",10.347211325208681
"('802.2',)",9.23536393475025
"('802.1',)",8.94771619823813
"('800.3',)",0.5940710611651369
"('sourcebus.3',)",0.5894744395949222
"('800.2',)",0.4210772521625533
"('sourcebus.2',)",0.4178426280289618
"('800.1',)",0.36471231967897527
"('sourcebus.1',)",0.3618968240412704
