,autovalores
"('852r.3',)",37430.65794684349
"('856.2',)",32546.84721801995
"('852.1',)",25083.10803849222
"('852r.2',)",20734.614665769845
"('890.2',)",13847.933886819512
"('890.1',)",13414.807747025121
"('852.2',)",11943.622252163912
"('890.3',)",6858.341573462995
"('852r.1',)",6220.0532801386435
"('888.3',)",4007.6501405791228
"('888.2',)",3956.9044519398603
"('888.1',)",3008.379614743587
"('838.2',)",2780.0967843259396
"('848.3',)",2469.9327799836447
"('848.2',)",2209.140613072288
"('864.1',)",2038.7896425959625
"('848.1',)",1865.5444163159677
"('846.3',)",1648.6982098534097
"('846.2',)",1517.6378424167056
"('846.1',)",1391.6434574605348
"('852.3',)",1306.3764743128736
"('844.2',)",1237.411701339197
"('844.1',)",1103.3564591847207
"('844.3',)",936.8265644393376
"('862.3',)",893.4947369215284
"('862.2',)",877.7451128712052
"('862.1',)",863.433985930147
"('840.3',)",850.7451146858789
"('840.2',)",790.9763891992275
"('840.1',)",721.7074827817397
"('836.3',)",671.417500285012
"('836.2',)",628.1317411013551
"('836.1',)",450.8497075315681
"('842.3',)",388.39257321699534
"('860.1',)",353.54596640511215
"('860.3',)",345.9963334340391
"('842.1',)",295.00952576220936
"('842.2',)",294.3164122577594
"('860.2',)",265.20548077408637
"('834.2',)",233.00503155246255
"('834.1',)",220.20447994245615
"('834.3',)",218.62943188690934
"('858.3',)",202.0180786004726
"('858.2',)",190.59534999742365
"('858.1',)",189.67593870207813
"('832.3',)",170.9227991932385
"('832.2',)",160.9803262264045
"('854.2',)",158.03753311656988
"('854.3',)",132.34881664441153
"('854.1',)",127.11252036188223
"('828.1',)",120.34932643506525
"('832.1',)",112.2951454704707
"('826.2',)",111.46478107575479
"('822.1',)",100.5950805790112
"('828.3',)",80.87011955241488
"('824.3',)",78.228349976026
"('824.2',)",75.39775921804166
"('830.2',)",74.27283301280237
"('830.3',)",72.82301550555778
"('830.1',)",71.31902620503347
"('828.2',)",68.39941841895504
"('820.1',)",60.501924455816784
"('824.1',)",49.557527654657704
"('818.1',)",45.01100897575342
"('816.3',)",44.42283029901359
"('850.2',)",44.125862209337
"('816.1',)",40.97080364690114
"('816.2',)",39.81448395544592
"('850.3',)",39.33021552779167
"('814r.3',)",29.559022402809752
"('814r.2',)",26.234142978388924
"('850.1',)",26.01973430097068
"('814.3',)",25.737950703742367
"('812.1',)",22.055283647880188
"('810.2',)",21.59664192536373
"('808.1',)",21.22315613761391
"('814.1',)",20.410231991406157
"('812.3',)",18.79798904472227
"('814r.1',)",18.59276587769551
"('812.2',)",17.19041050134312
"('814.2',)",17.039760110489368
"('806.2',)",13.701625574623227
"('806.3',)",13.360007065150239
"('808.3',)",12.943685195936302
"('808.2',)",12.511893100341792
"('802.3',)",9.244398173858295
"('806.1',)",8.985803143355136
"('802.2',)",8.474949261103582
"('802.1',)",8.20213061169294
"('800.3',)",0.5112472444528808
"('sourcebus.3',)",0.5072917744624134
"('800.2',)",0.36511434386232894
"('sourcebus.2',)",0.3623114965997851
"('800.1',)",0.33468646709992206
"('sourcebus.1',)",0.33210027722667873
