,autovalores
"('sourcebus.1',)",0.06151368180378994
"('sourcebus.2',)",0.0855480305970009
"('sourcebus.3',)",0.1340573995077172
"('800.1',)",0.06199077595699337
"('800.2',)",0.08621567074671156
"('800.3',)",0.13510152978442427
"('802.1',)",1.523800095948394
"('802.2',)",1.5698889206954718
"('802.3',)",2.425871919806411
"('806.1',)",2.1838111937023434
"('806.2',)",2.1205851451546254
"('806.3',)",3.6058831517692385
"('808.1',)",3.687458231928312
"('808.2',)",4.208673405747062
"('808.3',)",3.4929682608363337
"('810.2',)",3.189313105734076
"('812.1',)",3.1577521343393125
"('812.2',)",3.312699334712677
"('812.3',)",3.4237400310154866
"('814.1',)",4.437724292396685
"('814.2',)",4.928134322995557
"('814.3',)",5.122639905052153
"('814r.1',)",4.392445292557065
"('814r.2',)",6.887129109038546
"('814r.3',)",6.941674960745988
"('850.1',)",7.49469593927315
"('850.2',)",6.886381246563163
"('850.3',)",8.361196770752636
"('816.1',)",12.859636381196655
"('816.2',)",10.417831317778793
"('816.3',)",16.468529893901692
"('818.1',)",10.90997368213908
"('824.1',)",10.443118281846342
"('824.2',)",11.672022519525768
"('824.3',)",18.947494342251915
"('820.1',)",13.876150396411527
"('822.1',)",20.753219904850017
"('826.2',)",16.101595138961944
"('828.1',)",20.256509513009245
"('828.2',)",18.222050722905447
"('828.3',)",18.283517254942527
"('830.1',)",19.286804633956145
"('830.2',)",27.236770549105305
"('830.3',)",28.37660805813499
"('854.1',)",33.45285446981631
"('854.2',)",34.9270505955522
"('854.3',)",34.39413066605147
"('832.1',)",30.203836626564588
"('832.2',)",30.87358449476185
"('832.3',)",43.57073421757121
"('858.1',)",40.508341755730164
"('858.2',)",37.86545406770756
"('858.3',)",42.37656446955889
"('834.1',)",52.62718264302726
"('834.2',)",48.53314727110832
"('834.3',)",55.00499900102058
"('860.1',)",64.80021523670162
"('860.2',)",75.3639258884848
"('860.3',)",88.58342624251347
"('842.1',)",100.4192805399739
"('842.2',)",108.50082157836545
"('842.3',)",113.90757612064047
"('836.1',)",154.03097192203225
"('836.2',)",123.38021707767611
"('836.3',)",131.77506543276735
"('840.1',)",138.11190722560227
"('840.2',)",170.84865033539387
"('840.3',)",178.42341278261964
"('862.1',)",209.67912788954558
"('862.2',)",199.12010454852557
"('862.3',)",236.4939542808248
"('844.1',)",226.05190070128643
"('844.2',)",231.7853013921541
"('844.3',)",278.20522831414524
"('846.1',)",297.71608088633553
"('846.2',)",317.14057442611914
"('846.3',)",461.8908419085653
"('848.1',)",570.6870537821497
"('848.2',)",654.9647810295882
"('848.3',)",694.2947270272836
"('852r.1',)",364.9216868916582
"('852r.2',)",995.411182385319
"('852r.3',)",1406.937878348094
"('888.1',)",3518.3506207571286
"('888.2',)",3750.516860219806
"('888.3',)",18173.70183713911
"('856.2',)",15506.426392653862
"('852.1',)",803.1496354678177
"('852.2',)",390.3020493683035
"('852.3',)",395.8727861907565
"('864.1',)",4479.262810287868
"('838.2',)",1268.5912622697
"('890.1',)",6612.966641300914
"('890.2',)",24920.141879288327
"('890.3',)",1185.9374190468905
