,autovalores
"('856.2',)",32983.83229899019
"('852.2',)",29714.66087197804
"('888.3',)",22804.76351754957
"('852r.3',)",15126.132878877821
"('890.2',)",12404.741129823964
"('890.1',)",11764.735282368112
"('852.1',)",10267.106735814752
"('838.2',)",5058.193839707718
"('852r.2',)",4712.714576689969
"('890.3',)",3078.2095975843663
"('852r.1',)",2931.471414427992
"('852.3',)",2563.9935503095157
"('848.3',)",2280.0055609025185
"('848.2',)",1896.6028956140378
"('864.1',)",1665.1466883840717
"('888.2',)",1642.7692158632801
"('888.1',)",1428.988931323396
"('846.3',)",1269.8732675254164
"('846.2',)",1220.5953609814105
"('846.1',)",1035.506934157507
"('848.1',)",990.8073689897141
"('844.3',)",931.885544006746
"('844.2',)",815.8495843606798
"('844.1',)",755.3017205930424
"('862.3',)",693.5198722684179
"('862.1',)",684.1329190070418
"('862.2',)",654.1116402781914
"('840.3',)",636.5436403188422
"('840.2',)",621.918027336693
"('836.3',)",575.4036146024436
"('840.1',)",544.29881348495
"('860.2',)",460.7513708451665
"('842.3',)",343.81819563405537
"('842.2',)",299.0053290007387
"('836.2',)",291.27090517146473
"('836.1',)",282.1898965055002
"('842.1',)",251.7894533901968
"('860.3',)",238.84092478892174
"('860.1',)",201.6054599142872
"('834.3',)",182.4568962732343
"('834.2',)",166.64114802736515
"('858.2',)",162.48681179322656
"('858.3',)",147.43811073404333
"('834.1',)",145.59903770582903
"('858.1',)",140.85411079606624
"('854.3',)",127.33520436010788
"('832.3',)",125.62350427615495
"('832.2',)",118.16123817702791
"('832.1',)",103.93700659847958
"('830.3',)",101.46258473790077
"('828.3',)",87.89001366939823
"('854.2',)",83.05228055257764
"('828.1',)",81.32630718826528
"('826.2',)",73.49398249543584
"('854.1',)",71.33738723568446
"('830.2',)",69.29739874299791
"('830.1',)",65.10952112125406
"('822.1',)",62.24917576179847
"('828.2',)",57.46343167609759
"('816.3',)",55.08642569117547
"('820.1',)",50.496617334671726
"('824.3',)",44.54767783867816
"('824.2',)",39.62207269786548
"('850.3',)",37.54249442027033
"('824.1',)",35.689955835218655
"('818.1',)",35.18953078191998
"('816.2',)",32.605277194246405
"('816.1',)",30.841511228308654
"('850.2',)",28.942105562244027
"('814r.3',)",23.76774966728342
"('814.3',)",19.984975235708273
"('814r.1',)",19.293120446223543
"('850.1',)",19.140756668693232
"('808.3',)",16.575605647878962
"('808.2',)",15.8297327377012
"('808.1',)",15.493101608913845
"('814.2',)",15.067157185088263
"('814.1',)",14.963629341645074
"('814r.2',)",14.89658491895564
"('812.2',)",13.296181629795312
"('812.3',)",13.180437161669348
"('806.3',)",11.440200347366886
"('802.3',)",9.992653980185793
"('810.2',)",9.520052326507255
"('812.1',)",9.20198686986804
"('806.1',)",7.406452553628616
"('806.2',)",7.203958809343358
"('802.2',)",6.554650003216936
"('802.1',)",6.345297064306216
"('800.3',)",0.37596154730036735
"('sourcebus.3',)",0.3730537706338019
"('800.2',)",0.2924426776978607
"('sourcebus.2',)",0.29019069807138786
"('800.1',)",0.2588764512112346
"('sourcebus.1',)",0.2568805966518294
