,autovalores
"('sourcebus.1',)",0.31576637600932245
"('sourcebus.2',)",0.3395292011020472
"('sourcebus.3',)",0.4705724645578948
"('800.1',)",0.31822577586215806
"('800.2',)",0.3421558119997826
"('800.3',)",0.4742414262997029
"('802.1',)",7.793454129928819
"('802.2',)",8.057822452384874
"('802.3',)",8.428452807872072
"('806.1',)",8.663846069457703
"('806.2',)",12.554204551498964
"('806.3',)",13.015797334315593
"('808.1',)",12.007279541739354
"('808.2',)",11.60715457198647
"('808.3',)",16.337638622375223
"('810.2',)",19.665156551545948
"('812.1',)",20.050248517843226
"('812.2',)",20.56957369962368
"('812.3',)",17.626435441763963
"('814.1',)",18.925023046005165
"('814.2',)",16.200757892889154
"('814.3',)",17.426162279936143
"('814r.1',)",24.37485950890959
"('814r.2',)",24.333571504163586
"('814r.3',)",27.8605792635232
"('850.1',)",24.13848283236786
"('850.2',)",42.4265670784144
"('850.3',)",36.50576762919648
"('816.1',)",38.81185406144288
"('816.2',)",37.76130303129437
"('816.3',)",41.78543557279452
"('818.1',)",42.79909185599616
"('824.1',)",46.50258075679126
"('824.2',)",69.86411147825885
"('824.3',)",56.1543094383466
"('820.1',)",93.21383539204767
"('822.1',)",63.514645916308766
"('826.2',)",74.04093337792106
"('828.1',)",70.58276974643854
"('828.2',)",70.88249929457825
"('828.3',)",103.25445374002551
"('830.1',)",111.50947610017151
"('830.2',)",75.93445712755411
"('830.3',)",72.50289094455465
"('854.1',)",120.38638231316057
"('854.2',)",104.3279198598192
"('854.3',)",125.07990316686123
"('832.1',)",150.05117280949935
"('832.2',)",149.3295856807753
"('832.3',)",176.5319889371295
"('858.1',)",178.7508219168999
"('858.2',)",158.5823961145079
"('858.3',)",187.1496364421885
"('834.1',)",204.5213406347875
"('834.2',)",205.36626802191572
"('834.3',)",219.1004009649786
"('860.1',)",247.98772132590184
"('860.2',)",339.4689612742915
"('860.3',)",362.1683085725813
"('842.1',)",329.53234963664755
"('842.2',)",280.0924660206617
"('842.3',)",283.5399461615133
"('836.1',)",421.52695472483254
"('836.2',)",582.8700577110895
"('836.3',)",642.6928786045062
"('840.1',)",680.8187211008333
"('840.2',)",751.0136951876434
"('840.3',)",791.3790131639852
"('862.1',)",810.9710477125128
"('862.2',)",816.7932068199798
"('862.3',)",1024.9965801725716
"('844.1',)",856.2461577725313
"('844.2',)",873.8708759697441
"('844.3',)",1155.5743959388162
"('846.1',)",1294.423053747295
"('846.2',)",1221.2851479074307
"('846.3',)",1451.300787134841
"('848.1',)",1537.371943029531
"('848.2',)",1926.087701341066
"('848.3',)",2649.333026559255
"('852r.1',)",3682.775865596725
"('852r.2',)",3750.137946408801
"('852r.3',)",2893.000497769027
"('888.1',)",5815.9953349408825
"('888.2',)",19206.681897442377
"('888.3',)",36128.30779612706
"('856.2',)",31919.55891879898
"('852.1',)",2061.888127527618
"('852.2',)",2322.8381992761592
"('852.3',)",11546.167380104314
"('864.1',)",24491.11910083467
"('838.2',)",1757.9546840801931
"('890.1',)",13010.421917925634
"('890.2',)",13501.812333357235
"('890.3',)",6369.104948629775
